accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20200115|AANNF|Aroundtown SA Ordinary Shares|S|OTC|2249721|2133836||804|999.99||5.43|115885|2020-01-15
20200115|AAOI|Applied Optoelectronics, Inc.|R|NNM|7469378|7215485||656369|11.38||3.52|253893|2020-01-15
20200115|AAON|AAON, Inc. Common Stock|R|NNM|4586501|4689731||106259|43.16||-2.20|-103230|2020-01-15
20200115|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2211081|2414459||1061481|2.08||-8.42|-203378|2020-01-15
20200115|AAPL|Apple Inc. Common Stock|R|NNM|41597446|45514898||30991214|1.34||-8.61|-3917452|2020-01-15
20200115|AASP|All-American SportPark, Inc. C|S|OTC|25|25||606|1.00||0.00|0|2020-01-15
20200115|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|12232|18635||4867|2.51||-34.36|-6403|2020-01-15
20200115|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|806991|650188||219303|3.68||24.12|156803|2020-01-15
20200115|AATDF|AA LTD Ordinary Shares (United|S|OTC|258000|258240||1694|152.30||-0.09|-240|2020-01-15
20200115|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|10808|9419||34341|1.00||14.75|1389|2020-01-15
20200115|AAU|Almaden Minerals Ltd.|B|AMEX|1533131|1603331||195483|7.84||-4.38|-70200|2020-01-15
20200115|AAUKF|Anglo American plc Ordinary Sh|S|OTC|6301510|9802363||4512|999.99||-35.71|-3500853|2020-01-15
20200115|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|21431|107247||77946|1.00||-80.02|-85816|2020-01-15
20200115|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|5143884|5169145||35732|143.96||-0.49|-25261|2020-01-15
20200115|AAWW|Atlas Air Worldwide Holdings N|R|NNM|1860263|2089507||217663|8.55||-10.97|-229244|2020-01-15
20200115|AAXJ|iShares MSCI All Country Asia|R|NNM|1124110|1002287||1044746|1.08||12.15|121823|2020-01-15
20200115|AAXN|Axon Enterprise, Inc. Common S|R|NNM|7959265|8628793||900708|8.84||-7.76|-669528|2020-01-15
20200115|AB|AllianceBernstein Holding, L.P|A|NYSE|1648348|1497562||350424|4.70||10.07|150786|2020-01-15
20200115|ABB|ABB Ltd.|A|NYSE|3405421|5283559||1412015|2.41||-35.55|-1878138|2020-01-15
20200115|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|19|19||2|9.50||0.00|0|2020-01-15
20200115|ABBV|ABBVIE INC.|A|NYSE|76675797|71952096||6717150|11.41||6.57|4723701|2020-01-15
20200115|ABBY|Abby, Inc  Common Stock|S|OTC|2635|52656||14714|1.00||-95.00|-50021|2020-01-15
20200115|ABC|AmerisourceBergen Corp.|A|NYSE|6842382|7390083||912530|7.50||-7.41|-547701|2020-01-15
20200115|ABCAF|Athabasca Minerals Inc Common|S|OTC|229|0||23135|1.00||100.00|229|2020-01-15
20200115|ABCB|Ameris Bancorp Common Stock|R|NNM|2107606|2225851||229145|9.20||-5.31|-118245|2020-01-15
20200115|ABCFF|Abacus Mining & Exploration Co|S|OTC|6300|37828||163775|1.00||-83.35|-31528|2020-01-15
20200115|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11000||13779|1.00||0.00|0|2020-01-15
20200115|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|10426|16738||17924|1.00||-37.71|-6312|2020-01-15
20200115|ABCZY|Abcam PLC Unsponsored ADR (Uni|S|OTC|1549|722||3781|1.00||114.54|827|2020-01-15
20200115|ABDC|Alcentra Capital Corp. Common|R|NNM|8852|17269||18760|1.00||-48.74|-8417|2020-01-15
20200115|ABDR|Ambassador Food Services Corpo|S|OTC|5|25||24|1.00||-80.00|-20|2020-01-15
20200115|ABEO|Abeona Therapeutics Inc. Commo|R|SC|4608463|4077487||1972203|2.34||13.02|530976|2020-01-15
20200115|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|3800|3800||4280|1.00||0.00|0|2020-01-15
20200115|ABEV|AMBEV S.A.|A|NYSE|18314541|13511859||17729734|1.03||35.54|4802682|2020-01-15
20200115|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2020-01-15
20200115|ABG|Asbury Automotive Group, Inc.|A|NYSE|1680468|1653365||256903|6.54||1.64|27103|2020-01-15
20200115|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|7|7||1320|1.00||0.00|0|2020-01-15
20200115|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|2|2||600|1.00||0.00|0|2020-01-15
20200115|ABILF|Ability Inc.  Ordinary Shares|S|OTC|19704|77232||38785|1.00||-74.49|-57528|2020-01-15
20200115|ABIO|ARCA biopharma, Inc. Common St|R|SC|4376|5560||54970|1.00||-21.29|-1184|2020-01-15
20200115|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|221268|224237||0|999.99||-1.32|-2969|2020-01-15
20200115|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|3407341|4290377||6117|557.03||-20.58|-883036|2020-01-15
20200115|ABM|ABM Industries, Inc.|A|NYSE|3182867|3331624||250236|12.72||-4.46|-148757|2020-01-15
20200115|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|12065|19990||46920|1.00||-39.64|-7925|2020-01-15
20200115|ABMD|ABIOMED, Inc. Common Stock|R|NNM|4016684|4316445||1255649|3.20||-6.94|-299761|2020-01-15
20200115|ABML|American Battery Metals Corpor|S|OTC|194420|33528||7483157|1.00||479.87|160892|2020-01-15
20200115|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|216299|371655||146|999.99||-41.80|-155356|2020-01-15
20200115|ABMT|Advanced BioMedical Technologi|S|OTC|283|234||9|31.44||20.94|49|2020-01-15
20200115|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|8310|11203||47284|1.00||-25.82|-2893|2020-01-15
20200115|ABR|Arbor Realty Trust, Inc.|A|NYSE|5177560|5850718||945343|5.48||-11.51|-673158|2020-01-15
20200115|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|4352|3124||1577|2.76||39.31|1228|2020-01-15
20200115|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|6680|2389||2013|3.32||179.61|4291|2020-01-15
20200115|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|17253|1446||2039|8.46||1093.15|15807|2020-01-15
20200115|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|100|100||0|999.99||0.00|0|2020-01-15
20200115|ABSSF|Airboss Of America Corp New Or|S|OTC|4300|4600||446|9.64||-6.52|-300|2020-01-15
20200115|ABT|Abbott Laboratories|A|NYSE|20845664|20161920||4931823|4.23||3.39|683744|2020-01-15
20200115|ABTO|AB&T Financial Corporation (NC|S|OTC|1442|942||2530|1.00||53.08|500|2020-01-15
20200115|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|1450345|1628512||85202|17.02||-10.94|-178167|2020-01-15
20200115|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|12|12||0|999.99||0.00|0|2020-01-15
20200115|ABUS|Arbutus Biopharma Corporation|R|NNM|858051|571059||618193|1.39||50.26|286992|2020-01-15
20200115|ABVC|American BriVision (Holding) C|S|OTC|4419|8396||3354|1.32||-47.37|-3977|2020-01-15
20200115|ABWN|Airborne Wireless Network Comm|S|OTC|264|264||3996930|1.00||0.00|0|2020-01-15
20200115|AC|Associated Capital Group, Inc.|A|NYSE|222424|227625||6369|34.92||-2.28|-5201|2020-01-15
20200115|ACA|Arcosa, Inc. Common Stock|A|NYSE|770545|1270413||298739|2.58||-39.35|-499868|2020-01-15
20200115|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|11270547|11100576||1754606|6.42||1.53|169971|2020-01-15
20200115|ACAM|Acamar Partners Acquisition Co|R|SC|888|888||87004|1.00||0.00|0|2020-01-15
20200115|ACAMW|Acamar Partners Acquisition Co|R|SC|17137|20737||11304|1.52||-17.36|-3600|2020-01-15
20200115|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||2|3.00||0.00|0|2020-01-15
20200115|ACAZF|Acadian Timber Corporation Ord|S|OTC|36934|39554||3132|11.79||-6.62|-2620|2020-01-15
20200115|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|178843196|171212788||30642798|5.84||4.46|7630408|2020-01-15
20200115|ACBD|Annabidiol Corp. Common Stock|S|OTC|116|0||90|1.29||100.00|116|2020-01-15
20200115|ACBI|Atlantic Capital Bancshares, I|R|NNM|508278|649817||63843|7.96||-21.78|-141539|2020-01-15
20200115|ACC|American Campus Communities, I|A|NYSE|1828994|1800114||527482|3.47||1.60|28880|2020-01-15
20200115|ACCA|Acacia Diversified Holdings, I|S|OTC|583|3651||151001|1.00||-84.03|-3068|2020-01-15
20200115|ACCFF|Accord Financial Corp Ordinary|S|OTC|41|41||0|999.99||0.00|0|2020-01-15
20200115|ACCO|Acco Brands Corporation|A|NYSE|4049414|3910522||410914|9.85||3.55|138892|2020-01-15
20200115|ACCR|Access-Power, Inc. (Florida) C|S|OTC|53622|0||963410|1.00||100.00|53622|2020-01-15
20200115|ACCYY|Accor S A American Depositary|S|OTC|34942|607||194174|1.00||5656.51|34335|2020-01-15
20200115|ACDSF|Ascendas Real Estate Investmen|S|OTC|12559611|12142318||299|999.99||3.44|417293|2020-01-15
20200115|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|78493|6197||20224|3.88||1166.63|72296|2020-01-15
20200115|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|553|3270||26|21.27||-83.09|-2717|2020-01-15
20200115|ACEL|Accel Entertainment, Inc.|A|NYSE|1287587|1342553||77032|16.71||-4.09|-54966|2020-01-15
20200115|ACELWS|Accel Entertainment, Inc. Warr|A|NYSE|7669|8756||6526|1.18||-12.41|-1087|2020-01-15
20200115|ACER|Acer Therapeutics Inc. Common|R|SC|454535|442900||46241|9.83||2.63|11635|2020-01-15
20200115|ACES|ALPS Clean Energy ETF|H|BZX|30855|4982||22274|1.39||519.33|25873|2020-01-15
20200115|ACFL|AMC Financial Holdings, Inc. C|S|OTC|50|0||338|1.00||100.00|50|2020-01-15
20200115|ACFN|Acorn Energy, Inc.|S|OTC|152|152||13983|1.00||0.00|0|2020-01-15
20200115|ACGBF|Agricultural Bank of China Ord|S|OTC|8425010|8586010||1660|999.99||-1.88|-161000|2020-01-15
20200115|ACGBY|Agricultural Bank of China Uns|S|OTC|5351|30187||8159|1.00||-82.27|-24836|2020-01-15
20200115|ACGL|Arch Capital Group Ltd. Common|R|NNM|3071653|3021521||1078219|2.85||1.66|50132|2020-01-15
20200115|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|40695|5420||20014|2.03||650.83|35275|2020-01-15
20200115|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|7039|14660||40669|1.00||-51.98|-7621|2020-01-15
20200115|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|5694|4263||9|632.67||33.57|1431|2020-01-15
20200115|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|3440094|3380205||43|999.99||1.77|59889|2020-01-15
20200115|ACH|Alum Corp of China Limited|A|NYSE|75145|64204||27237|2.76||17.04|10941|2020-01-15
20200115|ACHC|Acadia Healthcare Company, Inc|R|NNM|11628876|11093498||394938|29.44||4.83|535378|2020-01-15
20200115|ACHN|Achillion Pharmaceuticals, Inc|R|NNM|16378893|14083035||2024928|8.09||16.30|2295858|2020-01-15
20200115|ACHV|Achieve Life Sciences, Inc. Co|R|SC|357879|381793||2836416|1.00||-6.26|-23914|2020-01-15
20200115|ACIA|Acacia Communications, Inc. Co|R|NNM|3470899|3846962||428438|8.10||-9.78|-376063|2020-01-15
20200115|ACIO|Aptus Collared Income Opportun|H|BZX|4226|37962||13419|1.00||-88.87|-33736|2020-01-15
20200115|ACIU|AC Immune SA Common Stock|R|NNM|452699|406235||211435|2.14||11.44|46464|2020-01-15
20200115|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|6365346|6385724||503215|12.65||-0.32|-20378|2020-01-15
20200115|ACKAF|Arcelik A S Ordinary Shares (T|S|OTC|650880|650880||0|999.99||0.00|0|2020-01-15
20200115|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|908|516||1542|1.00||75.97|392|2020-01-15
20200115|ACKDF|Auckland International Airport|S|OTC|351717|342501||68|999.99||2.69|9216|2020-01-15
20200115|ACKRF|American Creek Resources Ltd C|S|OTC|57920|1254||137080|1.00||4518.82|56666|2020-01-15
20200115|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|17310|19304||138|125.43||-10.33|-1994|2020-01-15
20200115|ACLS|Axcelis Technologies, Inc. Com|R|NNM|1327931|1278555||166161|7.99||3.86|49376|2020-01-15
20200115|ACM|Aecom|A|NYSE|6269472|5462527||1682639|3.73||14.77|806945|2020-01-15
20200115|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|160419|163737||0|999.99||-2.03|-3318|2020-01-15
20200115|ACMR|ACM Research, Inc. Class A Com|R|NNM|440084|174280||529253|1.00||152.52|265804|2020-01-15
20200115|ACN|Accenture PLC|A|NYSE|6707578|6901039||2142179|3.13||-2.80|-193461|2020-01-15
20200115|ACNB|ACNB Corporation Common Stock|R|SC|26693|42667||7020|3.80||-37.44|-15974|2020-01-15
20200115|ACNDF|Ascendas India Trust Units (Si|S|OTC|58466|31366||16452|3.55||86.40|27100|2020-01-15
20200115|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|38|38||0|999.99||0.00|0|2020-01-15
20200115|ACNI|American Community Newspapers|S|OTC|4761|4761||163047|1.00||0.00|0|2020-01-15
20200115|ACNNF|Auscann Group Hldgs Ltd Ordina|S|OTC|1378|0||92890|1.00||100.00|1378|2020-01-15
20200115|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|4501624|4556640||6518|690.64||-1.21|-55016|2020-01-15
20200115|ACOPY|The A2 Milk Co Ltd Unsponsored|S|OTC|10|0||2706|1.00||100.00|10|2020-01-15
20200115|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|14155554|13743665||3707329|3.82||3.00|411889|2020-01-15
20200115|ACP|Aberdeen Income Credit Strateg|A|NYSE|21847|32075||139516|1.00||-31.89|-10228|2020-01-15
20200115|ACPGF|ACACIA PHARMA GROUP PLC ORD GB|S|OTC|9187|0||3637|2.53||100.00|9187|2020-01-15
20200115|ACRE|Ares Commercial Real Estate Co|A|NYSE|2190717|2575687||266968|8.21||-14.95|-384970|2020-01-15
20200115|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|481876|489380||3194|150.87||-1.53|-7504|2020-01-15
20200115|ACRGF|Acreage Holdings Inc Common Sh|S|OTC|771072|762906||271441|2.84||1.07|8166|2020-01-15
20200115|ACRL|Atacama Resources Internationa|S|OTC|15750|0||2946310|1.00||100.00|15750|2020-01-15
20200115|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|3059590|3674395||1312404|2.33||-16.73|-614805|2020-01-15
20200115|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|10804180|10099812||735183|14.70||6.97|704368|2020-01-15
20200115|ACSAF|Acs Actividades de Construccio|S|OTC|89664|76472||10|999.99||17.25|13192|2020-01-15
20200115|ACSAY|ACS Actividades De Construccio|S|OTC|33997|1798||198176|1.00||1790.82|32199|2020-01-15
20200115|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2020-01-15
20200115|ACSG|Xtrackers MSCI ACWI ex USA ESG|E|ARCA|1054|1886||702|1.50||-44.11|-832|2020-01-15
20200115|ACSI|American Customer Satisfaction|H|BZX|6466|7444||2195|2.95||-13.14|-978|2020-01-15
20200115|ACSSF|Acasta Enterprises Inc. Ordina|S|OTC|2792|2792||0|999.99||0.00|0|2020-01-15
20200115|ACST|Acasti Pharma, Inc. Class A Co|R|SC|2263402|1941603||9108850|1.00||16.57|321799|2020-01-15
20200115|ACT|AdvisorShares Trust AdvisorSha|R|NNM|867|148||1721|1.00||485.81|719|2020-01-15
20200115|ACTG|Acacia Research Corporation (A|R|NNM|136258|145691||55112|2.47||-6.47|-9433|2020-01-15
20200115|ACTT|Act II Global Acquisition Corp|R|SC|8239|26534||477235|1.00||-68.95|-18295|2020-01-15
20200115|ACTTU|Act II Global Acquisition Corp|R|SC|69|256||340|1.00||-73.05|-187|2020-01-15
20200115|ACTTW|Act II Global Acquisition Corp|R|SC|5397|6797||229951|1.00||-20.60|-1400|2020-01-15
20200115|ACU|Acme United Corporation|B|AMEX|2819|1450||9728|1.00||94.41|1369|2020-01-15
20200115|ACUIF|AcuityAds Hldgs Inc Ordinary S|S|OTC|75620|116287||16339|4.63||-34.97|-40667|2020-01-15
20200115|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|10445|10445||14745|1.00||0.00|0|2020-01-15
20200115|ACV|AllianzGI Diversified Income &|A|NYSE|11904|12547||40822|1.00||-5.12|-643|2020-01-15
20200115|ACWF|iShares Edge MSCI Multifactor|E|ARCA|5447|10986||6609|1.00||-50.42|-5539|2020-01-15
20200115|ACWI|iShares MSCI ACWI ETF|R|NNM|3701103|3376612||2076639|1.78||9.61|324491|2020-01-15
20200115|ACWRF|Acceleware Ltd.  Common Shares|S|OTC|800|800||0|999.99||0.00|0|2020-01-15
20200115|ACWV|iShares Edge MSCI Min Vol Glob|H|BZX|402297|149857||389908|1.03||168.45|252440|2020-01-15
20200115|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|97162|532378||1572534|1.00||-81.75|-435216|2020-01-15
20200115|ACXIF|Acciona Sa Ordinary Shares|S|OTC|539|569||10|53.90||-5.27|-30|2020-01-15
20200115|ACY|AeroCentury Corporation|B|AMEX|4925|9073||8048|1.00||-45.72|-4148|2020-01-15
20200115|ADAP|Adaptimmune Therapeutics plc A|R|NNM|1744531|1528989||7982675|1.00||14.10|215542|2020-01-15
20200115|ADBCF|Adelaide Brighton Ltd (Austral|S|OTC|461502|486527||0|999.99||-5.14|-25025|2020-01-15
20200115|ADBE|Adobe Inc. Common Stock|R|NNM|5233155|6748989||1757769|2.98||-22.46|-1515834|2020-01-15
20200115|ADBKF|ADDIKO BK AG Common Shares  Au|S|OTC|87|440||0|999.99||-80.23|-353|2020-01-15
20200115|ADC|Agree Realty Corporation|A|NYSE|3853485|5139189||465719|8.27||-25.02|-1285704|2020-01-15
20200115|ADDDF|adidas AG Ordinary Shares (Ger|S|OTC|1473360|1655757||729|999.99||-11.02|-182397|2020-01-15
20200115|ADDLF|ADDLIFE AB Shares AK B|S|OTC|42089|39089||0|999.99||7.67|3000|2020-01-15
20200115|ADDYY|adidas AG Sponsored ADR (Germa|S|OTC|39286|14443||70293|1.00||172.01|24843|2020-01-15
20200115|ADERY|Aida Engineering Ltd ADR|S|OTC|58|58||0|999.99||0.00|0|2020-01-15
20200115|ADES|Advanced Emissions Solutions,|R|NNM|2032096|2003633||173178|11.73||1.42|28463|2020-01-15
20200115|ADEVF|ADEVINTA ASA Ordinary Shares (|S|OTC|711703|366008||140|999.99||94.45|345695|2020-01-15
20200115|ADFS|American Defense Systems, Inc|S|OTC|62|0||90374|1.00||100.00|62|2020-01-15
20200115|ADGS|ADGS Advisory, Inc. Common Sto|S|OTC|1700|0||3400|1.00||100.00|1700|2020-01-15
20200115|ADI|Analog Devices, Inc. Common St|R|NNM|4107561|4681357||1441648|2.85||-12.26|-573796|2020-01-15
20200115|ADIA|Adia Nutrition, Inc. Common St|S|OTC|914|914||201099|1.00||0.00|0|2020-01-15
20200115|ADIL|Adial Pharmaceuticals, Inc Com|R|SC|144857|137606||53039|2.73||5.27|7251|2020-01-15
20200115|ADILW|Adial Pharmaceuticals, Inc War|R|SC|200|200||312|1.00||0.00|0|2020-01-15
20200115|ADIMF|ASAHI DIAMOND INDUSTRIAL CO LT|S|OTC|58694|65545||0|999.99||-10.45|-6851|2020-01-15
20200115|ADIWW|Adial Pharmaceuticals Inc Wt P|S|OTC|175|0||0|999.99||100.00|175|2020-01-15
20200115|ADKCF|Adeka Corp Ordinary Shares (Ja|S|OTC|24500|15500||0|999.99||58.06|9000|2020-01-15
20200115|ADLDY|ADELAIDE BRIGHTON LTD  America|S|OTC|200|300||0|999.99||-33.33|-100|2020-01-15
20200115|ADLI|American Medical Technologies|S|OTC|1850|1850||3093|1.00||0.00|0|2020-01-15
20200115|ADM|Archer Daniels Midland Company|A|NYSE|10729739|11889755||2809295|3.82||-9.76|-1160016|2020-01-15
20200115|ADMA|ADMA Biologics Inc Common Stoc|R|NNM|5217817|5258165||977045|5.34||-0.77|-40348|2020-01-15
20200115|ADME|Aptus Behavioral Momentum ETF|H|BZX|6922|6201||18601|1.00||11.63|721|2020-01-15
20200115|ADMG|Adamant DRI Processing and Min|S|OTC|881|881||1000|1.00||0.00|0|2020-01-15
20200115|ADMP|Adamis Pharmaceuticals Corpora|R|SC|6605920|6448514||970098|6.81||2.44|157406|2020-01-15
20200115|ADMS|Adamas Pharmaceuticals, Inc. C|R|NNM|2296114|2382074||932284|2.46||-3.61|-85960|2020-01-15
20200115|ADMT|ADM Tronics Unlimited, Inc. Co|S|OTC|4241|0||59282|1.00||100.00|4241|2020-01-15
20200115|ADNT|Adient plc Ordinary Shares|A|NYSE|6500200|6491789||981986|6.62||0.13|8411|2020-01-15
20200115|ADOCY|Adocia Sponsored ADR|S|OTC|100|100||0|999.99||0.00|0|2020-01-15
20200115|ADOM|ADOMANI, Inc. Common Stock|S|OTC|84038|96868||224516|1.00||-13.24|-12830|2020-01-15
20200115|ADOOY|Adaro Energy PT Unsponsored AD|S|OTC|105|84||4|26.25||25.00|21|2020-01-15
20200115|ADP|Automatic Data Processing, Inc|R|NNM|4788184|4929753||1187651|4.03||-2.87|-141569|2020-01-15
20200115|ADPAS|Adelphia Recovery Trust  Serie|S|OTC|4489750|4489750||90700|49.50||0.00|0|2020-01-15
20200115|ADPPF|ADO PPTYS S A Ordinary Shares|S|OTC|31062|50761||0|999.99||-38.81|-19699|2020-01-15
20200115|ADPT|Adaptive Biotechnologies Corpo|R|NNM|4062082|4965710||722324|5.62||-18.20|-903628|2020-01-15
20200115|ADPXY|Audio Pixels Holdings Ltd Spon|S|OTC|4859|4447||262|18.55||9.26|412|2020-01-15
20200115|ADRA|Invesco BLDRS Asia 50 ADR Inde|R|NNM|1019|500||5180|1.00||103.80|519|2020-01-15
20200115|ADRE|Invesco BLDRS Emerging Markets|R|NNM|27257|8132||17538|1.55||235.18|19125|2020-01-15
20200115|ADRNY|Koninklijke Ahold Delhaize N.V|S|OTC|40539|49602||86414|1.00||-18.27|-9063|2020-01-15
20200115|ADRO|Aduro Biotech, Inc. Common Sto|R|NNM|1964440|1919880||891584|2.20||2.32|44560|2020-01-15
20200115|ADRZF|Andritz Ag Graz Ordinary Share|S|OTC|424435|439342||0|999.99||-3.39|-14907|2020-01-15
20200115|ADRZY|Andritz Ag Graz Unsponsored AD|S|OTC|174|1584||64|2.72||-89.02|-1410|2020-01-15
20200115|ADS|Alliance Data Systems Corporat|A|NYSE|2033924|1965700||594935|3.42||3.47|68224|2020-01-15
20200115|ADSK|Autodesk, Inc. Common Stock|R|NNM|3565529|3792916||993187|3.59||-6.00|-227387|2020-01-15
20200115|ADSV|Allied Security Innovations, I|S|OTC|217333|221562||12127433|1.00||-1.91|-4229|2020-01-15
20200115|ADSW|Advanced Disposal Services, In|A|NYSE|12050411|12174585||708862|17.00||-1.02|-124174|2020-01-15
20200115|ADT|ADT Inc.|A|NYSE|36301820|32811091||1930151|18.81||10.64|3490729|2020-01-15
20200115|ADTFF|Imetal Res Inc Ordinary Shares|S|OTC|10249|1000||40550|1.00||924.90|9249|2020-01-15
20200115|ADTN|ADTRAN, Inc. Common Stock|R|NNM|931938|812151||153374|6.08||14.75|119787|2020-01-15
20200115|ADTTF|Advantest Corp Ordinary Shares|S|OTC|785527|353272||0|999.99||122.36|432255|2020-01-15
20200115|ADUS|Addus HomeCare Corporation Com|R|NNM|683911|634310||90897|7.52||7.82|49601|2020-01-15
20200115|ADVC|Advant-e Corporation Common St|S|OTC|558|663||20|27.90||-15.84|-105|2020-01-15
20200115|ADVM|Adverum Biotechnologies, Inc.|R|NNM|7712499|7261387||1003876|7.68||6.21|451112|2020-01-15
20200115|ADVOF|Adva Optical Networking SE Ord|S|OTC|3910|4339||201|19.45||-9.89|-429|2020-01-15
20200115|ADVZF|Adventus Mng Corp Common Share|S|OTC|96|96||8122|1.00||0.00|0|2020-01-15
