accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20231115|A|Agilent Technologies Inc.|A|NYSE|5728968|4966730||1808603|3.17|R|15.35|762238|2023-11-15
20231115|AA|Alcoa Corporation|A|NYSE|11816922|13272684||4653532|2.54||-10.97|-1455762|2023-11-15
20231115|AAA|AXS First Priority CLO Bond ET|E|ARCA|24830|5255||9553|2.60||372.50|19575|2023-11-15
20231115|AAALF|Aareal Bank AG AKT|S|OTC|15|15||0|999.99||0.00|0|2023-11-15
20231115|AAAU|Goldman Sachs Physical Gold ET|H|BZX|3589478|70507||1834539|1.96|R|4990.95|3518971|2023-11-15
20231115|AABB|Asia Broadband Inc Common Stoc|S|OTC|819|99360||8761720|1.00||-99.18|-98541|2023-11-15
20231115|AACAF|AAC Technologies Holdings Inc|S|OTC|411795|624295||91|999.99||-34.04|-212500|2023-11-15
20231115|AACG|ATA Creativity Global American|R|NNM|3990|284||8650|1.00||1304.93|3706|2023-11-15
20231115|AACI|Armada Acquisition Corp. I Com|R|NNM|529|526||13860|1.00||0.57|3|2023-11-15
20231115|AACIU|Armada Acquisition Corp. I Uni|R|NNM|119|127||23|5.17||-6.30|-8|2023-11-15
20231115|AACIW|Armada Acquisition Corp. I War|R|NNM|423|1138||5395|1.00||-62.83|-715|2023-11-15
20231115|AACT|Ares Acquisition Corporation I|A|NYSE|453|1348||201919|1.00||-66.39|-895|2023-11-15
20231115|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|1766|67||35116|1.00||2535.82|1699|2023-11-15
20231115|AADI|Aadi Bioscience, Inc. Common S|R|SC|743744|756613||75795|9.81||-1.70|-12869|2023-11-15
20231115|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|176|347||197574|1.00||-49.28|-171|2023-11-15
20231115|AAGH|America Great Health Common St|S|OTC|489|489||100249|1.00||0.00|0|2023-11-15
20231115|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|79783|191645||778434|1.00||-58.37|-111862|2023-11-15
20231115|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|78|78||4|19.50||0.00|0|2023-11-15
20231115|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|10257|1900||0|999.99||439.84|8357|2023-11-15
20231115|AAIC|Arlington Asset Investment Cor|A|NYSE|55787|48202||145873|1.00||15.74|7585|2023-11-15
20231115|AAICPRB|Arlington Asset Investment Cor|A|NYSE|2095|998||640|3.27||109.92|1097|2023-11-15
20231115|AAICPRC|Arlington Asset Investment Cor|A|NYSE|1245|202||4202|1.00||516.34|1043|2023-11-15
20231115|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|994900|1351145||163599|6.08||-26.37|-356245|2023-11-15
20231115|AAIN|Arlington Asset Investment Cor|A|NYSE|441|0||1715|1.00||100.00|441|2023-11-15
20231115|AAIRF|AMERICAN AIRES INC COM NEW (Ca|S|OTC|1611|5578||1463|1.10||-71.12|-3967|2023-11-15
20231115|AAL|American Airlines Group Inc. C|R|NNM|73607306|100663327||33789274|2.18||-26.88|-27056021|2023-11-15
20231115|AALBF|Aalberts Industries NV Ordinar|S|OTC|33349|34237||272|122.61||-2.59|-888|2023-11-15
20231115|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2023-11-15
20231115|AAMC|Altisource Asset Mgmt Corp|B|AMEX|35750|20763|S|22849|1.56||72.18|14987|2023-11-15
20231115|AAME|Atlantic American Corporation|R|NNM|12296|54219||6347|1.94||-77.32|-41923|2023-11-15
20231115|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|1408|0||4455|1.00||100.00|1408|2023-11-15
20231115|AAN|The Aaron's Company, Inc.|A|NYSE|689826|896941||465173|1.48||-23.09|-207115|2023-11-15
20231115|AANNF|Aroundtown SA Ordinary Shares|S|OTC|3171911|3496981||37238|85.18||-9.30|-325070|2023-11-15
20231115|AAOI|Applied Optoelectronics, Inc.|R|NNM|8529113|7439436||2410861|3.54||14.65|1089677|2023-11-15
20231115|AAON|AAON, Inc. Common Stock|R|NNM|3143375|3270572||432628|7.27||-3.89|-127197|2023-11-15
20231115|AAP|ADVANCE AUTO PARTS INC|A|NYSE|5341603|6059118||2318521|2.30|R|-11.84|-717515|2023-11-15
20231115|AAPB|GraniteShares ETF Trust Granit|R|NNM|2890|3124||27631|1.00||-7.49|-234|2023-11-15
20231115|AAPD|Direxion Shares ETF Trust Dire|R|NNM|10051|96447||286498|1.00||-89.58|-86396|2023-11-15
20231115|AAPL|Apple Inc. Common Stock|R|NNM|105837123|98190963||60959948|1.74||7.79|7646160|2023-11-15
20231115|AAPU|Direxion Shares ETF Trust Dire|R|NNM|30172|10376||206625|1.00||190.79|19796|2023-11-15
20231115|AAPY|Kurv Yield Premium Strategy Ap|H|BZX|321|0||234|1.37||100.00|321|2023-11-15
20231115|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|19243|5766||35843|1.00||233.73|13477|2023-11-15
20231115|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|1532097|1205308||345106|4.44|R|27.11|326789|2023-11-15
20231115|AATC|Autoscope Technologies Corpora|S|OTC|2121|316||25769|1.00||571.20|1805|2023-11-15
20231115|AATGF|ATI Airtest Technologies Inc O|S|OTC|10650|7650||2182|4.88||39.22|3000|2023-11-15
20231115|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|80|80||23063|1.00||0.00|0|2023-11-15
20231115|AAU|Almaden Minerals Ltd.|B|AMEX|133045|133787||111083|1.20||-0.55|-742|2023-11-15
20231115|AAUCF|ALLIED GOLD CORP COM (Canada)|S|OTC|1400|0||4273|1.00||100.00|1400|2023-11-15
20231115|AAUGF|ANGOLD RES LTD Common Stock|S|OTC|12401|0||29284|1.00||100.00|12401|2023-11-15
20231115|AAUKF|Anglo American plc Ordinary Sh|S|OTC|304153|264945||2325|130.82||14.80|39208|2023-11-15
20231115|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|3175|31988||36064|1.00||-90.07|-28813|2023-11-15
20231115|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|1890055|1203223||32673|57.85||57.08|686832|2023-11-15
20231115|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|1797|36235||0|999.99||-95.04|-34438|2023-11-15
20231115|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|55752|50817||237175|1.00||9.71|4935|2023-11-15
20231115|AAXJ|iShares MSCI All Country Asia|R|NNM|796679|748165||649377|1.23||6.48|48514|2023-11-15
20231115|AAYYY|Austrailian Agricultural Compa|S|OTC|100|100||0|999.99||0.00|0|2023-11-15
20231115|AB|AllianceBernstein Holding, L.P|A|NYSE|812860|1009456||468342|1.74|R|-19.48|-196596|2023-11-15
20231115|ABAKF|ABRDN ASIA-PAC INCOME FD VCC O|S|OTC|9147|9340||0|999.99||-2.07|-193|2023-11-15
20231115|ABAT|American Battery Technology Co|R|SC|2149297|1889613||298334|7.20||13.74|259684|2023-11-15
20231115|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|118|18||237|1.00||555.56|100|2023-11-15
20231115|ABBNY|ABB LTD American Depositary Re|S|OTC|281844|221003||434806|1.00||27.53|60841|2023-11-15
20231115|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|343127|333980||616692|1.00||2.74|9147|2023-11-15
20231115|ABBV|ABBVIE INC.|A|NYSE|11146141|13234197||5762024|1.93||-15.78|-2088056|2023-11-15
20231115|ABCAF|Athabasca Minerals Inc Common|S|OTC|1|671||0|999.99||-99.85|-670|2023-11-15
20231115|ABCB|Ameris Bancorp Common Stock|R|NNM|1978211|1746407||400572|4.94||13.27|231804|2023-11-15
20231115|ABCGF|ABACUS GROUP FULLY PAID ORD/UN|S|OTC|8679|20450||3182|2.73||-57.56|-11771|2023-11-15
20231115|ABCL|AbCellera Biologics Inc. Commo|R|NNM|27465555|27808052||1501760|18.29||-1.23|-342497|2023-11-15
20231115|ABCM|Abcam plc American Depositary|R|NNM|5584549|4082910||4891133|1.14|R|36.78|1501639|2023-11-15
