accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20190415|AAME|Atlantic American Corporation|R|NNM|1908|6609||7520|1.00||-71.13|-4701|2019-04-15
20190415|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|8751|5929||50815|1.00||47.60|2822|2019-04-15
20190415|AAN|Aaron's, Inc.|A|NYSE|3010295|3114015||331733|9.07||-3.33|-103720|2019-04-15
20190415|AANNF|Aroundtown SA Ordinary Shares|S|OTC|3070674|3081156||269|999.99||-0.34|-10482|2019-04-15
20190415|AAOI|Applied Optoelectronics, Inc.|R|NNM|8122831|8110050||678247|11.98||0.16|12781|2019-04-15
20190415|AAON|AAON, Inc. Common Stock|R|NNM|4740968|4841355||128825|36.80||-2.07|-100387|2019-04-15
20190415|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2882176|2857081||863417|3.34||0.88|25095|2019-04-15
20190415|AAPL|Apple Inc. Common Stock|R|NNM|61003851|67786010||23755423|2.57||-10.01|-6782159|2019-04-15
20190415|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|6235|5862||3127|1.99||6.36|373|2019-04-15
20190415|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|610854|802620||232736|2.62||-23.89|-191766|2019-04-15
20190415|AATAF|Arata Corp Tokyo (Japan)|S|OTC|134|534||0|999.99||-74.91|-400|2019-04-15
20190415|AATDF|AA LTD Ordinary Shares (United|S|OTC|122594|115705||5289|23.18||5.95|6889|2019-04-15
20190415|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|5453|17731||60590|1.00||-69.25|-12278|2019-04-15
20190415|AAU|Almaden Minerals Ltd.|B|AMEX|1639010|1711459||129842|12.62||-4.23|-72449|2019-04-15
20190415|AAUKF|Anglo American plc Ordinary Sh|S|OTC|12333731|14399060||905|999.99||-14.34|-2065329|2019-04-15
20190415|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|599153|752093||171753|3.49||-20.34|-152940|2019-04-15
20190415|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|1700|100||105|16.19||1600.00|1600|2019-04-15
20190415|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2309040|2337133||276499|8.35||-1.20|-28093|2019-04-15
20190415|AAXJ|iShares MSCI All Country Asia|R|NNM|3349702|364835||1760236|1.90||818.14|2984867|2019-04-15
20190415|AAXN|Axon Enterprise, Inc. Common S|R|NNM|4757677|4403200||479513|9.92||8.05|354477|2019-04-15
20190415|AB|AllianceBernstein Holding, L.P|A|NYSE|750029|689055||164867|4.55||8.85|60974|2019-04-15
20190415|ABAHF|Abacus Health Products Inc Com|S|OTC|37124|0||14754|2.52||100.00|37124|2019-04-15
20190415|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|83|83||636|1.00||0.00|0|2019-04-15
20190415|ABB|ABB Ltd.|A|NYSE|4256351|4929080||1658838|2.57||-13.65|-672729|2019-04-15
20190415|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|19|19||36|1.00||0.00|0|2019-04-15
20190415|ABBRF|Abraplata Resource Corp Ordina|S|OTC|31700|49960||87234|1.00||-36.55|-18260|2019-04-15
20190415|ABBV|ABBVIE INC.|A|NYSE|27575807|22898566||4952645|5.57||20.43|4677241|2019-04-15
20190415|ABC|AmerisourceBergen Corp.|A|NYSE|7027314|7029929||1668050|4.21||-0.04|-2615|2019-04-15
20190415|ABCAF|Athabasca Minerals Inc Common|S|OTC|25231|15861||7720|3.27||59.08|9370|2019-04-15
20190415|ABCB|Ameris Bancorp Common Stock|R|NNM|1968564|1925378||244537|8.05||2.24|43186|2019-04-15
20190415|ABCE|ABCO Energy, Inc Common Stock|S|OTC|11267|6362||1033797|1.00||77.10|4905|2019-04-15
20190415|ABCFF|Abacus Mining & Exploration Co|S|OTC|2428|4||42124|1.00||60600.00|2424|2019-04-15
20190415|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11000||7673|1.43||0.00|0|2019-04-15
20190415|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|9758|626||1057|9.23||1458.79|9132|2019-04-15
20190415|ABCZY|Abcam PLC Unsponsored ADR (Uni|S|OTC|309|355||10312|1.00||-12.96|-46|2019-04-15
20190415|ABDC|Alcentra Capital Corp. Common|R|NNM|23112|24359||39778|1.00||-5.12|-1247|2019-04-15
20190415|ABEO|Abeona Therapeutics Inc. Commo|R|SC|7729703|8104832||313863|24.63||-4.63|-375129|2019-04-15
20190415|ABEOW|Abeona Therapeutics Inc. Warra|R|SC|250|312||6|41.67||-19.87|-62|2019-04-15
20190415|ABEV|AMBEV S.A.|A|NYSE|17691564|21188602||23062367|1.00||-16.50|-3497038|2019-04-15
20190415|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2019-04-15
20190415|ABG|Asbury Automotive Group, Inc.|A|NYSE|2064778|2103968||144932|14.25||-1.86|-39190|2019-04-15
20190415|ABGLF|ACACIA MNG PLC Common Shares|S|OTC|74840|300||0|999.99||24846.67|74540|2019-04-15
20190415|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|266402|7||36790|7.24||3805642.86|266395|2019-04-15
20190415|ABGOY|Abengoa Sa Unsponsored ADR (Sp|S|OTC|15|15||0|999.99||0.00|0|2019-04-15
20190415|ABIL|Ability Inc Ordinary Shares|R|SC|39303|70632||60872|1.00||-44.36|-31329|2019-04-15
20190415|ABIO|ARCA biopharma, Inc. Common St|R|SC|47349|447277|S|201141|1.00|R|-89.41|-399928|2019-04-15
20190415|ABLE|Able Energy, Inc. Common Stock|S|OTC|110944|0||12257|9.05||100.00|110944|2019-04-15
20190415|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|57468|57408||0|999.99||0.10|60|2019-04-15
20190415|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|5770434|8426327||13749|419.70||-31.52|-2655893|2019-04-15
20190415|ABM|ABM Industries, Inc.|A|NYSE|4623644|4811022||344034|13.44||-3.89|-187378|2019-04-15
20190415|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|83528|75278||32909|2.54||10.96|8250|2019-04-15
20190415|ABMD|ABIOMED, Inc. Common Stock|R|NNM|1982316|1452245||701074|2.83||36.50|530071|2019-04-15
20190415|ABMRF|ABN Amro Group NV Depositary R|S|OTC|63430|119665||4682|13.55||-46.99|-56235|2019-04-15
20190415|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|280971|227770||111366|2.52||23.36|53201|2019-04-15
20190415|ABNRY|Abn Amro Group NV American Dep|S|OTC|62098|5156||132993|1.00||1104.38|56942|2019-04-15
20190415|ABQQ|AB INTL GROUP CORP Common Stoc|S|OTC|223|603||3761|1.00||-63.02|-380|2019-04-15
20190415|ABR|Arbor Realty Trust, Inc.|A|NYSE|10807815|9562593||998449|10.82||13.02|1245222|2019-04-15
20190415|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|1903|2830||2681|1.00||-32.76|-927|2019-04-15
20190415|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|5986|8525||1776|3.37||-29.78|-2539|2019-04-15
20190415|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|5844|6775||1637|3.57||-13.74|-931|2019-04-15
20190415|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|90|0||18|5.00||100.00|90|2019-04-15
20190415|ABSOF|ABS-CBN  Holdings Corporation|S|OTC|5000|0||2727|1.83||100.00|5000|2019-04-15
20190415|ABSSF|Airboss Of America Corp New Or|S|OTC|3100|1225||1144|2.71||153.06|1875|2019-04-15
20190415|ABT|Abbott Laboratories|A|NYSE|13074097|14680905||4751705|2.75||-10.94|-1606808|2019-04-15
20190415|ABTO|AB&T Financial Corporation (NC|S|OTC|5000|5000||1982|2.52||0.00|0|2019-04-15
20190415|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|237764|230258||72293|3.29||3.26|7506|2019-04-15
20190415|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|58|228||175|1.00||-74.56|-170|2019-04-15
20190415|ABUS|Arbutus Biopharma Corporation|R|NNM|998183|1089771||285550|3.50||-8.40|-91588|2019-04-15
20190415|ABWN|Airborne Wireless Network Comm|S|OTC|747213|237909||28104760|1.00||214.08|509304|2019-04-15
20190415|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|6748|5648||476|14.18||19.48|1100|2019-04-15
20190415|AC|Associated Capital Group, Inc.|A|NYSE|207547|208712||7741|26.81||-0.56|-1165|2019-04-15
20190415|ACA|Arcosa, Inc. Common Stock|A|NYSE|911135|1075667||177122|5.14||-15.30|-164532|2019-04-15
20190415|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|10661437|10658838||1128568|9.45||0.02|2599|2019-04-15
20190415|ACAMU|Acamar Partners Acquisition Co|R|SC|257|557||13100|1.00||-53.86|-300|2019-04-15
20190415|ACAN|Americann, Inc. Common Stock|S|OTC|19150|21420||62711|1.00||-10.60|-2270|2019-04-15
20190415|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||36|1.00||0.00|0|2019-04-15
20190415|ACAZF|Acadian Timber Corporation Ord|S|OTC|70287|72734||3209|21.90||-3.36|-2447|2019-04-15
20190415|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|83570237|79596640||18790026|4.45||4.99|3973597|2019-04-15
20190415|ACBD|Annabidiol Corp. Common Stock|S|OTC|600|600||274|2.19||0.00|0|2019-04-15
20190415|ACBI|Atlantic Capital Bancshares, I|R|NNM|426030|390563||79367|5.37||9.08|35467|2019-04-15
20190415|ACC|American Campus Communities, I|A|NYSE|2034050|2142664||605528|3.36||-5.07|-108614|2019-04-15
20190415|ACCA|Acacia Diversified Holdings, I|S|OTC|3500|9350||107458|1.00||-62.57|-5850|2019-04-15
20190415|ACCFF|Accord Financial Corp Ordinary|S|OTC|200|300||0|999.99||-33.33|-100|2019-04-15
20190415|ACCO|Acco Brands Corporation|A|NYSE|2208604|2162999||376332|5.87||2.11|45605|2019-04-15
20190415|ACCR|Access-Power, Inc. (Florida) C|S|OTC|1834842|1834842||1000|999.99||0.00|0|2019-04-15
20190415|ACCYY|Accor S A American Depositary|S|OTC|840|4084||48193|1.00||-79.43|-3244|2019-04-15
20190415|ACDSF|Ascendas Real Estate Investmen|S|OTC|3215800|1878352||5157|623.58||71.20|1337448|2019-04-15
20190415|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|89195|57407||18214|4.90||55.37|31788|2019-04-15
20190415|ACEHF|Ace Hardware Indonesia Tbk Ord|S|OTC|1133|1133||0|999.99||0.00|0|2019-04-15
20190415|ACER|Acer Therapeutics Inc. Common|R|SC|162475|190601||48429|3.35||-14.76|-28126|2019-04-15
20190415|ACES|ALPS Clean Energy ETF|H|BZX|2234|2950||53795|1.00||-24.27|-716|2019-04-15
20190415|ACETQ|Aceto Corporation Common Stock|S|OTC|222231|1935636||3625234|1.00||-88.52|-1713405|2019-04-15
20190415|ACFL|AMC Financial Holdings, Inc. C|S|OTC|54|54||36|1.50||0.00|0|2019-04-15
20190415|ACFN|Acorn Energy, Inc.|S|OTC|201|9444||34725|1.00||-97.87|-9243|2019-04-15
20190415|ACGBF|Agricultural Bank of China Ord|S|OTC|92494276|92550890||2569|999.99||-0.06|-56614|2019-04-15
20190415|ACGBY|Agricultural Bank of China Uns|S|OTC|2279|4390||16342|1.00||-48.09|-2111|2019-04-15
20190415|ACGL|Arch Capital Group Ltd. Common|R|NNM|4653352|3866486||926975|5.02||20.35|786866|2019-04-15
20190415|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|118946|59716||46188|2.58||99.19|59230|2019-04-15
20190415|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|19187|32020||82727|1.00||-40.08|-12833|2019-04-15
20190415|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|36287|63654||182|199.38||-42.99|-27367|2019-04-15
20190415|ACGX|Alliance Creative Group, Inc.|S|OTC|48500|0||12256604|1.00||100.00|48500|2019-04-15
20190415|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|4163675|3754127||1431|999.99||10.91|409548|2019-04-15
20190415|ACH|Alum Corp of China Limited|A|NYSE|106396|165977||74285|1.43||-35.90|-59581|2019-04-15
20190415|ACHC|Acadia Healthcare Company, Inc|R|NNM|14226157|13341568||1020179|13.94||6.63|884589|2019-04-15
20190415|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|2593|1734||6746|1.00||49.54|859|2019-04-15
20190415|ACHN|Achillion Pharmaceuticals, Inc|R|NNM|10197588|10965546||1767232|5.77||-7.00|-767958|2019-04-15
20190415|ACHV|Achieve Life Sciences, Inc. Co|R|SC|467958|465545||339923|1.38||0.52|2413|2019-04-15
20190415|ACIA|Acacia Communications, Inc. Co|R|NNM|868345|1554835||604823|1.44||-44.15|-686490|2019-04-15
20190415|ACIM|SPDR MSCI ACWI IMI ETF|E|ARCA|5548|4437||4360|1.27||25.04|1111|2019-04-15
20190415|ACIU|AC Immune SA Common Stock|R|NNM|610157|707887||389972|1.56||-13.81|-97730|2019-04-15
20190415|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|4682122|4773135||561411|8.34||-1.91|-91013|2019-04-15
20190415|ACJJF|Acom Co Ltd  Jpy Ordinary Shar|S|OTC|3850687|3919681||0|999.99||-1.76|-68994|2019-04-15
20190415|ACKAF|Arcelik A S Ordinary Shares (T|S|OTC|293568|293568||0|999.99||0.00|0|2019-04-15
20190415|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|7004|3820||2073|3.38||83.35|3184|2019-04-15
20190415|ACKDF|Auckland International Airport|S|OTC|88877|88172||1632|54.46||0.80|705|2019-04-15
20190415|ACKRF|American Creek Resources Ltd C|S|OTC|966|0||6915|1.00||100.00|966|2019-04-15
20190415|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|156524|130281||116|999.99||20.14|26243|2019-04-15
20190415|ACLS|Axcelis Technologies, Inc. Com|R|NNM|926151|1048121||197555|4.69||-11.64|-121970|2019-04-15
20190415|ACLZ|Accelerize Inc.  Common Stock|S|OTC|37|377||6749|1.00||-90.19|-340|2019-04-15
20190415|ACM|Aecom|A|NYSE|5458985|5676816||677433|8.06||-3.84|-217831|2019-04-15
20190415|ACMC|American Church Mortgage Co Co|S|OTC|9|0||858|1.00||100.00|9|2019-04-15
20190415|ACMR|ACM Research, Inc. Class A Com|R|NNM|282407|270462||58576|4.82||4.42|11945|2019-04-15
20190415|ACMTA|ACMAT Corporation Class A Comm|S|OTC|67|0||5127|1.00||100.00|67|2019-04-15
20190415|ACN|Accenture PLC|A|NYSE|4967598|4735993||1998675|2.49||4.89|231605|2019-04-15
20190415|ACNB|ACNB Corporation Common Stock|R|SC|21906|21091||6640|3.30||3.86|815|2019-04-15
20190415|ACNDF|Ascendas India Trust Units (Si|S|OTC|4386|5204||24087|1.00||-15.72|-818|2019-04-15
20190415|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|439|231||10|43.90||90.04|208|2019-04-15
20190415|ACNI|American Community Newspapers|S|OTC|5131|5131||0|999.99||0.00|0|2019-04-15
20190415|ACNNF|Auscann Group Hldgs Ltd Ordina|S|OTC|19050|95208||467605|1.00||-79.99|-76158|2019-04-15
20190415|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|805693|791781||21869|36.84||1.76|13912|2019-04-15
20190415|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|11247707|10358440||644810|17.44||8.58|889267|2019-04-15
20190415|ACP|Aberdeen Income Credit Strateg|A|NYSE|30377|9822||87535|1.00||209.28|20555|2019-04-15
20190415|ACRE|Ares Commercial Real Estate Co|A|NYSE|1136413|1002418||162034|7.01||13.37|133995|2019-04-15
20190415|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|742986|728111||970|765.96||2.04|14875|2019-04-15
20190415|ACRGF|Acreage Holdings Inc Common Sh|S|OTC|243477|128376||319437|1.00||89.66|115101|2019-04-15
20190415|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|3228413|3278008||372088|8.68||-1.51|-49595|2019-04-15
20190415|ACRT|Advanced Credit Technologies I|S|OTC|8650|1650||67897|1.00||424.24|7000|2019-04-15
20190415|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|13289049|13003863||1135741|11.70||2.19|285186|2019-04-15
20190415|ACSAF|Acs Actividades de Construccio|S|OTC|36261|97859||80|453.26||-62.95|-61598|2019-04-15
20190415|ACSAY|ACS Actividades De Construccio|S|OTC|24887|11648||200950|1.00||113.66|13239|2019-04-15
20190415|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2019-04-15
20190415|ACSG|Xtrackers MSCI ACWI ex USA ESG|E|ARCA|55|0||1120|1.00||100.00|55|2019-04-15
20190415|ACSI|American Customer Satisfaction|H|BZX|4377|4549||1947|2.25||-3.78|-172|2019-04-15
20190415|ACSOF|Arcs Co Ltd Ordinary Shares (J|S|OTC|26600|24600||0|999.99||8.13|2000|2019-04-15
20190415|ACSSF|Acasta Enterprises Inc. Ordina|S|OTC|5792|5792||0|999.99||0.00|0|2019-04-15
20190415|ACST|Acasti Pharma, Inc. Class A Co|R|SC|309251|338120||241537|1.28||-8.54|-28869|2019-04-15
20190415|ACT|AdvisorShares Trust AdvisorSha|R|NNM|7206|9598||4337|1.66||-24.92|-2392|2019-04-15
20190415|ACTG|Acacia Research Corporation (A|R|NNM|217661|272970||116642|1.87||-20.26|-55309|2019-04-15
20190415|ACTRF|Ascott Residence Trust Units R|S|OTC|10000|2100||0|999.99||376.19|7900|2019-04-15
20190415|ACU|Acme United Corporation|B|AMEX|42227|47421||20436|2.07||-10.95|-5194|2019-04-15
20190415|ACUIF|AcuityAds Hldgs Inc Ordinary S|S|OTC|3812|511||6309|1.00||645.99|3301|2019-04-15
20190415|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|10450|10450||2659|3.93||0.00|0|2019-04-15
20190415|ACV|AllianzGI Diversified Income &|A|NYSE|12406|27332||32271|1.00||-54.61|-14926|2019-04-15
20190415|ACWF|iShares Edge MSCI Multifactor|E|ARCA|8604|18762||14399|1.00||-54.14|-10158|2019-04-15
20190415|ACWI|iShares MSCI ACWI ETF|R|NNM|5371892|6454764||1693274|3.17||-16.78|-1082872|2019-04-15
20190415|ACWRF|Acceleware Ltd.  Common Shares|S|OTC|1200|1200||0|999.99||0.00|0|2019-04-15
20190415|ACWV|iShares Edge MSCI Min Vol Glob|H|BZX|56745|724889||270374|1.00||-92.17|-668144|2019-04-15
20190415|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|245836|170248||974624|1.00||44.40|75588|2019-04-15
20190415|ACXIF|Acciona Sa Ordinary Shares|S|OTC|401|406||42|9.55||-1.23|-5|2019-04-15
20190415|ACY|AeroCentury Corporation|B|AMEX|2282|5882||1357|1.68||-61.20|-3600|2019-04-15
20190415|ADAP|Adaptimmune Therapeutics plc A|R|NNM|4161781|4288129||271104|15.35||-2.95|-126348|2019-04-15
20190415|ADBCF|Adelaide Brighton Ltd (Austral|S|OTC|599133|596583||0|999.99||0.43|2550|2019-04-15
20190415|ADBE|Adobe Inc. Common Stock|R|NNM|4661147|4918863||2023880|2.30||-5.24|-257716|2019-04-15
20190415|ADC|Agree Realty Corporation|A|NYSE|4903185|5017193||224903|21.80||-2.27|-114008|2019-04-15
20190415|ADDDF|adidas AG Ordinary Shares (Ger|S|OTC|2925692|3504281||2220|999.99||-16.51|-578589|2019-04-15
20190415|ADDXF|Addex Pharmaceuticals Ltd. Ord|S|OTC|4|4||0|999.99||0.00|0|2019-04-15
20190415|ADDYY|adidas AG Sponsored ADR (Germa|S|OTC|77203|70138||74502|1.04||10.07|7065|2019-04-15
20190415|ADERY|Aida Engineering Ltd ADR|S|OTC|11|378||75|1.00||-97.09|-367|2019-04-15
20190415|ADES|Advanced Emissions Solutions,|R|NNM|1799825|2033291||177781|10.12||-11.48|-233466|2019-04-15
20190415|ADFS|American Defense Systems, Inc|S|OTC|600|150||57731|1.00||300.00|450|2019-04-15
20190415|ADFT|Adfitech, Inc. Common Stock|S|OTC|35|35||0|999.99||0.00|0|2019-04-15
20190415|ADGL|AllDigital Holdings, Inc. Comm|S|OTC|1000|1000||0|999.99||0.00|0|2019-04-15
20190415|ADHC|American Diversified Holdings|S|OTC|2851|59657||9013775|1.00||-95.22|-56806|2019-04-15
20190415|ADHLF|Applied Development Holdings L|S|OTC|37715|47715||964|39.12||-20.96|-10000|2019-04-15
20190415|ADHMY|Advanced Digital Health Medici|S|OTC|212|212||0|999.99||0.00|0|2019-04-15
20190415|ADI|Analog Devices, Inc. Common St|R|NNM|6220358|6976990||2188341|2.84||-10.84|-756632|2019-04-15
20190415|ADIL|Adial Pharmaceuticals, Inc Com|R|SC|55868|40292||92711|1.00||38.66|15576|2019-04-15
20190415|ADILW|Adial Pharmaceuticals, Inc War|R|SC|200|200||1327|1.00||0.00|0|2019-04-15
20190415|ADKCF|Adeka Corp Ordinary Shares (Ja|S|OTC|200|200||0|999.99||0.00|0|2019-04-15
20190415|ADLI|American Medical Technologies|S|OTC|1850|1850||22191|1.00||0.00|0|2019-04-15
20190415|ADM|Archer Daniels Midland Company|A|NYSE|8861432|9035157||2923615|3.03||-1.92|-173725|2019-04-15
20190415|ADMA|ADMA Biologics Inc Common Stoc|R|SC|3424708|3148557||3458897|1.00||8.77|276151|2019-04-15
20190415|ADMG|Adamant DRI Processing and Min|S|OTC|200|0||35636|1.00||100.00|200|2019-04-15
20190415|ADMP|Adamis Pharmaceuticals Corpora|R|SC|3737826|3667852||357172|10.47||1.91|69974|2019-04-15
20190415|ADMS|Adamas Pharmaceuticals, Inc. C|R|NNM|6284851|6661860||520090|12.08||-5.66|-377009|2019-04-15
20190415|ADMT|ADM Tronics Unlimited, Inc. Co|S|OTC|8661|5500||35849|1.00||57.47|3161|2019-04-15
20190415|ADNT|Adient plc Ordinary Shares|A|NYSE|9146133|9441953||3180601|2.88||-3.13|-295820|2019-04-15
20190415|ADNY|Adino Energy Corporation Commo|S|OTC|120215|100215||287120|1.00||19.96|20000|2019-04-15
20190415|ADOM|ADOMANI, Inc. Common Stock|R|SC|1078297|1025886||578606|1.86||5.11|52411|2019-04-15
20190415|ADOOY|Adaro Energy PT Unsponsored AD|S|OTC|3|0||165|1.00||100.00|3|2019-04-15
20190415|ADP|Automatic Data Processing, Inc|R|NNM|3936399|4720917||1340331|2.94||-16.62|-784518|2019-04-15
20190415|ADPAK|Adelphia Recovery Tust Series|S|OTC|2|2||0|999.99||0.00|0|2019-04-15
20190415|ADPAS|Adelphia Recovery Trust  Serie|S|OTC|4489750|4489750||17594|255.19||0.00|0|2019-04-15
20190415|ADPPF|ADO PPTYS S A Ordinary Shares|S|OTC|133439|144840||809|164.94||-7.87|-11401|2019-04-15
20190415|ADPXY|Audio Pixels Holdings Ltd Spon|S|OTC|2328|2352||203|11.47||-1.02|-24|2019-04-15
20190415|ADRD|Invesco BLDRS Developed Market|R|NNM|50|50||3799|1.00||0.00|0|2019-04-15
20190415|ADRE|Invesco BLDRS Emerging Markets|R|NNM|3298|3369||4603|1.00||-2.11|-71|2019-04-15
20190415|ADRNY|Koninklijke Ahold Delhaize N.V|S|OTC|44960|24570||95047|1.00||82.99|20390|2019-04-15
20190415|ADRO|Aduro Biotech, Inc. Common Sto|R|NNM|1525311|1360514||213179|7.16||12.11|164797|2019-04-15
20190415|ADRZF|Andritz Ag Graz Ordinary Share|S|OTC|1280630|1218282||0|999.99||5.12|62348|2019-04-15
20190415|ADS|Alliance Data Systems Corporat|A|NYSE|1955733|2392336||790051|2.48||-18.25|-436603|2019-04-15
20190415|ADSK|Autodesk, Inc. Common Stock|R|NNM|3258387|3286903||1858698|1.75||-0.87|-28516|2019-04-15
20190415|ADSV|Allied Security Innovations, I|S|OTC|525235|0||25373366|1.00||100.00|525235|2019-04-15
20190415|ADSW|Advanced Disposal Services, In|A|NYSE|1397342|1495474||1825387|1.00||-6.56|-98132|2019-04-15
20190415|ADT|ADT Inc.|A|NYSE|29255591|29588099||2390395|12.24||-1.12|-332508|2019-04-15
20190415|ADTFF|Imetal Res Inc Ordinary Shares|S|OTC|500|0||27342|1.00||100.00|500|2019-04-15
20190415|ADTN|ADTRAN, Inc. Common Stock|R|NNM|1202044|1291347||281557|4.27||-6.92|-89303|2019-04-15
20190415|ADTTF|Advantest Corp Ordinary Shares|S|OTC|691998|1012063||0|999.99||-31.63|-320065|2019-04-15
