accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20211130|A|Agilent Technologies Inc.|A|NYSE|4359098|4739521||2008515|2.17||-8.03|-380423|2021-11-30
20211130|AA|Alcoa Corporation|A|NYSE|9726838|9764338||6600504|1.47||-0.38|-37500|2021-11-30
20211130|AAA|AAF First Priority CLO Bond ET|E|ARCA|6198|5541||3248|1.91||11.86|657|2021-11-30
20211130|AAALF|Aareal Bank AG AKT|S|OTC|1007163|1001054||4|999.99||0.61|6109|2021-11-30
20211130|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|44373|18848||289548|1.00||135.43|25525|2021-11-30
20211130|AABB|Asia Broadband Inc Common Stoc|S|OTC|1931417|634811||49561661|1.00||204.25|1296606|2021-11-30
20211130|AABVF|Aberdeen International Inc Ord|S|OTC|1551|9772||16839|1.00||-84.13|-8221|2021-11-30
20211130|AAC|Ares Acquisition Corporation|A|NYSE|70489|204145||339183|1.00||-65.47|-133656|2021-11-30
20211130|AACAF|AAC Technologies Holdings Inc|S|OTC|1540064|1590189||400|999.99||-3.15|-50125|2021-11-30
20211130|AACAY|AAC Technologies Holdings Inc|S|OTC|75|781||210562|1.00||-90.40|-706|2021-11-30
20211130|AACG|ATA Creativity Global American|R|NNM|23083|29724||22203|1.04||-22.34|-6641|2021-11-30
20211130|AACI|Armada Acquisition Corp. I Com|R|NNM|29|302955||40539|1.00||-99.99|-302926|2021-11-30
20211130|AACIU|Armada Acquisition Corp. I Uni|R|NNM|2144|2648||4544|1.00||-19.03|-504|2021-11-30
20211130|AACIW|Armada Acquisition Corp. I War|R|NNM|144|305928||36555|1.00||-99.95|-305784|2021-11-30
20211130|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|313|35044||202152|1.00||-99.11|-34731|2021-11-30
20211130|AACU|Ares Acquisition Corporation U|A|NYSE|200|2759||42199|1.00||-92.75|-2559|2021-11-30
