accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220715|A|Agilent Technologies Inc.|A|NYSE|3217536|2295345||1293157|2.49||40.18|922191|2022-07-15
20220715|AA|Alcoa Corporation|A|NYSE|9341309|11317506||5897188|1.58||-17.46|-1976197|2022-07-15
20220715|AAA|AAF First Priority CLO Bond ET|E|ARCA|1179|1179||98|12.03||0.00|0|2022-07-15
20220715|AAALF|Aareal Bank AG AKT|S|OTC|2579|2579||0|999.99||0.00|0|2022-07-15
20220715|AAAU|Goldman Sachs Physical Gold ET|H|BZX|282528|255417||1129308|1.00||10.61|27111|2022-07-15
20220715|AABB|Asia Broadband Inc Common Stoc|S|OTC|9144237|8422111||12027677|1.00||8.57|722126|2022-07-15
20220715|AABVF|Aberdeen International Inc Ord|S|OTC|501|251||5060|1.00||99.60|250|2022-07-15
20220715|AAC|Ares Acquisition Corporation|A|NYSE|531387|678926||131227|4.05||-21.73|-147539|2022-07-15
20220715|AACAF|AAC Technologies Holdings Inc|S|OTC|3040604|2061246||1850|999.99||47.51|979358|2022-07-15
20220715|AACAY|AAC Technologies Holdings Inc|S|OTC|68085|36815||196125|1.00||84.94|31270|2022-07-15
20220715|AACG|ATA Creativity Global American|R|NNM|5173|4076||15505|1.00||26.91|1097|2022-07-15
20220715|AACI|Armada Acquisition Corp. I Com|R|NNM|3777|3745||21741|1.00||0.85|32|2022-07-15
20220715|AACIU|Armada Acquisition Corp. I Uni|R|NNM|1295|1295||50|25.90||0.00|0|2022-07-15
20220715|AACIW|Armada Acquisition Corp. I War|R|NNM|32716|25313||10043|3.26||29.25|7403|2022-07-15
20220715|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|1034|537||24125|1.00||92.55|497|2022-07-15
20220715|AACWS|Ares Acquisition Corporation R|A|NYSE|2243|9141||66020|1.00||-75.46|-6898|2022-07-15
20220715|AADI|Aadi Bioscience, Inc. Common S|R|SC|726729|752242||80947|8.98||-3.39|-25513|2022-07-15
20220715|AADR|AdvisorShares Dorsey Wright AD|R|NNM|509|163||2969|1.00||212.27|346|2022-07-15
20220715|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|100|175||11600|1.00||-42.86|-75|2022-07-15
20220715|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|75371|57137||146144|1.00||31.91|18234|2022-07-15
20220715|AAGH|America Great Health Common St|S|OTC|5995|36795||883482|1.00||-83.71|-30800|2022-07-15
20220715|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|49418|184291||506323|1.00||-73.18|-134873|2022-07-15
20220715|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|874|584||178|4.91||49.66|290|2022-07-15
20220715|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|21696|45200||0|999.99||-52.00|-23504|2022-07-15
20220715|AAIC|Arlington Asset Investment Cor|A|NYSE|210608|214853||47842|4.40||-1.98|-4245|2022-07-15
20220715|AAICPRB|Arlington Asset Investment Cor|A|NYSE|2089|13||1127|1.85||15969.23|2076|2022-07-15
20220715|AAICPRC|Arlington Asset Investment Cor|A|NYSE|454|0||3652|1.00||100.00|454|2022-07-15
20220715|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|2260640|1421099||101025|22.38||59.08|839541|2022-07-15
20220715|AAIN|Arlington Asset Investment Cor|A|NYSE|128|173||896|1.00||-26.01|-45|2022-07-15
20220715|AAIRF|American Aires Inc. Common Sha|S|OTC|13862|6913||500|27.72||100.52|6949|2022-07-15
20220715|AAL|American Airlines Group Inc. C|R|NNM|77025213|82820725||38420545|2.00||-7.00|-5795512|2022-07-15
