accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220215|A|Agilent Technologies Inc.|A|NYSE|4886596|5244690||1478996|3.30||-6.83|-358094|2022-02-15
20220215|AA|Alcoa Corporation|A|NYSE|9860636|9686735||8564269|1.15||1.80|173901|2022-02-15
20220215|AAA|AAF First Priority CLO Bond ET|E|ARCA|15417|16635||3266|4.72||-7.32|-1218|2022-02-15
20220215|AAALF|Aareal Bank AG AKT|S|OTC|1007743|963450||218|999.99||4.60|44293|2022-02-15
20220215|AAAU|Goldman Sachs Physical Gold ET|H|BZX|115910|119284||346416|1.00||-2.83|-3374|2022-02-15
20220215|AABB|Asia Broadband Inc Common Stoc|S|OTC|8006368|1465818||27477694|1.00||446.20|6540550|2022-02-15
20220215|AABVF|Aberdeen International Inc Ord|S|OTC|7156|2051||8001|1.00||248.90|5105|2022-02-15
20220215|AAC|Ares Acquisition Corporation|A|NYSE|68619|139565||55592|1.23||-50.83|-70946|2022-02-15
20220215|AACAF|AAC Technologies Holdings Inc|S|OTC|1429546|1467933||522|999.99||-2.62|-38387|2022-02-15
20220215|AACAY|AAC Technologies Holdings Inc|S|OTC|24000|147033||279248|1.00||-83.68|-123033|2022-02-15
20220215|AACG|ATA Creativity Global American|R|NNM|23490|75521||82599|1.00||-68.90|-52031|2022-02-15
20220215|AACI|Armada Acquisition Corp. I Com|R|NNM|187274|186669||15848|11.82||0.32|605|2022-02-15
20220215|AACIU|Armada Acquisition Corp. I Uni|R|NNM|446|446||276|1.62||0.00|0|2022-02-15
20220215|AACIW|Armada Acquisition Corp. I War|R|NNM|4923|3234||6400|1.00||52.23|1689|2022-02-15
20220215|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|116|4289||128227|1.00||-97.30|-4173|2022-02-15
20220215|AACU|Ares Acquisition Corporation U|A|NYSE|100|200||5964|1.00||-50.00|-100|2022-02-15
20220215|AACWS|Ares Acquisition Corporation R|A|NYSE|22866|25244||66486|1.00||-9.42|-2378|2022-02-15
20220215|AADI|Aadi Bioscience, Inc. Common S|R|SC|627668|617880||122071|5.14||1.58|9788|2022-02-15
20220215|AADR|AdvisorShares Dorsey Wright AD|R|NNM|979|118||3340|1.00||729.66|861|2022-02-15
20220215|AAGC|All American Gold Corp. Common|S|OTC|9953|0||49653417|1.00||100.00|9953|2022-02-15
20220215|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|171691|84395||227759|1.00||103.44|87296|2022-02-15
20220215|AAGH|America Great Health Common St|S|OTC|806|463||78517|1.00||74.08|343|2022-02-15
20220215|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|783178|730353||572989|1.37||7.23|52825|2022-02-15
20220215|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|5100|5000||0|999.99||2.00|100|2022-02-15
20220215|AAIC|Arlington Asset Investment Cor|A|NYSE|224123|238689||76730|2.92||-6.10|-14566|2022-02-15
20220215|AAICPRB|Arlington Asset Investment Cor|A|NYSE|2081|3946||822|2.53||-47.26|-1865|2022-02-15
20220215|AAICPRC|Arlington Asset Investment Cor|A|NYSE|1539|1008||2728|1.00||52.68|531|2022-02-15
20220215|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|599217|1602125||78277|7.66||-62.60|-1002908|2022-02-15
20220215|AAIN|Arlington Asset Investment Cor|A|NYSE|2486|675||2523|1.00||268.30|1811|2022-02-15
