accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20230731|A|Agilent Technologies Inc.|A|NYSE|4542658|4574770||2355827|1.93||-0.70|-32112|2023-07-31
20230731|AA|Alcoa Corporation|A|NYSE|9692259|9134902||6653312|1.46||6.10|557357|2023-07-31
20230731|AAA|AXS First Priority CLO Bond ET|E|ARCA|6489|7633||1515|4.28||-14.99|-1144|2023-07-31
20230731|AAALF|Aareal Bank AG AKT|S|OTC|42|15||0|999.99||180.00|27|2023-07-31
20230731|AAAU|Goldman Sachs Physical Gold ET|H|BZX|251978|135136||930820|1.00||86.46|116842|2023-07-31
20230731|AABB|Asia Broadband Inc Common Stoc|S|OTC|66189|52121||14860281|1.00||26.99|14068|2023-07-31
20230731|AABVF|Aberdeen International Inc Ord|S|OTC|2867|0||4701|1.00||100.00|2867|2023-07-31
20230731|AAC|Ares Acquisition Corporation|A|NYSE|26012|267287||278529|1.00||-90.27|-241275|2023-07-31
20230731|AACAF|AAC Technologies Holdings Inc|S|OTC|32515|581515||0|999.99||-94.41|-549000|2023-07-31
20230731|AACG|ATA Creativity Global American|R|NNM|1800|6579||8048|1.00||-72.64|-4779|2023-07-31
20230731|AACI|Armada Acquisition Corp. I Com|R|NNM|2196|9549||47047|1.00||-77.00|-7353|2023-07-31
20230731|AACIU|Armada Acquisition Corp. I Uni|R|NNM|2|156||36|1.00||-98.72|-154|2023-07-31
20230731|AACIW|Armada Acquisition Corp. I War|R|NNM|2218|2879||842|2.63||-22.96|-661|2023-07-31
20230731|AACT|Ares Acquisition Corporation I|A|NYSE|25385|0||38565|1.00||100.00|25385|2023-07-31
20230731|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|607|707||102885|1.00||-14.14|-100|2023-07-31
20230731|AACTWS|Ares Acquisition Corporation I|A|NYSE|1700|0||100234|1.00||100.00|1700|2023-07-31
20230731|AACU|Ares Acquisition Corporation U|A|NYSE|1047|1457||965|1.08||-28.14|-410|2023-07-31
20230731|AACWS|Ares Acquisition Corporation R|A|NYSE|4872|6827||23629|1.00||-28.64|-1955|2023-07-31
20230731|AADI|Aadi Bioscience, Inc. Common S|R|SC|1089000|1138004||141480|7.70||-4.31|-49004|2023-07-31
20230731|AADR|AdvisorShares Dorsey Wright AD|R|NNM|6|5907||2702|1.00||-99.90|-5901|2023-07-31
20230731|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|11700|23893||9214|1.27||-51.03|-12193|2023-07-31
20230731|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|11896|27961||148079|1.00||-57.46|-16065|2023-07-31
20230731|AAGH|America Great Health Common St|S|OTC|2989|2989||1447896|1.00||0.00|0|2023-07-31
20230731|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|46435|116757||1067118|1.00|R|-60.23|-70322|2023-07-31
20230731|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|1800|2500||0|999.99||-28.00|-700|2023-07-31
20230731|AAIC|Arlington Asset Investment Cor|A|NYSE|8933|24627||164345|1.00||-63.73|-15694|2023-07-31
20230731|AAICPRB|Arlington Asset Investment Cor|A|NYSE|199|0||2037|1.00||100.00|199|2023-07-31
20230731|AAICPRC|Arlington Asset Investment Cor|A|NYSE|333|284||1131|1.00||17.25|49|2023-07-31
20230731|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1179925|1594701||34375|34.33||-26.01|-414776|2023-07-31
20230731|AAIN|Arlington Asset Investment Cor|A|NYSE|36|29||976|1.00||24.14|7|2023-07-31
20230731|AAL|American Airlines Group Inc. C|R|NNM|63229159|67806794||26240072|2.41||-6.75|-4577635|2023-07-31
20230731|AALBF|Aalberts Industries NV Ordinar|S|OTC|47073|21809||36|999.99||115.84|25264|2023-07-31
20230731|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2023-07-31
20230731|AAMC|Altisource Asset Mgmt Corp|B|AMEX|37540|32150||41096|1.00||16.77|5390|2023-07-31
20230731|AAME|Atlantic American Corporation|R|NNM|50206|56098||4902|10.24||-10.50|-5892|2023-07-31
20230731|AAMPRA|Apollo Asset Management, Inc.|A|NYSE|27368|42603||19652|1.39||-35.76|-15235|2023-07-31
20230731|AAMPRB|Apollo Asset Management, Inc.|A|NYSE|5813|3737||27486|1.00||55.55|2076|2023-07-31
20230731|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|4000|4000||2901|1.38||0.00|0|2023-07-31
20230731|AAN|The Aaron's Company, Inc.|A|NYSE|1038884|997989||221077|4.70||4.10|40895|2023-07-31
20230731|AANNF|Aroundtown SA Ordinary Shares|S|OTC|4915159|5773959||19549|251.43||-14.87|-858800|2023-07-31
20230731|AAOI|Applied Optoelectronics, Inc.|R|NNM|5729888|6454359||3067068|1.87||-11.22|-724471|2023-07-31
20230731|AAON|AAON, Inc. Common Stock|R|NNM|1625593|1644539||268645|6.05||-1.15|-18946|2023-07-31
20230731|AAP|ADVANCE AUTO PARTS INC|A|NYSE|4480612|4298205||2000948|2.24||4.24|182407|2023-07-31
20230731|AAPB|GraniteShares ETF Trust Granit|R|NNM|1233|3270||10710|1.00||-62.29|-2037|2023-07-31
20230731|AAPD|Direxion Shares ETF Trust Dire|R|NNM|14496|18725||90209|1.00||-22.58|-4229|2023-07-31
20230731|AAPL|Apple Inc. Common Stock|R|NNM|105460144|126626604||52323234|2.02||-16.72|-21166460|2023-07-31
20230731|AAPU|Direxion Shares ETF Trust Dire|R|NNM|42878|32708||147876|1.00||31.09|10170|2023-07-31
20230731|AARTY|AIRTEL AFRICA PLC American Dep|S|OTC|48|48||0|999.99||0.00|0|2023-07-31
20230731|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|21518|23746||17478|1.23||-9.38|-2228|2023-07-31
20230731|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|1533489|1533814||422065|3.63||-0.02|-325|2023-07-31
