accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20240229|A|Agilent Technologies Inc.|A|NYSE|2736136|3207167||1879754|1.46||-14.69|-471031|2024-02-29
20240229|AA|Alcoa Corporation|A|NYSE|11837869|11224139||6091374|1.94||5.47|613730|2024-02-29
20240229|AAA|AXS First Priority CLO Bond ET|E|ARCA|9417|8909||6410|1.47||5.70|508|2024-02-29
20240229|AAAU|Goldman Sachs Physical Gold ET|H|BZX|105876|84681||1766685|1.00||25.03|21195|2024-02-29
20240229|AABB|Asia Broadband Inc Common Stoc|S|OTC|328120|253151||29767769|1.00||29.61|74969|2024-02-29
20240229|AABVF|Aberdeen International Inc Ord|S|OTC|1|1||6380|1.00||0.00|0|2024-02-29
20240229|AACAF|AAC Technologies Holdings Inc|S|OTC|552515|610755||8591|64.31||-9.54|-58240|2024-02-29
20240229|AACAY|AAC Technologies Holdings Inc|S|OTC|1645|4743||10157|1.00||-65.32|-3098|2024-02-29
20240229|AACG|ATA Creativity Global American|R|NNM|6045|17925||18022|1.00||-66.28|-11880|2024-02-29
20240229|AACI|Armada Acquisition Corp. I Com|R|NNM|469|482||272|1.72||-2.70|-13|2024-02-29
20240229|AACIW|Armada Acquisition Corp. I War|R|NNM|688|688||234|2.94||0.00|0|2024-02-29
20240229|AACT|Ares Acquisition Corporation I|A|NYSE|2899|4170||231545|1.00||-30.48|-1271|2024-02-29
20240229|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|15386|67||57830|1.00||22864.18|15319|2024-02-29
20240229|AACTU|Ares Acquisition Corporation I|A|NYSE|6|6||412|1.00||0.00|0|2024-02-29
20240229|AACTWS|Ares Acquisition Corporation I|A|NYSE|6980|6336||3681|1.90||10.16|644|2024-02-29
20240229|AADI|Aadi Bioscience, Inc. Common S|R|SC|949341|990311||188175|5.04||-4.14|-40970|2024-02-29
20240229|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|2405|2225||4610|1.00||8.09|180|2024-02-29
20240229|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|9343|3622||184530|1.00||157.95|5721|2024-02-29
20240229|AAGH|America Great Health Common St|S|OTC|4|4||128217|1.00||0.00|0|2024-02-29
20240229|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|240153|55465||698944|1.00||332.98|184688|2024-02-29
20240229|AAGR|African Agriculture Holdings I|R|NNM|139005|117193||118868|1.17||18.61|21812|2024-02-29
20240229|AAGRW|African Agriculture Holdings I|R|NNM|1362|124||25902|1.00||998.39|1238|2024-02-29
20240229|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|97|97||0|999.99||0.00|0|2024-02-29
20240229|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|2957|2657||0|999.99||11.29|300|2024-02-29
20240229|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|6354863|7683382||122609|51.83||-17.29|-1328519|2024-02-29
20240229|AAIRF|AMERICAN AIRES INC COM NEW (Ca|S|OTC|13193|6610||29271|1.00||99.59|6583|2024-02-29
20240229|AAL|American Airlines Group Inc. C|R|NNM|37805747|41435483||25670443|1.47||-8.76|-3629736|2024-02-29
20240229|AALBF|Aalberts Industries NV Ordinar|S|OTC|260677|149284||107|999.99||74.62|111393|2024-02-29
20240229|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2024-02-29
20240229|AAMC|Altisource Asset Mgmt Corp|B|AMEX|16463|32108||5871|2.80||-48.73|-15645|2024-02-29
20240229|AAME|Atlantic American Corporation|R|NNM|14897|49853||7475|1.99||-70.12|-34956|2024-02-29
20240229|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|19|0||18739|1.00||100.00|19|2024-02-29
20240229|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|4127|2396||2866|1.44||72.25|1731|2024-02-29
20240229|AAN|The Aaron's Company, Inc.|A|NYSE|689091|691054||382399|1.80||-0.28|-1963|2024-02-29
20240229|AANNF|Aroundtown SA Ordinary Shares|S|OTC|11388821|6428546||14664|776.65||77.16|4960275|2024-02-29
20240229|AAOI|Applied Optoelectronics, Inc.|R|NNM|9149720|8078338||6022017|1.52||13.26|1071382|2024-02-29
20240229|AAON|AAON, Inc. Common Stock|R|NNM|2576547|2561441||443303|5.81||0.59|15106|2024-02-29
20240229|AAP|ADVANCE AUTO PARTS INC|A|NYSE|5809223|4845786||2655031|2.19||19.88|963437|2024-02-29
20240229|AAPB|GraniteShares ETF Trust Granit|R|NNM|7951|4978||78894|1.00||59.72|2973|2024-02-29
20240229|AAPD|Direxion Shares ETF Trust Dire|R|NNM|9338|1963||245318|1.00||375.70|7375|2024-02-29
20240229|AAPL|Apple Inc. Common Stock|R|NNM|111927679|97665956||57620933|1.94||14.60|14261723|2024-02-29
20240229|AAPU|Direxion Shares ETF Trust Dire|R|NNM|24744|23078||165711|1.00||7.22|1666|2024-02-29
20240229|AAPX|T-Rex 2X Long Apple Daily Targ|H|BZX|206|18842||17858|1.00||-98.91|-18636|2024-02-29
20240229|AAPY|Kurv Yield Premium Strategy Ap|H|BZX|290|329||231|1.26||-11.85|-39|2024-02-29
20240229|AARTY|AIRTEL AFRICA PLC American Dep|S|OTC|201|0||59|3.41||100.00|201|2024-02-29
