accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20250331|A|Agilent Technologies Inc.|A|NYSE|3613843|3906231||1952537|1.85||-7.49|-292388|2025-03-31
20250331|AA|Alcoa Corporation|A|NYSE|11073548|10707618||4803802|2.31||3.42|365930|2025-03-31
20250331|AAA|Alternative Access First Prior|E|ARCA|1072|2969||20837|1.00||-63.89|-1897|2025-03-31
20250331|AAAU|Goldman Sachs Physical Gold ET|H|BZX|858416|616881||1500581|1.00||39.15|241535|2025-03-31
20250331|AABB|Asia Broadband Inc Common Stoc|S|OTC|273497|287289||13402289|1.00||-4.80|-13792|2025-03-31
20250331|AABVF|Aberdeen International Inc Ord|S|OTC|401|5451||3374|1.00||-92.64|-5050|2025-03-31
20250331|AACAF|AAC Technologies Holdings Inc|S|OTC|941528|161031||584|999.99||484.69|780497|2025-03-31
20250331|AACBU|Artius II Acquisition Inc. Uni|R|NNM|880493|887494||36233|24.30||-0.79|-7001|2025-03-31
20250331|AACG|ATA Creativity Global American|R|NNM|98279|101583||19412|5.06||-3.25|-3304|2025-03-31
20250331|AACT|Ares Acquisition Corporation I|A|NYSE|11476|15094||301326|1.00||-23.97|-3618|2025-03-31
20250331|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|1355|35176||32348|1.00||-96.15|-33821|2025-03-31
20250331|AACTU|Ares Acquisition Corporation I|A|NYSE|4217|4218||10|421.70||-0.02|-1|2025-03-31
20250331|AACTWS|Ares Acquisition Corporation I|A|NYSE|419|1956||240874|1.00||-78.58|-1537|2025-03-31
20250331|AADR|AdvisorShares Dorsey Wright AD|R|NNM|18886|99||12344|1.53||18976.77|18787|2025-03-31
20250331|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|126913|125474||3471|36.56||1.15|1439|2025-03-31
20250331|AAGAF|SILVER47 EXPL CORP COM (Canada|S|OTC|19539|86773||58141|1.00||-77.48|-67234|2025-03-31
20250331|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|531215|703893||937700|1.00||-24.53|-172678|2025-03-31
20250331|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|721559|717633||1318467|1.00||0.55|3926|2025-03-31
20250331|AAGR|AFRICAN AGRICULTURE HLDGS INC|S|OTC|111826|112926||1998|55.97||-0.97|-1100|2025-03-31
20250331|AAGRW|AFRICAN AGRICULTURE HLDGS INC|S|OTC|272|272||0|999.99||0.00|0|2025-03-31
20250331|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|607|607||2|303.50||0.00|0|2025-03-31
20250331|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|11531|9531||0|999.99||20.98|2000|2025-03-31
20250331|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|6112530|1472425||358348|17.06||315.13|4640105|2025-03-31
20250331|AAIRF|AMERICAN AIRES INC COM NEW (Ca|S|OTC|1|789||50436|1.00||-99.87|-788|2025-03-31
20250331|AAL|American Airlines Group Inc. C|R|NNM|51167897|58688463||53977134|1.00||-12.81|-7520566|2025-03-31
20250331|AALBF|Aalberts Industries NV Ordinar|S|OTC|87262|65659||484|180.29||32.90|21603|2025-03-31
20250331|AAM|AA Mission Acquisition Corp.|A|NYSE|5171|10838||67211|1.00||-52.29|-5667|2025-03-31
20250331|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2025-03-31
20250331|AAMCF|Altisource Asset Mgmt Corp|S|OTC|15762|15762||19|829.58||0.00|0|2025-03-31
20250331|AAME|Atlantic American Corporation|R|NNM|8396|2281||13730|1.00||268.08|6115|2025-03-31
20250331|AAMI|Acadian Asset Management Inc.|A|NYSE|501824|335431||272927|1.84||49.61|166393|2025-03-31
20250331|AAMU|AA Mission Acquisition Corp. U|A|NYSE|627|2911||9|69.67||-78.46|-2284|2025-03-31
20250331|AAMWS|AA Mission Acquisition Corp. W|A|NYSE|891|2956||9581|1.00||-69.86|-2065|2025-03-31
20250331|AANNF|Aroundtown SA Ordinary Shares|S|OTC|3282409|3355567||55|999.99||-2.18|-73158|2025-03-31
20250331|AAOI|Applied Optoelectronics, Inc.|R|NNM|9487486|9732703||3592276|2.64||-2.52|-245217|2025-03-31
20250331|AAON|AAON, Inc. Common Stock|R|NNM|2772622|2794298||778529|3.56||-0.78|-21676|2025-03-31
20250331|AAP|ADVANCE AUTO PARTS INC|A|NYSE|9191093|8419039||2112411|4.35||9.17|772054|2025-03-31
20250331|AAPB|GraniteShares ETF Trust Granit|R|NNM|38802|36238||100098|1.00||7.08|2564|2025-03-31
20250331|AAPD|Direxion Shares ETF Trust Dire|R|NNM|137051|129270||1483031|1.00||6.02|7781|2025-03-31
20250331|AAPG|Ascentage Pharma Group Interna|R|NNM|2876|68178||24722|1.00||-95.78|-65302|2025-03-31
20250331|AAPL|Apple Inc. Common Stock|R|NNM|112333139|129678474||48844478|2.30||-13.38|-17345335|2025-03-31
20250331|AAPR|Innovator Equity Defined Prote|H|BZX|403|1445||8977|1.00||-72.11|-1042|2025-03-31
20250331|AAPU|Direxion Shares ETF Trust Dire|R|NNM|255625|620292||802947|1.00||-58.79|-364667|2025-03-31
20250331|AAPW|Roundhill AAPL WeeklyPay ETF|H|BZX|428|4500||3463|1.00||-90.49|-4072|2025-03-31
