accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20230815|A|Agilent Technologies Inc.|A|NYSE|4506947|4542658||1845434|2.44||-0.79|-35711|2023-08-15
20230815|AA|Alcoa Corporation|A|NYSE|9684207|9692259||4935754|1.96||-0.08|-8052|2023-08-15
20230815|AAA|AXS First Priority CLO Bond ET|E|ARCA|15757|6489||2916|5.40||142.83|9268|2023-08-15
20230815|AAALF|Aareal Bank AG AKT|S|OTC|15|42||0|999.99||-64.29|-27|2023-08-15
20230815|AAAU|Goldman Sachs Physical Gold ET|H|BZX|478741|251978||903905|1.00||89.99|226763|2023-08-15
20230815|AABB|Asia Broadband Inc Common Stoc|S|OTC|820|66189||13397330|1.00||-98.76|-65369|2023-08-15
20230815|AAC|Ares Acquisition Corporation|A|NYSE|21016|26012||32491|1.00||-19.21|-4996|2023-08-15
20230815|AACAF|AAC Technologies Holdings Inc|S|OTC|10015|32515||26|385.19||-69.20|-22500|2023-08-15
20230815|AACG|ATA Creativity Global American|R|NNM|850|1800||10396|1.00||-52.78|-950|2023-08-15
20230815|AACI|Armada Acquisition Corp. I Com|R|NNM|506|2196||3946|1.00||-76.96|-1690|2023-08-15
20230815|AACIU|Armada Acquisition Corp. I Uni|R|NNM|2|2||18|1.00||0.00|0|2023-08-15
20230815|AACIW|Armada Acquisition Corp. I War|R|NNM|2478|2218||3535|1.00||11.72|260|2023-08-15
20230815|AACT|Ares Acquisition Corporation I|A|NYSE|86|25385||60149|1.00||-99.66|-25299|2023-08-15
20230815|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|607|607||11419|1.00||0.00|0|2023-08-15
20230815|AACU|Ares Acquisition Corporation U|A|NYSE|887|1047||445|1.99||-15.28|-160|2023-08-15
20230815|AACWS|Ares Acquisition Corporation R|A|NYSE|5303|4872||26117|1.00||8.85|431|2023-08-15
20230815|AADI|Aadi Bioscience, Inc. Common S|R|SC|656525|1089000||183050|3.59||-39.71|-432475|2023-08-15
20230815|AADR|AdvisorShares Dorsey Wright AD|R|NNM|4|6||1056|1.00||-33.33|-2|2023-08-15
20230815|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|11700|11700||7796|1.50||0.00|0|2023-08-15
20230815|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|36344|11896||127829|1.00||205.51|24448|2023-08-15
20230815|AAGH|America Great Health Common St|S|OTC|2989|2989||359563|1.00||0.00|0|2023-08-15
20230815|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|27112|46435||2820092|1.00||-41.61|-19323|2023-08-15
20230815|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|3000|1800||0|999.99||66.67|1200|2023-08-15
