accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220531|A|Agilent Technologies Inc.|A|NYSE|2882647|3546210||2371639|1.22||-18.71|-663563|2022-05-31
20220531|AA|Alcoa Corporation|A|NYSE|8673199|7862464||7736539|1.12||10.31|810735|2022-05-31
20220531|AAA|AAF First Priority CLO Bond ET|E|ARCA|10813|12242||3223|3.35||-11.67|-1429|2022-05-31
20220531|AAALF|Aareal Bank AG AKT|S|OTC|6229|3083||0|999.99||102.04|3146|2022-05-31
20220531|AAAU|Goldman Sachs Physical Gold ET|H|BZX|296991|997460||966677|1.00||-70.23|-700469|2022-05-31
20220531|AABB|Asia Broadband Inc Common Stoc|S|OTC|8291634|8361368||12965841|1.00||-0.83|-69734|2022-05-31
20220531|AABVF|Aberdeen International Inc Ord|S|OTC|251|251||727|1.00||0.00|0|2022-05-31
20220531|AAC|Ares Acquisition Corporation|A|NYSE|125316|87790||541461|1.00||42.75|37526|2022-05-31
20220531|AACAF|AAC Technologies Holdings Inc|S|OTC|1998896|1826196||55|999.99||9.46|172700|2022-05-31
20220531|AACAY|AAC Technologies Holdings Inc|S|OTC|292153|140296||199175|1.47||108.24|151857|2022-05-31
20220531|AACG|ATA Creativity Global American|R|NNM|746|5587||11844|1.00||-86.65|-4841|2022-05-31
20220531|AACI|Armada Acquisition Corp. I Com|R|NNM|4837|5145||5557|1.00||-5.99|-308|2022-05-31
20220531|AACIU|Armada Acquisition Corp. I Uni|R|NNM|446|446||0|999.99||0.00|0|2022-05-31
20220531|AACIW|Armada Acquisition Corp. I War|R|NNM|21824|10577||9766|2.23||106.33|11247|2022-05-31
20220531|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|33737|34967||27909|1.21||-3.52|-1230|2022-05-31
20220531|AACWS|Ares Acquisition Corporation R|A|NYSE|33633|9273||19536|1.72||262.70|24360|2022-05-31
20220531|AADI|Aadi Bioscience, Inc. Common S|R|SC|784365|633377||81067|9.68||23.84|150988|2022-05-31
20220531|AADR|AdvisorShares Dorsey Wright AD|R|NNM|165|59||2144|1.00||179.66|106|2022-05-31
20220531|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|100|0||76084|1.00||100.00|100|2022-05-31
