accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20191015|A|Agilent Technologies Inc.|A|NYSE|4774064|5805566||1587038|3.01||-17.77|-1031502|2019-10-15
20191015|AA|Alcoa Corporation|A|NYSE|9956120|8685194||4072314|2.44||14.63|1270926|2019-10-15
20191015|AAALF|Aareal Bank AG AKT|S|OTC|110641|138345||0|999.99||-20.03|-27704|2019-10-15
20191015|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|4996|11668||110954|1.00||-57.18|-6672|2019-10-15
20191015|AABB|Asia Broadband Inc Common Stoc|S|OTC|1899|0||1400159|1.00||100.00|1899|2019-10-15
20191015|AAC|AAC Holdings, Inc.|A|NYSE|3174133|2948498||331329|9.58||7.65|225635|2019-10-15
20191015|AACAF|AAC Technologies Holdings Inc|S|OTC|15060597|15352200||32|999.99||-1.90|-291603|2019-10-15
20191015|AACAY|AAC Technologies Holdings Inc|S|OTC|41188|54060||118649|1.00||-23.81|-12872|2019-10-15
20191015|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2019-10-15
20191015|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|14805|617||2721|5.44||2299.51|14188|2019-10-15
20191015|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|709|404||8211|1.00||75.50|305|2019-10-15
20191015|AAGH|America Great Health Common St|S|OTC|160|160||11453|1.00||0.00|0|2019-10-15
20191015|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|516224|520093||404403|1.28||-0.74|-3869|2019-10-15
20191015|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|18000|30117||0|999.99||-40.23|-12117|2019-10-15
20191015|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|980725|965529||13554|72.36||1.57|15196|2019-10-15
20191015|AAL|American Airlines Group Inc. C|R|NNM|26497244|26811937||7628800|3.47||-1.17|-314693|2019-10-15
20191015|AALBF|Aalberts Industries NV Ordinar|S|OTC|51249|66889||0|999.99||-23.38|-15640|2019-10-15
20191015|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|10100|12000||9608|1.05||-15.83|-1900|2019-10-15
20191015|AAMC|Altisource Asset Mgmt Corp|B|AMEX|23006|27768||6621|3.47||-17.15|-4762|2019-10-15
20191015|AAME|Atlantic American Corporation|R|NNM|752|1740||1894|1.00||-56.78|-988|2019-10-15
20191015|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|11|2431||39319|1.00||-99.55|-2420|2019-10-15
20191015|AAN|Aaron's, Inc.|A|NYSE|2955673|3267756||783096|3.77||-9.55|-312083|2019-10-15
20191015|AANNF|Aroundtown SA Ordinary Shares|S|OTC|1303092|1294022||0|999.99||0.70|9070|2019-10-15
20191015|AAOI|Applied Optoelectronics, Inc.|R|NNM|7956299|7674515||341624|23.29||3.67|281784|2019-10-15
20191015|AAON|AAON, Inc. Common Stock|R|NNM|4616112|4734043||169845|27.18||-2.49|-117931|2019-10-15
20191015|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3742387|3914141||817864|4.58||-4.39|-171754|2019-10-15
20191015|AAPJ|AAP, Inc. Common Stock|S|OTC|315|165||86742|1.00||90.91|150|2019-10-15
20191015|AAPL|Apple Inc. Common Stock|R|NNM|48022677|43933897||30419114|1.58||9.31|4088780|2019-10-15
20191015|AASP|All-American SportPark, Inc. C|S|OTC|25|25||406|1.00||0.00|0|2019-10-15
20191015|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|17244|15934||1964|8.78||8.22|1310|2019-10-15
20191015|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|844382|701431||265804|3.18||20.38|142951|2019-10-15
20191015|AATAF|Arata Corp Tokyo (Japan)|S|OTC|6080|4297||0|999.99||41.49|1783|2019-10-15
20191015|AATDF|AA LTD Ordinary Shares (United|S|OTC|294247|16247||5255|55.99||1711.09|278000|2019-10-15
20191015|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|11017|10788||31580|1.00||2.12|229|2019-10-15
20191015|AAU|Almaden Minerals Ltd.|B|AMEX|1324281|1271986||145298|9.11||4.11|52295|2019-10-15
20191015|AAUKF|Anglo American plc Ordinary Sh|S|OTC|8881028|8861451||2961|999.99||0.22|19577|2019-10-15
20191015|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|19527|1081||52843|1.00||1706.38|18446|2019-10-15
20191015|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|2823101|1248483||39400|71.65||126.12|1574618|2019-10-15
20191015|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2531328|2157227||593729|4.26||17.34|374101|2019-10-15
20191015|AAXJ|iShares MSCI All Country Asia|R|NNM|2152294|2647314||1158921|1.86||-18.70|-495020|2019-10-15
20191015|AAXN|Axon Enterprise, Inc. Common S|R|NNM|7802387|7271280||688679|11.33||7.30|531107|2019-10-15
20191015|AB|AllianceBernstein Holding, L.P|A|NYSE|850767|798474||171512|4.96||6.55|52293|2019-10-15
20191015|ABAHF|Abacus Health Products Inc Com|S|OTC|677|601||22344|1.00||12.65|76|2019-10-15
20191015|ABB|ABB Ltd.|A|NYSE|3494837|3773121||2351966|1.49||-7.38|-278284|2019-10-15
20191015|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|19|19||0|999.99||0.00|0|2019-10-15
20191015|ABBV|ABBVIE INC.|A|NYSE|63486111|60796876||6949556|9.14||4.42|2689235|2019-10-15
20191015|ABBY|Abby, Inc  Common Stock|S|OTC|61796|61796||131066|1.00||0.00|0|2019-10-15
20191015|ABC|AmerisourceBergen Corp.|A|NYSE|8623074|8573588||948410|9.09||0.58|49486|2019-10-15
20191015|ABCB|Ameris Bancorp Common Stock|R|NNM|1740447|1783993||380911|4.57||-2.44|-43546|2019-10-15
20191015|ABCFF|Abacus Mining & Exploration Co|S|OTC|3430|5926||194941|1.00||-42.12|-2496|2019-10-15
20191015|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11154||15795|1.00||-1.38|-154|2019-10-15
20191015|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|7389|7348||1242|5.95||0.56|41|2019-10-15
20191015|ABCZY|Abcam PLC Unsponsored ADR (Uni|S|OTC|1487|487||1900|1.00||205.34|1000|2019-10-15
20191015|ABDC|Alcentra Capital Corp. Common|R|NNM|4666|5730||25367|1.00||-18.57|-1064|2019-10-15
20191015|ABEO|Abeona Therapeutics Inc. Commo|R|SC|4978127|4666609||512128|9.72||6.68|311518|2019-10-15
20191015|ABEOW|Abeona Therapeutics Inc. Warra|R|SC|3969|3970||1315|3.02||-0.03|-1|2019-10-15
20191015|ABEV|AMBEV S.A.|A|NYSE|18765806|24451865||18854113|1.00||-23.25|-5686059|2019-10-15
20191015|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2019-10-15
20191015|ABG|Asbury Automotive Group, Inc.|A|NYSE|1995038|1959572||196883|10.13||1.81|35466|2019-10-15
20191015|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|7|7||186|1.00||0.00|0|2019-10-15
