accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210331|A|Agilent Technologies Inc.|A|NYSE|2670587|2908967||1419531|1.88||-8.19|-238380|2021-03-31
20210331|AA|Alcoa Corporation|A|NYSE|9845923|10978374||6440299|1.53||-10.32|-1132451|2021-03-31
20210331|AAA|AAF First Priority CLO Bond ET|E|ARCA|6348|1897||2745|2.31||234.63|4451|2021-03-31
20210331|AAALF|Aareal Bank AG AKT|S|OTC|257986|235908||0|999.99||9.36|22078|2021-03-31
20210331|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|68370|80643||446735|1.00||-15.22|-12273|2021-03-31
20210331|AABB|Asia Broadband Inc Common Stoc|S|OTC|203186|68734||189716424|1.00||195.61|134452|2021-03-31
20210331|AABVF|Aberdeen International Inc Ord|S|OTC|3662|10297||44893|1.00||-64.44|-6635|2021-03-31
20210331|AAC|Ares Acquisition Corporation|A|NYSE|171642|0||31772|5.40||100.00|171642|2021-03-31
20210331|AACAF|AAC Technologies Holdings Inc|S|OTC|6223559|9032049||4|999.99||-31.09|-2808490|2021-03-31
20210331|AACAY|AAC Technologies Holdings Inc|S|OTC|53016|29213||90459|1.00||81.48|23803|2021-03-31
20210331|AACG|ATA Creativity Global American|R|NNM|171815|148394||1120932|1.00||15.78|23421|2021-03-31
20210331|AACMZ|Asia Cement Corp Global Deposi|S|OTC|4965|4965||0|999.99||0.00|0|2021-03-31
20210331|AACQ|Artius Acquisition Inc. Class|R|SC|936387|458647||1796802|1.00||104.16|477740|2021-03-31
20210331|AACQU|Artius Acquisition Inc. Unit|R|SC|11673|3241||45653|1.00||260.17|8432|2021-03-31
20210331|AACQW|Artius Acquisition Inc Warrant|R|SC|121780|129329||273832|1.00||-5.84|-7549|2021-03-31
20210331|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|1041|14759||479252|1.00||-92.95|-13718|2021-03-31
20210331|AACU|Ares Acquisition Corporation U|A|NYSE|43800|1722962||582364|1.00||-97.46|-1679162|2021-03-31
20210331|AACWS|Ares Acquisition Corporation R|A|NYSE|37232|0||24379|1.53||100.00|37232|2021-03-31
20210331|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|1228|3755||4071|1.00||-67.30|-2527|2021-03-31
20210331|AAGC|All American Gold Corp. Common|S|OTC|25600|18000||28811092|1.00||42.22|7600|2021-03-31
20210331|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|44878|24282||555653|1.00||84.82|20596|2021-03-31
20210331|AAGH|America Great Health Common St|S|OTC|195|1864||110894|1.00||-89.54|-1669|2021-03-31
20210331|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|424398|390905||366556|1.16||8.57|33493|2021-03-31
20210331|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|32|123||27|1.19||-73.98|-91|2021-03-31
20210331|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|13400|16900||0|999.99||-20.71|-3500|2021-03-31
20210331|AAIC|Arlington Asset Investment Cor|A|NYSE|825312|735446||199214|4.14||12.22|89866|2021-03-31
20210331|AAICPRB|Arlington Asset Investment Cor|A|NYSE|2867|2514||2019|1.42||14.04|353|2021-03-31
20210331|AAICPRC|Arlington Asset Investment Cor|A|NYSE|634|2550||7023|1.00||-75.14|-1916|2021-03-31
20210331|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|8255750|8457327||55716|148.18||-2.38|-201577|2021-03-31
20210331|AAIRF|American Aires Inc. Common Sha|S|OTC|9344|3588||43965|1.00||160.42|5756|2021-03-31
20210331|AAL|American Airlines Group Inc. C|R|NNM|78767115|73850983||40710631|1.93||6.66|4916132|2021-03-31
20210331|AALBF|Aalberts Industries NV Ordinar|S|OTC|11862|32875||387|30.65||-63.92|-21013|2021-03-31
