accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210430|A|Agilent Technologies Inc.|A|NYSE|2132809|2294902||1637277|1.30||-7.06|-162093|2021-04-30
20210430|AA|Alcoa Corporation|A|NYSE|9296474|9508674||7136282|1.30||-2.23|-212200|2021-04-30
20210430|AAA|AAF First Priority CLO Bond ET|E|ARCA|5871|6312||1323|4.44||-6.99|-441|2021-04-30
20210430|AAALF|Aareal Bank AG AKT|S|OTC|266114|264536||0|999.99||0.60|1578|2021-04-30
20210430|AAALY|Aareal Bank AG Unsponsored Ame|S|OTC|3|0||1|3.00||100.00|3|2021-04-30
20210430|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|276247|18258||410513|1.00||1413.02|257989|2021-04-30
20210430|AABB|Asia Broadband Inc Common Stoc|S|OTC|119395|35477||38519655|1.00||236.54|83918|2021-04-30
20210430|AAC|Ares Acquisition Corporation|A|NYSE|77676|127667||148510|1.00||-39.16|-49991|2021-04-30
20210430|AACAF|AAC Technologies Holdings Inc|S|OTC|3945586|5987486||3|999.99||-34.10|-2041900|2021-04-30
20210430|AACAY|AAC Technologies Holdings Inc|S|OTC|5730|34772||91071|1.00||-83.52|-29042|2021-04-30
20210430|AACG|ATA Creativity Global American|R|NNM|79313|98600||168700|1.00||-19.56|-19287|2021-04-30
20210430|AACMZ|Asia Cement Corp Global Deposi|S|OTC|4965|4965||0|999.99||0.00|0|2021-04-30
20210430|AACQ|Artius Acquisition Inc. Class|R|SC|778233|945097||1004707|1.00||-17.66|-166864|2021-04-30
20210430|AACQU|Artius Acquisition Inc. Unit|R|SC|391|0||26967|1.00||100.00|391|2021-04-30
20210430|AACQW|Artius Acquisition Inc Warrant|R|SC|108307|117843||186062|1.00||-8.09|-9536|2021-04-30
20210430|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|2325|760||216653|1.00||205.92|1565|2021-04-30
20210430|AACWS|Ares Acquisition Corporation R|A|NYSE|17345|33129||105744|1.00||-47.64|-15784|2021-04-30
20210430|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|10163|10875||2690|3.78||-6.55|-712|2021-04-30
20210430|AAGC|All American Gold Corp. Common|S|OTC|99860|46217||52193648|1.00||116.07|53643|2021-04-30
20210430|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|1820|61521||533021|1.00||-97.04|-59701|2021-04-30
20210430|AAGH|America Great Health Common St|S|OTC|195|195||89251|1.00||0.00|0|2021-04-30
20210430|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|403487|439990||342072|1.18||-8.30|-36503|2021-04-30
20210430|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|32|32||29|1.10||0.00|0|2021-04-30
20210430|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|13343|3043||0|999.99||338.48|10300|2021-04-30
20210430|AAIC|Arlington Asset Investment Cor|A|NYSE|1143554|968110||212899|5.37||18.12|175444|2021-04-30
20210430|AAICPRB|Arlington Asset Investment Cor|A|NYSE|3334|1420||1096|3.04||134.79|1914|2021-04-30
20210430|AAICPRC|Arlington Asset Investment Cor|A|NYSE|1340|771||4431|1.00||73.80|569|2021-04-30
20210430|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|8315003|8297602||41469|200.51||0.21|17401|2021-04-30
20210430|AAIRF|American Aires Inc. Common Sha|S|OTC|27663|7386||245115|1.00||274.53|20277|2021-04-30
