accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220815|A|Agilent Technologies Inc.|A|NYSE|2579196|3011237||1150772|2.24||-14.35|-432041|2022-08-15
20220815|AA|Alcoa Corporation|A|NYSE|7815548|7558219||4782673|1.63||3.40|257329|2022-08-15
20220815|AAA|AAF First Priority CLO Bond ET|E|ARCA|29469|1181||121|243.55||2395.26|28288|2022-08-15
20220815|AAALF|Aareal Bank AG AKT|S|OTC|1304|1304||0|999.99||0.00|0|2022-08-15
20220815|AAAU|Goldman Sachs Physical Gold ET|H|BZX|61259|148536||2033080|1.00||-58.76|-87277|2022-08-15
20220815|AABB|Asia Broadband Inc Common Stoc|S|OTC|8363039|8501854||14295588|1.00||-1.63|-138815|2022-08-15
20220815|AABVF|Aberdeen International Inc Ord|S|OTC|301|551||12146|1.00||-45.37|-250|2022-08-15
20220815|AAC|Ares Acquisition Corporation|A|NYSE|785837|919877||337450|2.33||-14.57|-134040|2022-08-15
20220815|AACAF|AAC Technologies Holdings Inc|S|OTC|3755926|3736284||2545|999.99||0.53|19642|2022-08-15
20220815|AACAY|AAC Technologies Holdings Inc|S|OTC|5134|7876||599327|1.00||-34.81|-2742|2022-08-15
20220815|AACG|ATA Creativity Global American|R|NNM|1982|13536||64324|1.00||-85.36|-11554|2022-08-15
20220815|AACI|Armada Acquisition Corp. I Com|R|NNM|2588|2575||8459|1.00||0.50|13|2022-08-15
20220815|AACIU|Armada Acquisition Corp. I Uni|R|NNM|1295|1443||108|11.99||-10.26|-148|2022-08-15
20220815|AACIW|Armada Acquisition Corp. I War|R|NNM|37516|37216||2099|17.87||0.81|300|2022-08-15
20220815|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|62116|22527||95272|1.00||175.74|39589|2022-08-15
20220815|AACU|Ares Acquisition Corporation U|A|NYSE|14753|0||8738|1.69||100.00|14753|2022-08-15
20220815|AACWS|Ares Acquisition Corporation R|A|NYSE|1838|1811||40051|1.00||1.49|27|2022-08-15
20220815|AADI|Aadi Bioscience, Inc. Common S|R|SC|640129|695815||116742|5.48||-8.00|-55686|2022-08-15
20220815|AADR|AdvisorShares Dorsey Wright AD|R|NNM|3552|419||1219|2.91||747.73|3133|2022-08-15
20220815|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|100|11840||9412|1.00||-99.16|-11740|2022-08-15
20220815|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|74842|18115||213845|1.00||313.15|56727|2022-08-15
20220815|AAGH|America Great Health Common St|S|OTC|95|1115||2085706|1.00||-91.48|-1020|2022-08-15
20220815|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|41071|1624||662538|1.00||2429.00|39447|2022-08-15
20220815|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|719|719||0|999.99||0.00|0|2022-08-15
20220815|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|16800|16709||0|999.99||0.54|91|2022-08-15
20220815|AAIC|Arlington Asset Investment Cor|A|NYSE|202695|204632||79956|2.54||-0.95|-1937|2022-08-15
