accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220131|A|Agilent Technologies Inc.|A|NYSE|5244690|4907874||1857338|2.82||6.86|336816|2022-01-31
20220131|AA|Alcoa Corporation|A|NYSE|9686735|11334062||8770038|1.10||-14.53|-1647327|2022-01-31
20220131|AAA|AAF First Priority CLO Bond ET|E|ARCA|16635|20042||2809|5.92||-17.00|-3407|2022-01-31
20220131|AAALF|Aareal Bank AG AKT|S|OTC|963450|1002535||0|999.99||-3.90|-39085|2022-01-31
20220131|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|119284|45862||1772967|1.00||160.09|73422|2022-01-31
20220131|AABB|Asia Broadband Inc Common Stoc|S|OTC|1465818|2341617||34584649|1.00||-37.40|-875799|2022-01-31
20220131|AABVF|Aberdeen International Inc Ord|S|OTC|2051|3051||44569|1.00||-32.78|-1000|2022-01-31
20220131|AAC|Ares Acquisition Corporation|A|NYSE|139565|84570||546104|1.00||65.03|54995|2022-01-31
20220131|AACAF|AAC Technologies Holdings Inc|S|OTC|1467933|937349||134|999.99||56.60|530584|2022-01-31
20220131|AACAY|AAC Technologies Holdings Inc|S|OTC|147033|117328||408438|1.00||25.32|29705|2022-01-31
20220131|AACG|ATA Creativity Global American|R|NNM|75521|337649||80847|1.00||-77.63|-262128|2022-01-31
20220131|AACI|Armada Acquisition Corp. I Com|R|NNM|186669|3971||25964|7.19||4600.81|182698|2022-01-31
20220131|AACIU|Armada Acquisition Corp. I Uni|R|NNM|446|832||1541|1.00||-46.39|-386|2022-01-31
20220131|AACIW|Armada Acquisition Corp. I War|R|NNM|3234|2525||41080|1.00||28.08|709|2022-01-31
20220131|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|4289|494||81829|1.00||768.22|3795|2022-01-31
20220131|AACU|Ares Acquisition Corporation U|A|NYSE|200|200||56502|1.00||0.00|0|2022-01-31
20220131|AACWS|Ares Acquisition Corporation R|A|NYSE|25244|13067||138572|1.00||93.19|12177|2022-01-31
20220131|AADI|Aadi Bioscience, Inc. Common S|R|SC|617880|616244||209965|2.94||0.27|1636|2022-01-31
20220131|AADR|AdvisorShares Dorsey Wright AD|R|NNM|118|1529||8374|1.00||-92.28|-1411|2022-01-31
20220131|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|84395|87663||403306|1.00||-3.73|-3268|2022-01-31
20220131|AAGH|America Great Health Common St|S|OTC|463|95||180655|1.00||387.37|368|2022-01-31
20220131|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|730353|597961||954967|1.00||22.14|132392|2022-01-31
20220131|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|5000|800||0|999.99||525.00|4200|2022-01-31
20220131|AAIC|Arlington Asset Investment Cor|A|NYSE|238689|235108||103740|2.30||1.52|3581|2022-01-31
20220131|AAICPRB|Arlington Asset Investment Cor|A|NYSE|3946|2335||1746|2.26||68.99|1611|2022-01-31
20220131|AAICPRC|Arlington Asset Investment Cor|A|NYSE|1008|5146||4335|1.00||-80.41|-4138|2022-01-31
20220131|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1602125|2061475||154071|10.40||-22.28|-459350|2022-01-31
20220131|AAIN|Arlington Asset Investment Cor|A|NYSE|675|1378||2153|1.00||-51.02|-703|2022-01-31
20220131|AAL|American Airlines Group Inc. C|R|NNM|99736816|85910105||45453393|2.19||16.09|13826711|2022-01-31
20220131|AALBF|Aalberts Industries NV Ordinar|S|OTC|15444|15508||200|77.22||-0.41|-64|2022-01-31
20220131|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||566|95.40||0.00|0|2022-01-31
20220131|AAMC|Altisource Asset Mgmt Corp|B|AMEX|6238|6256||0|999.99||-0.29|-18|2022-01-31
20220131|AAME|Atlantic American Corporation|R|NNM|37348|85300||19775|1.89||-56.22|-47952|2022-01-31
20220131|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|443|1437||33789|1.00||-69.17|-994|2022-01-31
20220131|AAMPRA|Apollo Asset Management, Inc.|A|NYSE|41427|22362||112200|1.00||85.26|19065|2022-01-31
20220131|AAMPRB|Apollo Asset Management, Inc.|A|NYSE|52020|19108||82709|1.00||172.24|32912|2022-01-31
20220131|AAN|The Aaron's Company, Inc.|A|NYSE|896238|676846||266119|3.37||32.41|219392|2022-01-31
20220131|AANNF|Aroundtown SA Ordinary Shares|S|OTC|1585383|1554582||1441|999.99||1.98|30801|2022-01-31
20220131|AAOI|Applied Optoelectronics, Inc.|R|NNM|3550491|3911633||418909|8.48||-9.23|-361142|2022-01-31
20220131|AAON|AAON, Inc. Common Stock|R|NNM|979183|1043316||263772|3.71||-6.15|-64133|2022-01-31
20220131|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2654812|2596406||669151|3.97||2.25|58406|2022-01-31
20220131|AAPJ|AAP, Inc. Common Stock|S|OTC|537|0||500|1.07||100.00|537|2022-01-31
20220131|AAPL|Apple Inc. Common Stock|R|NNM|91388112|90492581||120320268|1.00||0.99|895531|2022-01-31
20220131|AAQC|Accelerate Acquisition Corp.|A|NYSE|9278|6952||41853|1.00||33.46|2326|2022-01-31
20220131|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|3256|2669||351|9.28||21.99|587|2022-01-31
20220131|AAQCWS|Accelerate Acquisition Corp. W|A|NYSE|16393|11694||62487|1.00||40.18|4699|2022-01-31
