accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20211015|A|Agilent Technologies Inc.|A|NYSE|4178700|2907141||1463077|2.86||43.74|1271559|2021-10-15
20211015|AA|Alcoa Corporation|A|NYSE|9237002|9372080||8762755|1.05||-1.44|-135078|2021-10-15
20211015|AAA|AAF First Priority CLO Bond ET|E|ARCA|5206|4835||1672|3.11||7.67|371|2021-10-15
20211015|AAALF|Aareal Bank AG AKT|S|OTC|1023350|493202||0|999.99||107.49|530148|2021-10-15
20211015|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|95988|100625||184974|1.00||-4.61|-4637|2021-10-15
20211015|AABB|Asia Broadband Inc Common Stoc|S|OTC|3908|41768||28343061|1.00||-90.64|-37860|2021-10-15
20211015|AABVF|Aberdeen International Inc Ord|S|OTC|100|1850||7500|1.00||-94.59|-1750|2021-10-15
20211015|AAC|Ares Acquisition Corporation|A|NYSE|79195|62917||286561|1.00||25.87|16278|2021-10-15
20211015|AACAF|AAC Technologies Holdings Inc|S|OTC|1758814|1293484||1618|999.99||35.97|465330|2021-10-15
20211015|AACAY|AAC Technologies Holdings Inc|S|OTC|34744|0||255598|1.00||100.00|34744|2021-10-15
20211015|AACG|ATA Creativity Global American|R|NNM|44593|30079||63175|1.00||48.25|14514|2021-10-15
20211015|AACIU|Armada Acquisition Corp. I Uni|R|NNM|1549|2417||10000|1.00||-35.91|-868|2021-10-15
20211015|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|44730|25862||260573|1.00||72.96|18868|2021-10-15
20211015|AACU|Ares Acquisition Corporation U|A|NYSE|2784|2993||30696|1.00||-6.98|-209|2021-10-15
20211015|AACWS|Ares Acquisition Corporation R|A|NYSE|32339|18553||44720|1.00||74.31|13786|2021-10-15
20211015|AADI|Aadi Bioscience, Inc. Common S|R|SC|142819|115092||61990|2.30||24.09|27727|2021-10-15
20211015|AADR|AdvisorShares Dorsey Wright AD|R|NNM|175|104||1993|1.00||68.27|71|2021-10-15
20211015|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|38165|6275||330757|1.00||508.21|31890|2021-10-15
20211015|AAGH|America Great Health Common St|S|OTC|311|3470||66225|1.00||-91.04|-3159|2021-10-15
20211015|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|496057|409597||411662|1.21||21.11|86460|2021-10-15
20211015|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|1100|4200||0|999.99||-73.81|-3100|2021-10-15
20211015|AAIC|Arlington Asset Investment Cor|A|NYSE|290476|237607||166837|1.74||22.25|52869|2021-10-15
20211015|AAICPRB|Arlington Asset Investment Cor|A|NYSE|470|1076||451|1.04||-56.32|-606|2021-10-15
20211015|AAICPRC|Arlington Asset Investment Cor|A|NYSE|3710|3445||1746|2.12||7.69|265|2021-10-15
20211015|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1106591|1367081||44700|24.76||-19.05|-260490|2021-10-15
20211015|AAIN|Arlington Asset Investment Cor|A|NYSE|2680|198||24867|1.00||1253.54|2482|2021-10-15
20211015|AAIRF|American Aires Inc. Common Sha|S|OTC|135|2135||15676|1.00||-93.68|-2000|2021-10-15
20211015|AAL|American Airlines Group Inc. C|R|NNM|90155881|90225324||27261807|3.31||-0.08|-69443|2021-10-15
20211015|AALBF|Aalberts Industries NV Ordinar|S|OTC|91893|94232||69|999.99||-2.48|-2339|2021-10-15
20211015|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|16599|10500||36883|1.00||58.09|6099|2021-10-15
20211015|AAMC|Altisource Asset Mgmt Corp|B|AMEX|8268|4556||21968|1.00||81.47|3712|2021-10-15
20211015|AAME|Atlantic American Corporation|R|NNM|179521|153027||25344|7.08||17.31|26494|2021-10-15
20211015|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|11|207940||65716|1.00||-99.99|-207929|2021-10-15
20211015|AAN|The Aaron's Company, Inc.|A|NYSE|587144|646074||129949|4.52||-9.12|-58930|2021-10-15
20211015|AANNF|Aroundtown SA Ordinary Shares|S|OTC|467440|155979||0|999.99||199.68|311461|2021-10-15
20211015|AAOI|Applied Optoelectronics, Inc.|R|NNM|4496753|4569978||304098|14.79||-1.60|-73225|2021-10-15
20211015|AAON|AAON, Inc. Common Stock|R|NNM|1466865|1515171||109653|13.38||-3.19|-48306|2021-10-15
20211015|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3883420|4258293||496415|7.82||-8.80|-374873|2021-10-15
20211015|AAPL|Apple Inc. Common Stock|R|NNM|100881318|101107412||75552901|1.34||-0.22|-226094|2021-10-15
20211015|AAPT|All American Pet Company, Inc.|S|OTC|10860|256002||87427747|1.00||-95.76|-245142|2021-10-15
20211015|AAQC|Accelerate Acquisition Corp.|A|NYSE|21218|21075||28374|1.00||0.68|143|2021-10-15
20211015|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|4760|4420||3954|1.20||7.69|340|2021-10-15
20211015|AAQCWS|Accelerate Acquisition Corp. W|A|NYSE|8713|12126||1954|4.46||-28.15|-3413|2021-10-15
20211015|AASCF|ALL ACTIVE ASSET CAP LTD Ordin|S|OTC|462882|462882||0|999.99||0.00|0|2021-10-15
