accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220315|A|Agilent Technologies Inc.|A|NYSE|4473662|4417007||2330059|1.92||1.28|56655|2022-03-15
20220315|AA|Alcoa Corporation|A|NYSE|8029753|9342675||11051904|1.00||-14.05|-1312922|2022-03-15
20220315|AAA|AAF First Priority CLO Bond ET|E|ARCA|14484|15811||1553|9.33||-8.39|-1327|2022-03-15
20220315|AAALF|Aareal Bank AG AKT|S|OTC|99703|2799||0|999.99||3462.09|96904|2022-03-15
20220315|AAAU|Goldman Sachs Physical Gold ET|H|BZX|403629|385828||1347000|1.00||4.61|17801|2022-03-15
20220315|AABB|Asia Broadband Inc Common Stoc|S|OTC|8007921|8142077||31017072|1.00||-1.65|-134156|2022-03-15
20220315|AABVF|Aberdeen International Inc Ord|S|OTC|10016|551||9205|1.09||1717.79|9465|2022-03-15
20220315|AAC|Ares Acquisition Corporation|A|NYSE|95187|75709||351831|1.00||25.73|19478|2022-03-15
20220315|AACAF|AAC Technologies Holdings Inc|S|OTC|2017003|1580003||1859|999.99||27.66|437000|2022-03-15
20220315|AACAY|AAC Technologies Holdings Inc|S|OTC|79646|0||549768|1.00||100.00|79646|2022-03-15
20220315|AACG|ATA Creativity Global American|R|NNM|16265|19241||26256|1.00||-15.47|-2976|2022-03-15
20220315|AACI|Armada Acquisition Corp. I Com|R|NNM|182997|188023||20981|8.72||-2.67|-5026|2022-03-15
20220315|AACIU|Armada Acquisition Corp. I Uni|R|NNM|449|446||560|1.00||0.67|3|2022-03-15
20220315|AACIW|Armada Acquisition Corp. I War|R|NNM|5132|5436||2848|1.80||-5.59|-304|2022-03-15
20220315|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|13496|2739||48862|1.00||392.73|10757|2022-03-15
20220315|AACWS|Ares Acquisition Corporation R|A|NYSE|4440|6503||53515|1.00||-31.72|-2063|2022-03-15
20220315|AADI|Aadi Bioscience, Inc. Common S|R|SC|707756|673188||80499|8.79||5.13|34568|2022-03-15
20220315|AADR|AdvisorShares Dorsey Wright AD|R|NNM|59|639||4179|1.00||-90.77|-580|2022-03-15
20220315|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|2000|0||73572|1.00||100.00|2000|2022-03-15
20220315|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|179636|197987||530899|1.00||-9.27|-18351|2022-03-15
20220315|AAGH|America Great Health Common St|S|OTC|3231|3331||29591|1.00||-3.00|-100|2022-03-15
20220315|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|305792|334340||1045832|1.00||-8.54|-28548|2022-03-15
20220315|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|11900|18000||0|999.99||-33.89|-6100|2022-03-15
20220315|AAIC|Arlington Asset Investment Cor|A|NYSE|235432|228444||107038|2.20||3.06|6988|2022-03-15
20220315|AAICPRB|Arlington Asset Investment Cor|A|NYSE|1209|1605||858|1.41||-24.67|-396|2022-03-15
20220315|AAICPRC|Arlington Asset Investment Cor|A|NYSE|107|0||3042|1.00||100.00|107|2022-03-15
20220315|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1032796|1850003||117375|8.80||-44.17|-817207|2022-03-15
20220315|AAIN|Arlington Asset Investment Cor|A|NYSE|1569|5420||1284|1.22||-71.05|-3851|2022-03-15
20220315|AAL|American Airlines Group Inc. C|R|NNM|107079664|85388260||65113871|1.64||25.40|21691404|2022-03-15
20220315|AALBF|Aalberts Industries NV Ordinar|S|OTC|26989|27887||4508|5.99||-3.22|-898|2022-03-15
20220315|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2022-03-15
20220315|AAMC|Altisource Asset Mgmt Corp|B|AMEX|6233|5676||0|999.99||9.81|557|2022-03-15
20220315|AAME|Atlantic American Corporation|R|NNM|67442|24438||5578|12.09||175.97|43004|2022-03-15
20220315|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|12672|443||64204|1.00||2760.50|12229|2022-03-15
20220315|AAMPRA|Apollo Asset Management, Inc.|A|NYSE|13487|10432||35286|1.00||29.28|3055|2022-03-15
20220315|AAMPRB|Apollo Asset Management, Inc.|A|NYSE|4496|6583||36323|1.00||-31.70|-2087|2022-03-15
