accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20220630|A|Agilent Technologies Inc.|A|NYSE|2295345|2630599||1978892|1.16||-12.74|-335254|2022-06-30
20220630|AA|Alcoa Corporation|A|NYSE|11317506|10543966||6448070|1.76||7.34|773540|2022-06-30
20220630|AAA|AAF First Priority CLO Bond ET|E|ARCA|1179|10710||1202|1.00||-88.99|-9531|2022-06-30
20220630|AAALF|Aareal Bank AG AKT|S|OTC|2579|4118||0|999.99||-37.37|-1539|2022-06-30
20220630|AAAU|Goldman Sachs Physical Gold ET|H|BZX|255417|463333||976620|1.00||-44.87|-207916|2022-06-30
20220630|AABB|Asia Broadband Inc Common Stoc|S|OTC|8422111|8651748||25520968|1.00||-2.65|-229637|2022-06-30
20220630|AABVF|Aberdeen International Inc Ord|S|OTC|251|251||1103|1.00||0.00|0|2022-06-30
20220630|AAC|Ares Acquisition Corporation|A|NYSE|678926|66463||192742|3.52||921.51|612463|2022-06-30
20220630|AACAF|AAC Technologies Holdings Inc|S|OTC|2061246|1967604||2359|873.78||4.76|93642|2022-06-30
20220630|AACAY|AAC Technologies Holdings Inc|S|OTC|36815|138172||105350|1.00||-73.36|-101357|2022-06-30
20220630|AACG|ATA Creativity Global American|R|NNM|4076|3031||7091|1.00||34.48|1045|2022-06-30
20220630|AACI|Armada Acquisition Corp. I Com|R|NNM|3745|3744||63010|1.00||0.03|1|2022-06-30
20220630|AACIU|Armada Acquisition Corp. I Uni|R|NNM|1295|446||2|647.50||190.36|849|2022-06-30
20220630|AACIW|Armada Acquisition Corp. I War|R|NNM|25313|20854||14774|1.71||21.38|4459|2022-06-30
20220630|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|537|69||49257|1.00||678.26|468|2022-06-30
20220630|AACWS|Ares Acquisition Corporation R|A|NYSE|9141|17614||22854|1.00||-48.10|-8473|2022-06-30
20220630|AADI|Aadi Bioscience, Inc. Common S|R|SC|752242|688251||379033|1.98||9.30|63991|2022-06-30
20220630|AADR|AdvisorShares Dorsey Wright AD|R|NNM|163|716||3115|1.00||-77.23|-553|2022-06-30
20220630|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|175|3421||21259|1.00||-94.88|-3246|2022-06-30
20220630|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|57137|88537||131131|1.00||-35.47|-31400|2022-06-30
20220630|AAGH|America Great Health Common St|S|OTC|36795|36795||490626|1.00||0.00|0|2022-06-30
20220630|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|184291|243231||929915|1.00||-24.23|-58940|2022-06-30
20220630|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|584|272||142|4.11||114.71|312|2022-06-30
20220630|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|45200|7000||0|999.99||545.71|38200|2022-06-30
20220630|AAIC|Arlington Asset Investment Cor|A|NYSE|214853|220613||82422|2.61||-2.61|-5760|2022-06-30
