accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20200515|A|Agilent Technologies Inc.|A|NYSE|6195923|5305071||1756413|3.53|R|16.79|890852|2020-05-15
20200515|AA|Alcoa Corporation|A|NYSE|11054155|11848499||7928244|1.39|R|-6.70|-794344|2020-05-15
20200515|AAALF|Aareal Bank AG AKT|S|OTC|162317|60490||0|999.99||168.34|101827|2020-05-15
20200515|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|239321|23316||328052|1.00||926.42|216005|2020-05-15
20200515|AACAF|AAC Technologies Holdings Inc|S|OTC|18501629|18349129||91|999.99||0.83|152500|2020-05-15
20200515|AACAY|AAC Technologies Holdings Inc|S|OTC|100|2318||119756|1.00||-95.69|-2218|2020-05-15
20200515|AACG|ATA Creativity Global American|R|NNM|23778|25811||15179|1.57||-7.88|-2033|2020-05-15
20200515|AACH|AAC HLDGS INC Common Stock|S|OTC|165002|277264||37995|4.34||-40.49|-112262|2020-05-15
20200515|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2020-05-15
20200515|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|386|8694||9373|1.00||-95.56|-8308|2020-05-15
20200515|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|3650|2309||4648|1.00||58.08|1341|2020-05-15
20200515|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|113547|135077||422202|1.00||-15.94|-21530|2020-05-15
20200515|AAGH|America Great Health Common St|S|OTC|17925|4966||79385|1.00||260.95|12959|2020-05-15
20200515|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|40025|71144||621455|1.00||-43.74|-31119|2020-05-15
20200515|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|1|1||0|999.99||0.00|0|2020-05-15
20200515|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|42800|38900||0|999.99||10.03|3900|2020-05-15
20200515|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|4361205|1792083||7659|569.42||143.36|2569122|2020-05-15
20200515|AAIRF|American Aires Inc. Common Sha|S|OTC|2245|2245||7602|1.00||0.00|0|2020-05-15
20200515|AAL|American Airlines Group Inc. C|R|NNM|147614916|119484192||67115647|2.20|R|23.54|28130724|2020-05-15
20200515|AALBF|Aalberts Industries NV Ordinar|S|OTC|171151|165587||416|411.42||3.36|5564|2020-05-15
20200515|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|22450|20324||3350|6.70||10.46|2126|2020-05-15
20200515|AAMC|Altisource Asset Mgmt Corp|B|AMEX|12386|13099||3521|3.52||-5.44|-713|2020-05-15
20200515|AAME|Atlantic American Corporation|R|NNM|3323|1620||2147|1.55||105.12|1703|2020-05-15
20200515|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|61|11||45550|1.00||454.55|50|2020-05-15
20200515|AAN|Aaron's, Inc.|A|NYSE|4397805|4308121||1003854|4.38|R|2.08|89684|2020-05-15
20200515|AANNF|Aroundtown SA Ordinary Shares|S|OTC|8295571|8238313||731|999.99||0.70|57258|2020-05-15
20200515|AAOI|Applied Optoelectronics, Inc.|R|NNM|6568468|7108806||870451|7.55|R|-7.60|-540338|2020-05-15
20200515|AAON|AAON, Inc. Common Stock|R|NNM|3189264|3531633||255686|12.47|R|-9.69|-342369|2020-05-15
20200515|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2114937|1707203||757097|2.79|R|23.88|407734|2020-05-15
20200515|AAPL|Apple Inc. Common Stock|R|NNM|33592445|30282092||35884987|1.00|R|10.93|3310353|2020-05-15
20200515|AASP|All-American SportPark, Inc. C|S|OTC|925|25||182|5.08||3600.00|900|2020-05-15
20200515|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|93940|89664||3457|27.17||4.77|4276|2020-05-15
20200515|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|662916|797095||347631|1.91|R|-16.83|-134179|2020-05-15
20200515|AATDF|AA LTD Ordinary Shares (United|S|OTC|268200|286200||28827|9.30||-6.29|-18000|2020-05-15
20200515|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|2992|2758||4924|1.00||8.48|234|2020-05-15
20200515|AATV|Adaptive Ad Systems, Inc. NEW|S|OTC|79|0||1327|1.00||100.00|79|2020-05-15
20200515|AAU|Almaden Minerals Ltd.|B|AMEX|1360936|1541843||303164|4.49||-11.73|-180907|2020-05-15
20200515|AAUKF|Anglo American plc Ordinary Sh|S|OTC|5752939|5207743||305|999.99||10.47|545196|2020-05-15
20200515|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|621|5338||143975|1.00||-88.37|-4717|2020-05-15
