accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20190215|A|Agilent Technologies Inc.|A|NYSE|3980340|4163690||1604082|2.48||-4.40|-183350|2019-02-15
20190215|AA|Alcoa Corporation|A|NYSE|5066644|4931427||3675863|1.38||2.74|135217|2019-02-15
20190215|AAALF|Aareal Bank AG AKT|S|OTC|120251|117007||73|999.99||2.77|3244|2019-02-15
20190215|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|4663|9196||20340|1.00||-49.29|-4533|2019-02-15
20190215|AABA|Altaba Inc. Common Stock|R|NNM|28227475|21216265||5230293|5.40||33.05|7011210|2019-02-15
20190215|AABB|Asia Broadband Inc Common Stoc|S|OTC|8000|17358||1024316|1.00||-53.91|-9358|2019-02-15
20190215|AABVF|Aberdeen International Inc Ord|S|OTC|2500|2500||1600|1.56||0.00|0|2019-02-15
20190215|AAC|AAC Holdings, Inc.|A|NYSE|2657723|2656236||271820|9.78||0.06|1487|2019-02-15
20190215|AACAF|AAC Technologies Holdings Inc|S|OTC|5741816|6169621||345|999.99||-6.93|-427805|2019-02-15
20190215|AACAY|AAC Technologies Holdings Inc|S|OTC|27163|38342||201757|1.00||-29.16|-11179|2019-02-15
20190215|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2019-02-15
20190215|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|12040|4500||9561|1.26||167.56|7540|2019-02-15
20190215|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|534|2990||14279|1.00||-82.14|-2456|2019-02-15
20190215|AAGH|America Great Health Common St|S|OTC|1516|2900||75796|1.00||-47.72|-1384|2019-02-15
20190215|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|209604|202575||389829|1.00||3.47|7029|2019-02-15
20190215|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|100|100||0|999.99||0.00|0|2019-02-15
20190215|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|11200|16200||0|999.99||-30.86|-5000|2019-02-15
20190215|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|4955043|7908273||70627|70.16||-37.34|-2953230|2019-02-15
20190215|AAIIQ|Alabama Aircraft Industries, I|S|OTC|1438|1403||6910|1.00||2.49|35|2019-02-15
20190215|AAL|American Airlines Group Inc. C|R|NNM|25029379|25455862||6500397|3.85||-1.68|-426483|2019-02-15
20190215|AALBF|Aalberts Industries NV Ordinar|S|OTC|57914|58218||0|999.99||-0.52|-304|2019-02-15
20190215|AAMC|Altisource Asset Mgmt Corp|B|AMEX|30885|31367||6583|4.69||-1.54|-482|2019-02-15
20190215|AAME|Atlantic American Corporation|R|NNM|4617|7122||2428|1.90||-35.17|-2505|2019-02-15
20190215|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|7429|7429||76725|1.00||0.00|0|2019-02-15
20190215|AAN|Aaron's, Inc.|A|NYSE|3938526|4775396||766229|5.14||-17.52|-836870|2019-02-15
20190215|AANNF|Aroundtown SA Ordinary Shares|S|OTC|3074701|2824459||0|999.99||8.86|250242|2019-02-15
20190215|AAOI|Applied Optoelectronics, Inc.|R|NNM|6449565|5553058||812944|7.93||16.14|896507|2019-02-15
20190215|AAON|AAON, Inc. Common Stock|R|NNM|4663528|4475635||102474|45.51||4.20|187893|2019-02-15
20190215|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2398563|3088234||1023171|2.34||-22.33|-689671|2019-02-15
20190215|AAPJ|AAP, Inc. Common Stock|S|OTC|18048|0||74138|1.00||100.00|18048|2019-02-15
20190215|AAPL|Apple Inc. Common Stock|R|NNM|39903215|40360782||26937971|1.48||-1.13|-457567|2019-02-15
20190215|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|6407|6131||6886|1.00||4.50|276|2019-02-15
20190215|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|801050|676070||160059|5.00||18.49|124980|2019-02-15
20190215|AATAF|Arata Corp Tokyo (Japan)|S|OTC|1352|1852||0|999.99||-27.00|-500|2019-02-15
20190215|AATDF|AA LTD Ordinary Shares (United|S|OTC|119985|124142||4530|26.49||-3.35|-4157|2019-02-15
20190215|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|39065|22263||83637|1.00||75.47|16802|2019-02-15
20190215|AATV|Adaptive Ad Systems, Inc. NEW|S|OTC|250|0||2343|1.00||100.00|250|2019-02-15
20190215|AAU|Almaden Minerals Ltd.|B|AMEX|1727303|1786199||134705|12.82||-3.30|-58896|2019-02-15
20190215|AAUKF|Anglo American plc Ordinary Sh|S|OTC|14612501|14581034||1157|999.99||0.22|31467|2019-02-15
20190215|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|1198762|675847||62069|19.31||77.37|522915|2019-02-15
20190215|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|100|0||29|3.45||100.00|100|2019-02-15
20190215|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2549763|2372847||277618|9.18||7.46|176916|2019-02-15
20190215|AAXJ|iShares MSCI All Country Asia|R|NNM|573680|473114||810072|1.00||21.26|100566|2019-02-15
