accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20230515|A|Agilent Technologies Inc.|A|NYSE|5217710|4842547||1557233|3.35||7.75|375163|2023-05-15
20230515|AA|Alcoa Corporation|A|NYSE|8130318|5812324||3323362|2.45||39.88|2317994|2023-05-15
20230515|AAA|AXS First Priority CLO Bond ET|E|ARCA|4552|4082||522|8.72||11.51|470|2023-05-15
20230515|AAALF|Aareal Bank AG AKT|S|OTC|656|3437||0|999.99||-80.91|-2781|2023-05-15
20230515|AAAU|Goldman Sachs Physical Gold ET|H|BZX|243681|330006||1146068|1.00||-26.16|-86325|2023-05-15
20230515|AABB|Asia Broadband Inc Common Stoc|S|OTC|382705|3010443||17728781|1.00||-87.29|-2627738|2023-05-15
20230515|AABVF|Aberdeen International Inc Ord|S|OTC|51|51||8075|1.00||0.00|0|2023-05-15
20230515|AAC|Ares Acquisition Corporation|A|NYSE|11023|9241||162151|1.00||19.28|1782|2023-05-15
20230515|AACAF|AAC Technologies Holdings Inc|S|OTC|894817|974317||0|999.99||-8.16|-79500|2023-05-15
20230515|AACG|ATA Creativity Global American|R|NNM|2144|4202||17569|1.00||-48.98|-2058|2023-05-15
20230515|AACI|Armada Acquisition Corp. I Com|R|NNM|1401|1806||1863|1.00||-22.43|-405|2023-05-15
20230515|AACIW|Armada Acquisition Corp. I War|R|NNM|1025|1025||236|4.34||0.00|0|2023-05-15
20230515|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|705|5||17390|1.00||14000.00|700|2023-05-15
20230515|AACTU|Ares Acquisition Corporation I|A|NYSE|2697|98635||90975|1.00||-97.27|-95938|2023-05-15
20230515|AACWS|Ares Acquisition Corporation R|A|NYSE|7071|5832||33755|1.00||21.24|1239|2023-05-15
20230515|AADI|Aadi Bioscience, Inc. Common S|R|SC|1288007|1103102||137731|9.35||16.76|184905|2023-05-15
20230515|AADR|AdvisorShares Dorsey Wright AD|R|NNM|42196|33193||1742|24.22||27.12|9003|2023-05-15
20230515|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|592|392||5147|1.00||51.02|200|2023-05-15
20230515|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|154118|12369||464050|1.00||1146.00|141749|2023-05-15
20230515|AAGH|America Great Health Common St|S|OTC|2989|2989||544290|1.00||0.00|0|2023-05-15
20230515|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|136799|82899||522121|1.00||65.02|53900|2023-05-15
20230515|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|203|618||37|5.49||-67.15|-415|2023-05-15
20230515|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|1700|5300||0|999.99||-67.92|-3600|2023-05-15
20230515|AAIC|Arlington Asset Investment Cor|A|NYSE|18167|22934||42929|1.00||-20.79|-4767|2023-05-15
20230515|AAICPRB|Arlington Asset Investment Cor|A|NYSE|202|187||903|1.00||8.02|15|2023-05-15
20230515|AAICPRC|Arlington Asset Investment Cor|A|NYSE|646|900||1070|1.00||-28.22|-254|2023-05-15
20230515|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|765581|1947218||141462|5.41||-60.68|-1181637|2023-05-15
