accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20200915|A|Agilent Technologies Inc.|A|NYSE|3977190|3686771||1305833|3.05||7.88|290419|2020-09-15
20200915|AA|Alcoa Corporation|A|NYSE|12782965|13035710||3677581|3.48||-1.94|-252745|2020-09-15
20200915|AAA|AAF First Priority CLO Bond ET|E|ARCA|4278|0||8732|1.00||100.00|4278|2020-09-15
20200915|AAALF|Aareal Bank AG AKT|S|OTC|23609|11752||0|999.99||100.89|11857|2020-09-15
20200915|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|57367|209299||767847|1.00||-72.59|-151932|2020-09-15
20200915|AABB|Asia Broadband Inc Common Stoc|S|OTC|191|82045||116140558|1.00||-99.77|-81854|2020-09-15
20200915|AACAF|AAC Technologies Holdings Inc|S|OTC|18396539|18286931||87|999.99||0.60|109608|2020-09-15
20200915|AACAY|AAC Technologies Holdings Inc|S|OTC|2237|3720||186431|1.00||-39.87|-1483|2020-09-15
20200915|AACG|ATA Creativity Global American|R|NNM|4357|1488||20861|1.00||192.81|2869|2020-09-15
20200915|AACH|AAC HLDGS INC Common Stock|S|OTC|73002|73002||129016|1.00||0.00|0|2020-09-15
20200915|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2020-09-15
20200915|AACQ|Artius Acquisition Inc. Class|R|SC|3955|0||372185|1.00||100.00|3955|2020-09-15
20200915|AACQU|Artius Acquisition Inc. Unit|R|SC|15861|13030||147238|1.00||21.73|2831|2020-09-15
20200915|AACQW|Artius Acquisition Inc Warrant|R|SC|56152|0||203856|1.00||100.00|56152|2020-09-15
20200915|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|15863|5335||13381|1.19||197.34|10528|2020-09-15
20200915|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|8721|5103||3943|2.21||70.90|3618|2020-09-15
20200915|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|106900|0||0|999.99||100.00|106900|2020-09-15
20200915|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|147593|50074||960663|1.00||194.75|97519|2020-09-15
20200915|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|306082|94152||756598|1.00||225.09|211930|2020-09-15
