accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210415|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|32|32||0|999.99||0.00|0|2021-04-15
20210415|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|3043|13400||0|999.99||-77.29|-10357|2021-04-15
20210415|AAIC|Arlington Asset Investment Cor|A|NYSE|968110|825312||150150|6.45||17.30|142798|2021-04-15
20210415|AAICPRB|Arlington Asset Investment Cor|A|NYSE|1420|2867||915|1.55||-50.47|-1447|2021-04-15
20210415|AAICPRC|Arlington Asset Investment Cor|A|NYSE|771|634||6984|1.00||21.61|137|2021-04-15
20210415|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|8297602|8255750||43091|192.56||0.51|41852|2021-04-15
20210415|AAIRF|American Aires Inc. Common Sha|S|OTC|7386|9344||568088|1.00||-20.95|-1958|2021-04-15
20210415|AAL|American Airlines Group Inc. C|R|NNM|86313185|78767115||27405923|3.15||9.58|7546070|2021-04-15
20210415|AALBF|Aalberts Industries NV Ordinar|S|OTC|17491|11862||3606|4.85||47.45|5629|2021-04-15
20210415|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|2963|4826||1088|2.72||-38.60|-1863|2021-04-15
20210415|AAMC|Altisource Asset Mgmt Corp|B|AMEX|5325|9389||5928|1.00||-43.28|-4064|2021-04-15
20210415|AAME|Atlantic American Corporation|R|NNM|511814|388562||397426|1.29||31.72|123252|2021-04-15
20210415|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|2862|11||29024|1.00||25918.18|2851|2021-04-15
20210415|AAN|The Aaron's Company, Inc.|A|NYSE|865391|794222||184966|4.68||8.96|71169|2021-04-15
20210415|AANNF|Aroundtown SA Ordinary Shares|S|OTC|863319|879302||0|999.99||-1.82|-15983|2021-04-15
20210415|AAOI|Applied Optoelectronics, Inc.|R|NNM|4256845|4544891||478654|8.89||-6.34|-288046|2021-04-15
20210415|AAON|AAON, Inc. Common Stock|R|NNM|2833455|2733278||110714|25.59||3.67|100177|2021-04-15
20210415|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3275942|3001252||656205|4.99||9.15|274690|2021-04-15
20210415|AAPJ|AAP, Inc. Common Stock|S|OTC|6256|6099||39017|1.00||2.57|157|2021-04-15
20210415|AAPL|Apple Inc. Common Stock|R|NNM|127937929|99488771||79235398|1.61|R|28.60|28449158|2021-04-15
20210415|AAPT|All American Pet Company, Inc.|S|OTC|200000|0||12712382|1.00||100.00|200000|2021-04-15
20210415|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|42293|48030||224477|1.00||-11.94|-5737|2021-04-15
20210415|AASCF|ALL ACTIVE ASSET CAP LTD Ordin|S|OTC|108659|0||0|999.99||100.00|108659|2021-04-15
20210415|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|75404|70053||1789|42.15||7.64|5351|2021-04-15
20210415|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|1160891|1032540||179944|6.45||12.43|128351|2021-04-15
20210415|AATGF|ATI Airtest Technologies Inc O|S|OTC|51279|51279||32974|1.56||0.00|0|2021-04-15
20210415|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|1214|1609||10130|1.00||-24.55|-395|2021-04-15
20210415|AATV|Adaptive Ad Systems, Inc. NEW|S|OTC|51|55||52893|1.00||-7.27|-4|2021-04-15
20210415|AAU|Almaden Minerals Ltd.|B|AMEX|1118422|1383108||1207239|1.00||-19.14|-264686|2021-04-15
20210415|AAUKF|Anglo American plc Ordinary Sh|S|OTC|32051|116708||2092|15.32||-72.54|-84657|2021-04-15
20210415|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|926|0||50817|1.00||100.00|926|2021-04-15
20210415|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|980168|782866||60513|16.20||25.20|197302|2021-04-15
20210415|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2760404|2733885||417532|6.61||0.97|26519|2021-04-15
20210415|AAXJ|iShares MSCI All Country Asia|R|NNM|2331238|1510436||984717|2.37||54.34|820802|2021-04-15
20210415|AAXT|Aamaxan Transport Group, Inc.|S|OTC|75|75||0|999.99||0.00|0|2021-04-15
20210415|AAZZF|A2Z Smart Technologies Corp Co|S|OTC|1960|6361||105517|1.00||-69.19|-4401|2021-04-15
20210415|AB|AllianceBernstein Holding, L.P|A|NYSE|1123439|940505||312225|3.60||19.45|182934|2021-04-15
20210415|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|9200|10400||0|999.99||-11.54|-1200|2021-04-15
20210415|ABB|ABB Ltd.|A|NYSE|4114756|4211084||1135674|3.62||-2.29|-96328|2021-04-15
20210415|ABBAF|Aberdeen Asian Income Fund Ord|S|OTC|45|45||0|999.99||0.00|0|2021-04-15
20210415|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|72|72||194|1.00||0.00|0|2021-04-15
20210415|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|29164|24026||1205487|1.00||21.39|5138|2021-04-15
20210415|ABBV|ABBVIE INC.|A|NYSE|18705085|15802515||6367460|2.94|R|18.37|2902570|2021-04-15
20210415|ABBY|Abby, Inc  Common Stock|S|OTC|336|40||75314|1.00||740.00|296|2021-04-15
20210415|ABC|AmerisourceBergen Corp.|A|NYSE|2961361|2998566||829532|3.57||-1.24|-37205|2021-04-15
20210415|ABCAF|Athabasca Minerals Inc Common|S|OTC|2500|30000||7137|1.00||-91.67|-27500|2021-04-15
20210415|ABCB|Ameris Bancorp Common Stock|R|NNM|1912993|2134125||350023|5.47||-10.36|-221132|2021-04-15
20210415|ABCFF|Abacus Mining & Exploration Co|S|OTC|12494|64794||192261|1.00||-80.72|-52300|2021-04-15
20210415|ABCL|AbCellera Biologics Inc. Commo|R|NNM|5901253|6198393||1558715|3.79||-4.79|-297140|2021-04-15
20210415|ABCM|Abcam plc American Depositary|R|NNM|181600|103389||126451|1.44||75.65|78211|2021-04-15
20210415|ABCP|AmBase Corporation Common Stoc|S|OTC|12880|12880||4907|2.62||0.00|0|2021-04-15
20210415|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|25782|16056||70|368.31||60.58|9726|2021-04-15
20210415|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|2115|2115||0|999.99||0.00|0|2021-04-15
20210415|ABDR|Ambassador Food Services Corpo|S|OTC|307|306||8|38.38||0.33|1|2021-04-15
20210415|ABEO|Abeona Therapeutics Inc. Commo|R|SC|6110473|4878409||1199061|5.10||25.26|1232064|2021-04-15
20210415|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|11966|32349||493366|1.00||-63.01|-20383|2021-04-15
20210415|ABEQ|Absolute Core Strategy ETF|E|ARCA|761|0||3863|1.00||100.00|761|2021-04-15
20210415|ABETF|Supernova Metals Corp Common S|S|OTC|20150|71150||0|999.99||-71.68|-51000|2021-04-15
20210415|ABEV|AMBEV S.A.|A|NYSE|87230206|89032875||18372251|4.75||-2.02|-1802669|2021-04-15
20210415|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2021-04-15
20210415|ABG|Asbury Automotive Group, Inc.|A|NYSE|1610326|1785512||139694|11.53||-9.81|-175186|2021-04-15
20210415|ABGI|ABG Acquisition Corp. I Class|R|SC|13050|11648||13564|1.00||12.04|1402|2021-04-15
20210415|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|35185|32585||2670|13.18||7.98|2600|2021-04-15
20210415|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|1328|328||224|5.93||304.88|1000|2021-04-15
20210415|ABILF|Ability Inc.  Ordinary Shares|S|OTC|5146|13094||683|7.53||-60.70|-7948|2021-04-15
20210415|ABIO|ARCA biopharma, Inc. Common St|R|SC|556722|471152||249539|2.23||18.16|85570|2021-04-15
20210415|ABKB|American Basketball Associatio|S|OTC|1100|21803||10440|1.00||-94.95|-20703|2021-04-15
20210415|ABLE|Able Energy, Inc. Common Stock|S|OTC|100|100||16783|1.00||0.00|0|2021-04-15
20210415|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|7026922|6438196||51288|137.01||9.14|588726|2021-04-15
20210415|ABM|ABM Industries, Inc.|A|NYSE|1180146|909768||353221|3.34||29.72|270378|2021-04-15
20210415|ABMAF|Albioma Ordinary Shares (Franc|S|OTC|427|127||180|2.37||236.22|300|2021-04-15
20210415|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|2000|5990||67681|1.00||-66.61|-3990|2021-04-15
20210415|ABMC|American Bio Medica Corp. Comm|S|OTC|9399|117||189598|1.00||7933.33|9282|2021-04-15
20210415|ABMD|ABIOMED, Inc. Common Stock|R|NNM|1007373|1183295||177805|5.67||-14.87|-175922|2021-04-15
20210415|ABML|American Battery Metals Corpor|S|OTC|6888393|5010377||4275245|1.61||37.48|1878016|2021-04-15
20210415|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|4553455|9032622||0|999.99||-49.59|-4479167|2021-04-15
20210415|ABMT|Advanced BioMedical Technologi|S|OTC|5635|7||14310|1.00||80400.00|5628|2021-04-15
20210415|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|15336|19607||89157|1.00||-21.78|-4271|2021-04-15
20210415|ABNB|Airbnb, Inc. Class A Common St|R|NNM|18985335|16430214||3027481|6.27||15.55|2555121|2021-04-15
20210415|ABOIF|Aboitiz Equity Ventures Inc Or|S|OTC|170501|0||34100|5.00||100.00|170501|2021-04-15
20210415|ABPGF|ALIBABA PICTURES GROUP Ltd SHS|S|OTC|74250000|77230000||0|999.99||-3.86|-2980000|2021-04-15
20210415|ABPPF|Abacus Property Group Fully Pa|S|OTC|50699|97079||0|999.99||-47.78|-46380|2021-04-15
20210415|ABPR|Airborne Security & Protective|S|OTC|4853|4853||474431|1.00||0.00|0|2021-04-15
20210415|ABQQ|AB INTL GROUP CORP Common Stoc|S|OTC|5911|5343||1841201|1.00||10.63|568|2021-04-15
20210415|ABR|Arbor Realty Trust, Inc.|A|NYSE|3899762|3913002||977846|3.99||-0.34|-13240|2021-04-15
20210415|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|1170|793||1337|1.00||47.54|377|2021-04-15
20210415|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|3717|3897||926|4.01||-4.62|-180|2021-04-15
20210415|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|814|1006||3104|1.00||-19.09|-192|2021-04-15
20210415|ABRUF|AMERICAN PAC BURATE & LITHIUM|S|OTC|2000|0||560|3.57||100.00|2000|2021-04-15
20210415|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|523717|515710||38|999.99||1.55|8007|2021-04-15
20210415|ABSSF|Airboss Of America Corp New Or|S|OTC|38134|43626||1998|19.09||-12.59|-5492|2021-04-15
20210415|ABST|Absolute Software Corporation|R|NNM|833137|970591||63877|13.04||-14.16|-137454|2021-04-15
20210415|ABT|Abbott Laboratories|A|NYSE|14598473|13444315||4024791|3.63|R|8.58|1154158|2021-04-15
20210415|ABTO|AB&T Financial Corporation (NC|S|OTC|79|79||0|999.99||0.00|0|2021-04-15
20210415|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|277219|280784||38503|7.20||-1.27|-3565|2021-04-15
20210415|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|244|244||1|244.00||0.00|0|2021-04-15
20210415|ABUS|Arbutus Biopharma Corporation|R|NNM|4220704|4135566||1002174|4.21||2.06|85138|2021-04-15
20210415|ABVC|American BriVision (Holding) C|S|OTC|17|20||2748|1.00||-15.00|-3|2021-04-15
20210415|ABVG|Affinity Beverage Group, Inc.|S|OTC|500|500||287631436|1.00||0.00|0|2021-04-15
20210415|ABXXF|ABAXX Technologies Inc. Common|S|OTC|43597|5206||402261|1.00||737.44|38391|2021-04-15
20210415|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|235|236||69|3.41||-0.42|-1|2021-04-15
20210415|ABZT|Ablaze Technologies, Inc. Comm|S|OTC|113859|0||511274|1.00||100.00|113859|2021-04-15
20210415|AC|Associated Capital Group, Inc.|A|NYSE|42750|39675||23487|1.82||7.75|3075|2021-04-15
20210415|ACA|Arcosa, Inc. Common Stock|A|NYSE|600421|684850||304410|1.97||-12.33|-84429|2021-04-15
20210415|ACAC|Acies Acquisition Corp. Class|R|SC|116096|70240||146841|1.00||65.28|45856|2021-04-15
20210415|ACACU|Acies Acquisition Corp. Unit|R|SC|371|513||6611|1.00||-27.68|-142|2021-04-15
20210415|ACACW|Acies Acquisition Corp. Warran|R|SC|53566|42932||22800|2.35||24.77|10634|2021-04-15
20210415|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|7993081|7011089||3632247|2.20||14.01|981992|2021-04-15
20210415|ACAHU|Atlantic Coastal Acquisition C|R|SC|1710|6551||147916|1.00||-73.90|-4841|2021-04-15
20210415|ACAI|Safeplus International Holding|S|OTC|1200|0||12812|1.00||100.00|1200|2021-04-15
20210415|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2021-04-15
20210415|ACAZF|Acadian Timber Corporation Ord|S|OTC|44646|54546||10591|4.22||-18.15|-9900|2021-04-15
20210415|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|36416517|27837673||7215061|5.05||30.82|8578844|2021-04-15
20210415|ACBAU|Ace Global Business Acquisitio|R|SC|279|0||70062|1.00||100.00|279|2021-04-15
20210415|ACBCQ|Albina Community Bancorp (OR)|S|OTC|500|1000||7200|1.00||-50.00|-500|2021-04-15
20210415|ACBI|Atlantic Capital Bancshares, I|R|NNM|214111|226795||53549|4.00||-5.59|-12684|2021-04-15
20210415|ACBM|Acro Biomedical Co., Ltd. Comm|S|OTC|100|0||9548|1.00||100.00|100|2021-04-15
20210415|ACC|American Campus Communities, I|A|NYSE|2946792|3090584||675087|4.37||-4.65|-143792|2021-04-15
20210415|ACCA|Acacia Diversified Holdings, I|S|OTC|35358|66125||851552|1.00||-46.53|-30767|2021-04-15
20210415|ACCD|Accolade, Inc. Common Stock|R|NNM|3331419|3722875||601939|5.53||-10.51|-391456|2021-04-15
20210415|ACCEF|ACCRETE INC Common Stock|S|OTC|800|1100||0|999.99||-27.27|-300|2021-04-15
20210415|ACCO|Acco Brands Corporation|A|NYSE|2523506|2334812||359599|7.02||8.08|188694|2021-04-15
20210415|ACCYY|Accor S A American Depositary|S|OTC|5555|7694||22199|1.00||-27.80|-2139|2021-04-15
20210415|ACDSF|Ascendas Real Estate Investmen|S|OTC|463567|425020||6599|70.25||9.07|38547|2021-04-15
20210415|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|8448584|8518586||103878|81.33||-0.82|-70002|2021-04-15
20210415|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|27859|17253||0|999.99||61.47|10606|2021-04-15
20210415|ACEL|Accel Entertainment, Inc.|A|NYSE|3046877|3030282||144923|21.02||0.55|16595|2021-04-15
20210415|ACER|Acer Therapeutics Inc. Common|R|SC|412909|326935||243559|1.70||26.30|85974|2021-04-15
20210415|ACES|ALPS Clean Energy ETF|E|ARCA|11338|77665||148482|1.00||-85.40|-66327|2021-04-15
20210415|ACET|Adicet Bio, Inc. Common Stock|R|NNM|451368|396037||105227|4.29||13.97|55331|2021-04-15
20210415|ACEV|ACE Convergence Acquisition Co|R|SC|296942|300960||446537|1.00||-1.34|-4018|2021-04-15
20210415|ACEVU|ACE Convergence Acquisition Co|R|SC|1365|782||1275|1.07||74.55|583|2021-04-15
20210415|ACEVW|ACE Convergence Acquisition Co|R|SC|7694|9230||76826|1.00||-16.64|-1536|2021-04-15
20210415|ACFN|Acorn Energy, Inc.|S|OTC|152|14435||52221|1.00||-98.95|-14283|2021-04-15
20210415|ACGBF|Agricultural Bank of China Ord|S|OTC|48358316|48134003||672|999.99||0.47|224313|2021-04-15
20210415|ACGBY|Agricultural Bank of China Uns|S|OTC|12083|9863||11367|1.06||22.51|2220|2021-04-15
20210415|ACGL|Arch Capital Group Ltd. Common|R|NNM|4806508|4192015||1349856|3.56||14.66|614493|2021-04-15
20210415|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|38914|27525||18588|2.09||41.38|11389|2021-04-15
20210415|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|14322|11756||21604|1.00||21.83|2566|2021-04-15
20210415|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|13030|10026||50|260.60||29.96|3004|2021-04-15
20210415|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|346061|497630||21|999.99||-30.46|-151569|2021-04-15
20210415|ACH|Alum Corp of China Limited|A|NYSE|91956|79732||152636|1.00||15.33|12224|2021-04-15
20210415|ACHC|Acadia Healthcare Company, Inc|R|NNM|4187663|4255546||335913|12.47||-1.60|-67883|2021-04-15
20210415|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|8767|13673||4606|1.90||-35.88|-4906|2021-04-15
20210415|ACHKF|ACHIKO AG NAMEN AKT Ordinary S|S|OTC|2509|42043||0|999.99||-94.03|-39534|2021-04-15
20210415|ACHL|Achilles Therapeutics plc Amer|R|NNM|170817|0||193094|1.00||100.00|170817|2021-04-15
20210415|ACHV|Achieve Life Sciences, Inc. Co|R|SC|468643|458921||46303|10.12||2.12|9722|2021-04-15
20210415|ACI|Albertsons Companies, Inc.|A|NYSE|14610577|14654051||1188687|12.29||-0.30|-43474|2021-04-15
20210415|ACIC|Atlas Crest Investment Corp.|A|NYSE|4110661|3846531||1145249|3.59||6.87|264130|2021-04-15
20210415|ACICU|Atlas Crest Investment Corp. U|A|NYSE|2656|8328||3798|1.00||-68.11|-5672|2021-04-15
20210415|ACICWS|Atlas Crest Investment Corp.Re|A|NYSE|12618|44269||202705|1.00||-71.50|-31651|2021-04-15
20210415|ACII|Atlas Crest Investment Corp. I|A|NYSE|40612|6539||122833|1.00||521.07|34073|2021-04-15
20210415|ACIIU|Atlas Crest Investment Corp. I|A|NYSE|8929|14043||119084|1.00||-36.42|-5114|2021-04-15
20210415|ACIIWS|Atlas Crest Investment Corp. I|A|NYSE|11632|1722||34742|1.00||575.49|9910|2021-04-15
20210415|ACIO|Aptus Collared Income Opportun|H|BZX|30609|10739||26315|1.16||185.03|19870|2021-04-15
20210415|ACITF|Asian Citrus Holdings Ltd Ordi|S|OTC|2|2||0|999.99||0.00|0|2021-04-15
20210415|ACIU|AC Immune SA Common Stock|R|NNM|1305736|1420925||179773|7.26||-8.11|-115189|2021-04-15
20210415|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|2951450|3126980||480562|6.14||-5.61|-175530|2021-04-15
20210415|ACJJF|Acom Co Ltd Ordinary Shares (J|S|OTC|2754402|0||380|999.99||100.00|2754402|2021-04-15
20210415|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|6513|141||1888|3.45||4519.15|6372|2021-04-15
20210415|ACKDF|Auckland International Airport|S|OTC|680028|672576||210|999.99||1.11|7452|2021-04-15
20210415|ACKIT|Ackrell SPAC Partners I Co. Su|R|SC|2215|6177||14215|1.00||-64.14|-3962|2021-04-15
20210415|ACKIW|Ackrell SPAC Partners I Co. Wa|R|SC|12194|5236||14813|1.00||132.89|6958|2021-04-15
20210415|ACKRF|American Creek Resources Ltd N|S|OTC|10654|24||98820|1.00||44291.67|10630|2021-04-15
20210415|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|667634|528734||5655|118.06||26.27|138900|2021-04-15
20210415|ACLS|Axcelis Technologies, Inc. Com|R|NNM|774267|707769||506850|1.53||9.40|66498|2021-04-15
20210415|ACM|Aecom|A|NYSE|2596484|2966001||796413|3.26||-12.46|-369517|2021-04-15
20210415|ACMDY|Atlas Consolidated Mining & De|S|OTC|186|186||0|999.99||0.00|0|2021-04-15
20210415|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|412|1993||0|999.99||-79.33|-1581|2021-04-15
20210415|ACMR|ACM Research, Inc. Class A Com|R|NNM|915456|1043770||199802|4.58||-12.29|-128314|2021-04-15
20210415|ACN|Accenture PLC|A|NYSE|4134151|4971633||1841382|2.25||-16.85|-837482|2021-04-15
20210415|ACNB|ACNB Corporation Common Stock|R|SC|67050|67100||8714|7.69||-0.07|-50|2021-04-15
20210415|ACND|Ascendant Digital Acquisition|A|NYSE|155999|72229||155035|1.01||115.98|83770|2021-04-15
20210415|ACNDWS|Ascendant Digital Acquisition|A|NYSE|11777|6919||51376|1.00||70.21|4858|2021-04-15
20210415|ACNE|Alice Cons Mines Inc Common St|S|OTC|10|0||4442|1.00||100.00|10|2021-04-15
20210415|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|30|30||0|999.99||0.00|0|2021-04-15
20210415|ACNNF|Auscann Group Hldgs Ltd Ordina|S|OTC|33107|11449||20908|1.58||189.17|21658|2021-04-15
20210415|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|983067|954081||33605|29.25||3.04|28986|2021-04-15
20210415|ACOPY|The A2 Milk Co Ltd Unsponsored|S|OTC|11099|3771||10374|1.07||194.33|7328|2021-04-15
20210415|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|1242326|1160484||168157|7.39||7.05|81842|2021-04-15
20210415|ACOSF|Archos ACT.NOM|S|OTC|990|990||0|999.99||0.00|0|2021-04-15
20210415|ACP|Aberdeen Income Credit Strateg|A|NYSE|36881|68136||90387|1.00||-45.87|-31255|2021-04-15
20210415|ACPGF|ACACIA PHARMA GROUP PLC ORD GB|S|OTC|151839|13998||227|668.89||984.72|137841|2021-04-15
20210415|ACPRF|ARCPACIFIC RES CORP Common Sha|S|OTC|50000|50000||20400|2.45||0.00|0|2021-04-15
20210415|ACQRU|Independence Holdings Corp. Un|R|SC|77836|10571||695603|1.00||636.32|67265|2021-04-15
20210415|ACR|ACRES Commercial Realty Corp.|A|NYSE|80140|115090||43017|1.86||-30.37|-34950|2021-04-15
20210415|ACRB|Asia Carbon Industries, Inc. C|S|OTC|12977|5977||2355|5.51||117.12|7000|2021-04-15
20210415|ACRDF|Acreage Holdings, Inc. Class D|S|OTC|21587|19573||115555|1.00||10.29|2014|2021-04-15
20210415|ACRE|Ares Commercial Real Estate Co|A|NYSE|559563|644719||460958|1.21||-13.21|-85156|2021-04-15
20210415|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|562703|584013||383|999.99||-3.65|-21310|2021-04-15
20210415|ACRHF|Acreage Holdings, Inc. Class E|S|OTC|102839|116994||162265|1.00||-12.10|-14155|2021-04-15
20210415|ACRL|Atacama Resources Internationa|S|OTC|30832|9203||4213411|1.00||235.02|21629|2021-04-15
20210415|ACRPRC|ACRES Commercial Realty Corp.|A|NYSE|4550|7171||11559|1.00||-36.55|-2621|2021-04-15
20210415|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|1477171|911063||630424|2.34||62.14|566108|2021-04-15
20210415|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|12299010|11845265||1780126|6.91||3.83|453745|2021-04-15
20210415|ACSAF|Acs Actividades de Construccio|S|OTC|230022|202827||22|999.99||13.41|27195|2021-04-15
20210415|ACSAY|ACS Actividades De Construccio|S|OTC|21803|32942||35059|1.00||-33.81|-11139|2021-04-15
20210415|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2021-04-15
20210415|ACSG|Xtrackers MSCI ACWI ex USA ESG|E|ARCA|4344|567||3060|1.42||666.14|3777|2021-04-15
20210415|ACSI|American Customer Satisfaction|H|BZX|137|8||1922|1.00||1612.50|129|2021-04-15
20210415|ACST|Acasti Pharma, Inc. Class A Co|R|SC|2976591|3004344||7436915|1.00||-0.92|-27753|2021-04-15
20210415|ACSYF|Accsys Technologies plc Ordina|S|OTC|109|0||266|1.00||100.00|109|2021-04-15
20210415|ACTC|ArcLight Clean Transition Corp|R|SC|4580777|4496548||518942|8.83||1.87|84229|2021-04-15
20210415|ACTCU|ArcLight Clean Transition Corp|R|SC|3112|3031||2249|1.38||2.67|81|2021-04-15
20210415|ACTCW|ArcLight Clean Transition Corp|R|SC|5272|3838||110543|1.00||37.36|1434|2021-04-15
20210415|ACTDU|ArcLight Clean Transition Corp|R|SC|16190|16141||123571|1.00||0.30|49|2021-04-15
20210415|ACTG|Acacia Research Corporation (A|R|NNM|1704070|1751948||565565|3.01||-2.73|-47878|2021-04-15
20210415|ACTL|Artec Global Media, Inc. Commo|S|OTC|10|0||2040515|1.00||100.00|10|2021-04-15
20210415|ACTV|LeaderShares Activist Leaders|E|ARCA|16558|1480||4623|3.58||1018.78|15078|2021-04-15
