accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210630|A|Agilent Technologies Inc.|A|NYSE|2456982|2556898||2309525|1.06||-3.91|-99916|2021-06-30
20210630|AA|Alcoa Corporation|A|NYSE|10384553|10000722||10449522|1.00||3.84|383831|2021-06-30
20210630|AAA|AAF First Priority CLO Bond ET|E|ARCA|2866|2403||1324|2.16||19.27|463|2021-06-30
20210630|AAALF|Aareal Bank AG AKT|S|OTC|322028|278834||353|912.26||15.49|43194|2021-06-30
20210630|AAALY|Aareal Bank AG Unsponsored Ame|S|OTC|3|3||0|999.99||0.00|0|2021-06-30
20210630|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|300920|461802||382543|1.00||-34.84|-160882|2021-06-30
20210630|AABB|Asia Broadband Inc Common Stoc|S|OTC|101232|22814||46810984|1.00||343.73|78418|2021-06-30
20210630|AABVF|Aberdeen International Inc Ord|S|OTC|18208|17873||27482|1.00||1.87|335|2021-06-30
20210630|AAC|Ares Acquisition Corporation|A|NYSE|181131|99741||317407|1.00||81.60|81390|2021-06-30
20210630|AACAF|AAC Technologies Holdings Inc|S|OTC|2952630|2980944||2001|999.99||-0.95|-28314|2021-06-30
20210630|AACAY|AAC Technologies Holdings Inc|S|OTC|501|8477||46604|1.00||-94.09|-7976|2021-06-30
20210630|AACG|ATA Creativity Global American|R|NNM|9630|14408||68110|1.00||-33.16|-4778|2021-06-30
20210630|AACMZ|Asia Cement Corp Global Deposi|S|OTC|4965|4965||0|999.99||0.00|0|2021-06-30
20210630|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|48301|0||254949|1.00||100.00|48301|2021-06-30
20210630|AACU|Ares Acquisition Corporation U|A|NYSE|196375|196400||67320|2.92||-0.01|-25|2021-06-30
20210630|AACWS|Ares Acquisition Corporation R|A|NYSE|36142|12204||49769|1.00||196.15|23938|2021-06-30
20210630|AADR|AdvisorShares Dorsey Wright AD|R|NNM|398|541||1707|1.00||-26.43|-143|2021-06-30
20210630|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|212|14148||376361|1.00||-98.50|-13936|2021-06-30
20210630|AAGH|America Great Health Common St|S|OTC|7713|15989||62811|1.00||-51.76|-8276|2021-06-30
20210630|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|755339|556233||492926|1.53||35.80|199106|2021-06-30
20210630|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|635|32||105|6.05||1884.38|603|2021-06-30
20210630|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|14343|843||545|26.32||1601.42|13500|2021-06-30
20210630|AAIC|Arlington Asset Investment Cor|A|NYSE|294780|1182694||738224|1.00||-75.08|-887914|2021-06-30
20210630|AAICPRB|Arlington Asset Investment Cor|A|NYSE|568|90||977|1.00||531.11|478|2021-06-30
20210630|AAICPRC|Arlington Asset Investment Cor|A|NYSE|2955|3201||3296|1.00||-7.69|-246|2021-06-30
20210630|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|8147904|9972719||99019|82.29||-18.30|-1824815|2021-06-30
20210630|AAL|American Airlines Group Inc. C|R|NNM|89581312|81067596||26617246|3.37||10.50|8513716|2021-06-30
20210630|AALBF|Aalberts Industries NV Ordinar|S|OTC|19927|19784||8|999.99||0.72|143|2021-06-30
20210630|AAMC|Altisource Asset Mgmt Corp|B|AMEX|4877|1423||3385|1.44||242.73|3454|2021-06-30
20210630|AAME|Atlantic American Corporation|R|NNM|364119|390765||59991|6.07||-6.82|-26646|2021-06-30
20210630|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|9430|7449||39883|1.00||26.59|1981|2021-06-30
20210630|AAN|The Aaron's Company, Inc.|A|NYSE|556884|732535||452741|1.23||-23.98|-175651|2021-06-30
20210630|AANNF|Aroundtown SA Ordinary Shares|S|OTC|246738|189692||0|999.99||30.07|57046|2021-06-30
20210630|AAOI|Applied Optoelectronics, Inc.|R|NNM|3916150|4547054||814832|4.81||-13.88|-630904|2021-06-30
20210630|AAON|AAON, Inc. Common Stock|R|NNM|2102634|2314016||223805|9.39||-9.13|-211382|2021-06-30
20210630|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3344843|3188062||698643|4.79||4.92|156781|2021-06-30
20210630|AAPJ|AAP, Inc. Common Stock|S|OTC|597|797||25152|1.00||-25.09|-200|2021-06-30
20210630|AAPL|Apple Inc. Common Stock|R|NNM|90213531|108937943||76480665|1.18||-17.19|-18724412|2021-06-30
20210630|AAQC|Accelerate Acquisition Corp.|A|NYSE|31624|32110||18475|1.71||-1.51|-486|2021-06-30
20210630|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|882|4358||10673|1.00||-79.76|-3476|2021-06-30
20210630|AAQCWS|Accelerate Acquisition Corp. W|A|NYSE|15870|1423||9716|1.63||1015.25|14447|2021-06-30
20210630|AASCF|ALL ACTIVE ASSET CAP LTD Ordin|S|OTC|462882|462882||0|999.99||0.00|0|2021-06-30
20210630|AASP|Global Acquisitions Corporatio|S|OTC|803|803||14479|1.00||0.00|0|2021-06-30
20210630|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|506162|435576||4576|110.61||16.21|70586|2021-06-30
20210630|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|776525|919594||335579|2.31||-15.56|-143069|2021-06-30
20210630|AATGF|ATI Airtest Technologies Inc O|S|OTC|25541|23541||12455|2.05||8.50|2000|2021-06-30
20210630|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|1519|1121||26278|1.00||35.50|398|2021-06-30
20210630|AAU|Almaden Minerals Ltd.|B|AMEX|1146218|1003304||673085|1.70||14.24|142914|2021-06-30
20210630|AAUGF|ANGOLD RES LTD COM (Canada)|S|OTC|300|100||835|1.00||200.00|200|2021-06-30
20210630|AAUKF|Anglo American plc Ordinary Sh|S|OTC|521104|35835||4589|113.56||1354.18|485269|2021-06-30
20210630|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|3067|485||21429|1.00||532.37|2582|2021-06-30
20210630|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|679292|679335||65493|10.37||-0.01|-43|2021-06-30
20210630|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|3|14||47|1.00||-78.57|-11|2021-06-30
20210630|AAWW|Atlas Air Worldwide Holdings N|R|NNM|3007742|2960925||494189|6.09||1.58|46817|2021-06-30
20210630|AAXJ|iShares MSCI All Country Asia|R|NNM|3203002|851973||1190011|2.69||275.95|2351029|2021-06-30
20210630|AAXT|Aamaxan Transport Group, Inc.|S|OTC|75|75||0|999.99||0.00|0|2021-06-30
20210630|AAZZF|A2Z Smart Technologies Corp Co|S|OTC|4382|9235||144816|1.00||-52.55|-4853|2021-06-30
20210630|AB|AllianceBernstein Holding, L.P|A|NYSE|1177640|1289902||227299|5.18||-8.70|-112262|2021-06-30
20210630|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|9000|9000||18|500.00||0.00|0|2021-06-30
20210630|ABB|ABB Ltd.|A|NYSE|3860309|3690742||1395565|2.77||4.59|169567|2021-06-30
20210630|ABBAF|Aberdeen Asian Income Fund Ord|S|OTC|45|45||0|999.99||0.00|0|2021-06-30
20210630|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|72|72||1|72.00||0.00|0|2021-06-30
20210630|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|1113404|1044464||1411283|1.00||6.60|68940|2021-06-30
20210630|ABBV|ABBVIE INC.|A|NYSE|13769117|13342625||6047581|2.28||3.20|426492|2021-06-30
20210630|ABBY|Abby, Inc  Common Stock|S|OTC|27813|38313||115045|1.00||-27.41|-10500|2021-06-30
20210630|ABC|AmerisourceBergen Corp.|A|NYSE|2743916|3041539||984884|2.79||-9.79|-297623|2021-06-30
20210630|ABCB|Ameris Bancorp Common Stock|R|NNM|1971550|1808718||511818|3.85||9.00|162832|2021-06-30
20210630|ABCE|ABCO Energy, Inc Common Stock|S|OTC|8921|53152||1243855|1.00||-83.22|-44231|2021-06-30
20210630|ABCFF|Abacus Mining & Exploration Co|S|OTC|19562|12394||115967|1.00||57.83|7168|2021-06-30
20210630|ABCL|AbCellera Biologics Inc. Commo|R|NNM|8383750|7118027||2826440|2.97||17.78|1265723|2021-06-30
20210630|ABCM|Abcam plc American Depositary|R|NNM|95808|131957||207514|1.00||-27.39|-36149|2021-06-30
20210630|ABCP|AmBase Corporation Common Stoc|S|OTC|12883|12883||8614|1.50||0.00|0|2021-06-30
20210630|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|75991|32227||250|303.96||135.80|43764|2021-06-30
20210630|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|2115|2115||0|999.99||0.00|0|2021-06-30
20210630|ABEO|Abeona Therapeutics Inc. Commo|R|SC|4078324|6215181||1934763|2.11||-34.38|-2136857|2021-06-30
20210630|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|15958|8000||285531|1.00||99.48|7958|2021-06-30
20210630|ABEQ|Absolute Core Strategy ETF|E|ARCA|18298|1007||8571|2.13||1717.08|17291|2021-06-30
20210630|ABETF|Supernova Metals Corp Common S|S|OTC|7140|2140||909|7.85||233.64|5000|2021-06-30
20210630|ABEV|AMBEV S.A.|A|NYSE|56230723|70757769||30993875|1.81||-20.53|-14527046|2021-06-30
20210630|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2021-06-30
20210630|ABFRF|Aberforth Smaller Companies Tr|S|OTC|164|0||0|999.99||100.00|164|2021-06-30
20210630|ABG|Asbury Automotive Group, Inc.|A|NYSE|1558785|1542855||293758|5.31||1.03|15930|2021-06-30
20210630|ABGI|ABG Acquisition Corp. I Class|R|SC|2550|5557||18401|1.00||-54.11|-3007|2021-06-30
20210630|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|34774|30260||1291|26.94||14.92|4514|2021-06-30
20210630|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|50068|57652||140|357.63||-13.15|-7584|2021-06-30
20210630|ABILF|Ability Inc.  Ordinary Shares|S|OTC|5128|5128||1388|3.69||0.00|0|2021-06-30
20210630|ABIO|ARCA biopharma, Inc. Common St|R|SC|337571|239123||147231|2.29||41.17|98448|2021-06-30
20210630|ABIT|ATHENA BITCOIN GLOBAL Common S|S|OTC|2707|2955||74338|1.00||-8.39|-248|2021-06-30
20210630|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|2416084|3026098||4978|485.35||-20.16|-610014|2021-06-30
