accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210715|A|Agilent Technologies Inc.|A|NYSE|2571122|2456982||1646442|1.56||4.65|114140|2021-07-15
20210715|AA|Alcoa Corporation|A|NYSE|11429530|10384553||6863086|1.67||10.06|1044977|2021-07-15
20210715|AAA|AAF First Priority CLO Bond ET|E|ARCA|4636|2866||441|10.51||61.76|1770|2021-07-15
20210715|AAALF|Aareal Bank AG AKT|S|OTC|363666|322028||0|999.99||12.93|41638|2021-07-15
20210715|AAALY|Aareal Bank AG Unsponsored Ame|S|OTC|3|3||0|999.99||0.00|0|2021-07-15
20210715|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|446313|300920||317869|1.40||48.32|145393|2021-07-15
20210715|AABB|Asia Broadband Inc Common Stoc|S|OTC|38287|101232||42032499|1.00||-62.18|-62945|2021-07-15
20210715|AABVF|Aberdeen International Inc Ord|S|OTC|10173|18208||22246|1.00||-44.13|-8035|2021-07-15
20210715|AAC|Ares Acquisition Corporation|A|NYSE|66353|181131||91900|1.00||-63.37|-114778|2021-07-15
20210715|AACAF|AAC Technologies Holdings Inc|S|OTC|2929893|2952630||1|999.99||-0.77|-22737|2021-07-15
20210715|AACAY|AAC Technologies Holdings Inc|S|OTC|4404|501||77410|1.00||779.04|3903|2021-07-15
20210715|AACG|ATA Creativity Global American|R|NNM|29861|9630||4466279|1.00||210.08|20231|2021-07-15
20210715|AACS|American Commerce Solutions, I|S|OTC|357|0||29980509|1.00||100.00|357|2021-07-15
20210715|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|5028|48301||189556|1.00||-89.59|-43273|2021-07-15
20210715|AACU|Ares Acquisition Corporation U|A|NYSE|198159|196375||39964|4.96||0.91|1784|2021-07-15
20210715|AACWS|Ares Acquisition Corporation R|A|NYSE|20234|36142||47275|1.00||-44.02|-15908|2021-07-15
20210715|AADR|AdvisorShares Dorsey Wright AD|R|NNM|364|398||8975|1.00||-8.54|-34|2021-07-15
20210715|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|94|212||353957|1.00||-55.66|-118|2021-07-15
20210715|AAGH|America Great Health Common St|S|OTC|12297|7713||65243|1.00||59.43|4584|2021-07-15
20210715|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|567344|755339||364356|1.56||-24.89|-187995|2021-07-15
20210715|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|612|635||293|2.09||-3.62|-23|2021-07-15
20210715|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|1443|14343||0|999.99||-89.94|-12900|2021-07-15
20210715|AAIC|Arlington Asset Investment Cor|A|NYSE|382968|294780||279057|1.37||29.92|88188|2021-07-15
20210715|AAICPRB|Arlington Asset Investment Cor|A|NYSE|349|568||511|1.00||-38.56|-219|2021-07-15
20210715|AAICPRC|Arlington Asset Investment Cor|A|NYSE|866|2955||2824|1.00||-70.69|-2089|2021-07-15
20210715|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|4311078|8147904||65071|66.25||-47.09|-3836826|2021-07-15
20210715|AAIRF|American Aires Inc. Common Sha|S|OTC|6664|0||35394|1.00||100.00|6664|2021-07-15
20210715|AAL|American Airlines Group Inc. C|R|NNM|91490076|89581312||28871308|3.17||2.13|1908764|2021-07-15
20210715|AALBF|Aalberts Industries NV Ordinar|S|OTC|18080|19927||27|669.63||-9.27|-1847|2021-07-15
20210715|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|181057|0||42970|4.21||100.00|181057|2021-07-15
20210715|AAMC|Altisource Asset Mgmt Corp|B|AMEX|1516|4877||20962|1.00||-68.92|-3361|2021-07-15
20210715|AAME|Atlantic American Corporation|R|NNM|293128|364119||119317|2.46||-19.50|-70991|2021-07-15
20210715|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|11|9430||49305|1.00||-99.88|-9419|2021-07-15
20210715|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|8310|0||461787|1.00||100.00|8310|2021-07-15
20210715|AAN|The Aaron's Company, Inc.|A|NYSE|734727|556884||345570|2.13||31.94|177843|2021-07-15
20210715|AANNF|Aroundtown SA Ordinary Shares|S|OTC|147630|246738||3180|46.42||-40.17|-99108|2021-07-15
20210715|AAOI|Applied Optoelectronics, Inc.|R|NNM|3862083|3916150||429714|8.99||-1.38|-54067|2021-07-15
20210715|AAON|AAON, Inc. Common Stock|R|NNM|2067337|2102634||140830|14.68||-1.68|-35297|2021-07-15
20210715|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3441200|3344843||591459|5.82||2.88|96357|2021-07-15
20210715|AAPJ|AAP, Inc. Common Stock|S|OTC|409|597||270881|1.00||-31.49|-188|2021-07-15
20210715|AAPL|Apple Inc. Common Stock|R|NNM|96355309|90213531||96035157|1.00||6.81|6141778|2021-07-15
20210715|AAQC|Accelerate Acquisition Corp.|A|NYSE|14093|31624||58570|1.00||-55.44|-17531|2021-07-15
20210715|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|872|882||8591|1.00||-1.13|-10|2021-07-15
20210715|AAQCWS|Accelerate Acquisition Corp. W|A|NYSE|7271|15870||9405|1.00||-54.18|-8599|2021-07-15
20210715|AASCF|ALL ACTIVE ASSET CAP LTD Ordin|S|OTC|462882|462882||0|999.99||0.00|0|2021-07-15
20210715|AASP|Global Acquisitions Corporatio|S|OTC|403|803||1907|1.00||-49.81|-400|2021-07-15
20210715|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|667699|506162||12429|53.72||31.91|161537|2021-07-15
20210715|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|907078|776525||273214|3.32||16.81|130553|2021-07-15
20210715|AATGF|ATI Airtest Technologies Inc O|S|OTC|23541|25541||10100|2.33||-7.83|-2000|2021-07-15
20210715|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|579|1519||18506|1.00||-61.88|-940|2021-07-15
20210715|AAU|Almaden Minerals Ltd.|B|AMEX|1027209|1146218||661323|1.55||-10.38|-119009|2021-07-15
20210715|AAUGF|ANGOLD RES LTD COM (Canada)|S|OTC|100|300||2251|1.00||-66.67|-200|2021-07-15
20210715|AAUKF|Anglo American plc Ordinary Sh|S|OTC|500530|521104||1141|438.68||-3.95|-20574|2021-07-15
20210715|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|16884|3067||34384|1.00||450.51|13817|2021-07-15
20210715|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|1265202|679292||42704|29.63||86.25|585910|2021-07-15
20210715|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|13|3||55|1.00||333.33|10|2021-07-15
20210715|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|270112|250001||13992|19.30||8.04|20111|2021-07-15
20210715|AAWW|Atlas Air Worldwide Holdings N|R|NNM|3177906|3007742||324643|9.79||5.66|170164|2021-07-15
20210715|AAXJ|iShares MSCI All Country Asia|R|NNM|1992227|3203002||901110|2.21||-37.80|-1210775|2021-07-15
20210715|AAXT|Aamaxan Transport Group, Inc.|S|OTC|75|75||0|999.99||0.00|0|2021-07-15
20210715|AAZZF|A2Z Smart Technologies Corp Co|S|OTC|3337|4382||91608|1.00||-23.85|-1045|2021-07-15
20210715|AB|AllianceBernstein Holding, L.P|A|NYSE|1281337|1177640||206884|6.19||8.81|103697|2021-07-15
20210715|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|9000|9000||100|90.00||0.00|0|2021-07-15
20210715|ABB|ABB Ltd.|A|NYSE|3935780|3860309||1111557|3.54||1.96|75471|2021-07-15
20210715|ABBAF|Aberdeen Asian Income Fund Ord|S|OTC|45|45||0|999.99||0.00|0|2021-07-15
20210715|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|1|72||680|1.00||-98.61|-71|2021-07-15
20210715|ABBRF|ABRASILVER RESOURCE CORP Ordin|S|OTC|1014245|1113404||855953|1.18||-8.91|-99159|2021-07-15
20210715|ABBV|ABBVIE INC.|A|NYSE|14655916|13769117||5944297|2.47||6.44|886799|2021-07-15
20210715|ABBY|Abby, Inc  Common Stock|S|OTC|15535|27813||658300|1.00||-44.14|-12278|2021-07-15
20210715|ABC|AmerisourceBergen Corp.|A|NYSE|2162214|2743916||779141|2.78||-21.20|-581702|2021-07-15
20210715|ABCB|Ameris Bancorp Common Stock|R|NNM|1694181|1971550||368404|4.60||-14.07|-277369|2021-07-15
20210715|ABCE|ABCO Energy, Inc Common Stock|S|OTC|18801|8921||509198|1.00||110.75|9880|2021-07-15
20210715|ABCFF|Abacus Mining & Exploration Co|S|OTC|83|19562||105836|1.00||-99.58|-19479|2021-07-15
20210715|ABCL|AbCellera Biologics Inc. Commo|R|NNM|8525255|8383750||2017719|4.23||1.69|141505|2021-07-15
20210715|ABCM|Abcam plc American Depositary|R|NNM|28561|95808||202608|1.00||-70.19|-67247|2021-07-15
20210715|ABCP|AmBase Corporation Common Stoc|S|OTC|12883|12883||976|13.20||0.00|0|2021-07-15
20210715|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|174150|75991||271|642.62||129.17|98159|2021-07-15
20210715|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|2100|2115||0|999.99||-0.71|-15|2021-07-15
20210715|ABEO|Abeona Therapeutics Inc. Commo|R|SC|4772840|4078324||839079|5.69||17.03|694516|2021-07-15
20210715|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|30432|15958||262555|1.00||90.70|14474|2021-07-15
20210715|ABEQ|Absolute Core Strategy ETF|E|ARCA|5380|18298||5530|1.00||-70.60|-12918|2021-07-15
20210715|ABETF|Supernova Metals Corp Common S|S|OTC|6140|7140||200|30.70||-14.01|-1000|2021-07-15
20210715|ABEV|AMBEV S.A.|A|NYSE|56925091|56230723||21120904|2.70||1.23|694368|2021-07-15
20210715|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2021-07-15
20210715|ABFRF|Aberforth Smaller Companies Tr|S|OTC|164|164||0|999.99||0.00|0|2021-07-15
20210715|ABG|Asbury Automotive Group, Inc.|A|NYSE|1602808|1558785||196340|8.16||2.82|44023|2021-07-15
20210715|ABGI|ABG Acquisition Corp. I Class|R|SC|3193|2550||1360|2.35||25.22|643|2021-07-15
20210715|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|34672|34774||0|999.99||-0.29|-102|2021-07-15
20210715|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|50110|50068||558|89.80||0.08|42|2021-07-15
20210715|ABILF|Ability Inc.  Ordinary Shares|S|OTC|5210|5128||3339|1.56||1.60|82|2021-07-15
20210715|ABIO|ARCA biopharma, Inc. Common St|R|SC|385449|337571||374392|1.03||14.18|47878|2021-07-15
20210715|ABIT|ATHENA BITCOIN GLOBAL Common S|S|OTC|247|2707||14301|1.00||-90.88|-2460|2021-07-15
20210715|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|20|0||0|999.99||100.00|20|2021-07-15
20210715|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|2000844|2416084||31312|63.90||-17.19|-415240|2021-07-15
20210715|ABM|ABM Industries, Inc.|A|NYSE|1714522|1186212||575406|2.98||44.54|528310|2021-07-15
20210715|ABMAF|Albioma Ordinary Shares (Franc|S|OTC|4136|3986||9|459.56||3.76|150|2021-07-15
20210715|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|2|4430||13017|1.00||-99.95|-4428|2021-07-15
20210715|ABMD|ABIOMED, Inc. Common Stock|R|NNM|769547|857456||202983|3.79||-10.25|-87909|2021-07-15
20210715|ABML|American Battery Metals Corpor|S|OTC|10084896|10521872||6480229|1.56||-4.15|-436976|2021-07-15
20210715|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|2404720|2364149||332|999.99||1.72|40571|2021-07-15
20210715|ABMT|Advanced BioMedical Technologi|S|OTC|3040|4040||1682|1.81||-24.75|-1000|2021-07-15
20210715|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|6710|7451||113201|1.00||-9.94|-741|2021-07-15
20210715|ABNB|Airbnb, Inc. Class A Common St|R|NNM|9927692|11682213||6136529|1.62||-15.02|-1754521|2021-07-15
20210715|ABOIF|Aboitiz Equity Ventures Inc Or|S|OTC|71|71||0|999.99||0.00|0|2021-07-15
20210715|ABOS|Acumen Pharmaceuticals, Inc. C|R|NNM|6382|0||367736|1.00||100.00|6382|2021-07-15
20210715|ABPGF|ALIBABA PICTURES GROUP Ltd SHS|S|OTC|49360000|48810000||0|999.99||1.13|550000|2021-07-15
20210715|ABPPF|Abacus Property Group Fully Pa|S|OTC|393|2||0|999.99||19550.00|391|2021-07-15
20210715|ABPR|Airborne Security & Protective|S|OTC|70516|0||18561336|1.00||100.00|70516|2021-07-15
20210715|ABQQ|AB INTL GROUP CORP Common Stoc|S|OTC|82655|10864||3335371|1.00||660.82|71791|2021-07-15
