accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20181231|A|Agilent Technologies Inc.|A|NYSE|4570966|4621809||2395524|1.91||-1.10|-50843|2018-12-31
20181231|AA|Alcoa Corporation|A|NYSE|5474520|5483251||3211615|1.70||-0.16|-8731|2018-12-31
20181231|AAALF|Aareal Bank AG AKT|S|OTC|105349|101050||0|999.99||4.25|4299|2018-12-31
20181231|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|112769|14417||82568|1.37||682.19|98352|2018-12-31
20181231|AABA|Altaba Inc. Common Stock|R|NNM|19095621|17639187||7377046|2.59||8.26|1456434|2018-12-31
20181231|AABVF|Aberdeen International Inc Ord|S|OTC|2500|2277||32780|1.00||9.79|223|2018-12-31
20181231|AAC|AAC Holdings, Inc.|A|NYSE|2324970|1816390||313149|7.42||28.00|508580|2018-12-31
20181231|AACAF|AAC Technologies Holdings Inc|S|OTC|7620711|6887284||1608|999.99||10.65|733427|2018-12-31
20181231|AACAY|AAC Technologies Holdings Inc|S|OTC|20774|122991||383828|1.00||-83.11|-102217|2018-12-31
20181231|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2018-12-31
20181231|AACS|American Commerce Solutions, I|S|OTC|7600|7600||140950|1.00||0.00|0|2018-12-31
20181231|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|4500|4500||4953|1.00||0.00|0|2018-12-31
20181231|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|3432|1710||66399|1.00||100.70|1722|2018-12-31
20181231|AAGC|All American Gold Corp. Common|S|OTC|50000|16100||11631967|1.00||210.56|33900|2018-12-31
20181231|AAGH|America Great Health Common St|S|OTC|2900|100||74117|1.00||2800.00|2800|2018-12-31
20181231|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|30405|41146||1258941|1.00||-26.10|-10741|2018-12-31
20181231|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|100|300||0|999.99||-66.67|-200|2018-12-31
20181231|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|5700|6400||0|999.99||-10.94|-700|2018-12-31
20181231|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|11118421|11522172||120610|92.18||-3.50|-403751|2018-12-31
20181231|AAIIQ|Alabama Aircraft Industries, I|S|OTC|5000|5000||810|6.17||0.00|0|2018-12-31
20181231|AAL|American Airlines Group Inc. C|R|NNM|26231377|24274112||8009384|3.28||8.06|1957265|2018-12-31
20181231|AALBF|Aalberts Industries NV Ordinar|S|OTC|9282|15023||0|999.99||-38.21|-5741|2018-12-31
20181231|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|400|0||1030|1.00||100.00|400|2018-12-31
