accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20250415|A|Agilent Technologies Inc.|A|NYSE|3699608|3613843||3205731|1.15||2.37|85765|2025-04-15
20250415|AA|Alcoa Corporation|A|NYSE|15374943|11073548||8252026|1.86||38.84|4301395|2025-04-15
20250415|AAA|Alternative Access First Prior|E|ARCA|262|1072||24343|1.00||-75.56|-810|2025-04-15
20250415|AAAU|Goldman Sachs Physical Gold ET|H|BZX|1214573|858416||2571394|1.00||41.49|356157|2025-04-15
20250415|AABB|Asia Broadband Inc Common Stoc|S|OTC|20899|273497||16357730|1.00||-92.36|-252598|2025-04-15
20250415|AABVF|Aberdeen International Inc Ord|S|OTC|401|401||6420|1.00||0.00|0|2025-04-15
20250415|AACAF|AAC Technologies Holdings Inc|S|OTC|163446|941528||2574|63.50||-82.64|-778082|2025-04-15
20250415|AACAY|AAC Technologies Holdings Inc|S|OTC|3208|0||45849|1.00||100.00|3208|2025-04-15
20250415|AACB|Artius II Acquisition Inc. Cla|R|NNM|1985|0||161778|1.00||100.00|1985|2025-04-15
20250415|AACBR|Artius II Acquisition Inc. Rig|R|NNM|849|0||72339|1.00||100.00|849|2025-04-15
20250415|AACBU|Artius II Acquisition Inc. Uni|R|NNM|880393|880493||1845|477.18||-0.01|-100|2025-04-15
20250415|AACG|ATA Creativity Global American|R|NNM|91273|98279||24036|3.80||-7.13|-7006|2025-04-15
20250415|AACT|Ares Acquisition Corporation I|A|NYSE|476628|11476||1334452|1.00||4053.26|465152|2025-04-15
20250415|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|92848|1355||109801|1.00||6752.25|91493|2025-04-15
20250415|AACTU|Ares Acquisition Corporation I|A|NYSE|3996|4217||1222|3.27||-5.24|-221|2025-04-15
20250415|AACTWS|Ares Acquisition Corporation I|A|NYSE|428|419||684528|1.00||2.15|9|2025-04-15
20250415|AADR|AdvisorShares Dorsey Wright AD|R|NNM|5691|18886||18034|1.00||-69.87|-13195|2025-04-15
20250415|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|126221|126913||7502|16.82||-0.55|-692|2025-04-15
20250415|AAGAF|SILVER47 EXPL CORP COM (Canada|S|OTC|310077|19539||104946|2.95||1486.96|290538|2025-04-15
20250415|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|600060|531215||1216003|1.00||12.96|68845|2025-04-15
20250415|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|156929|721559||1525638|1.00||-78.25|-564630|2025-04-15
20250415|AAGR|AFRICAN AGRICULTURE HLDGS INC|S|OTC|110726|111826||12228|9.06||-0.98|-1100|2025-04-15
20250415|AAGRW|AFRICAN AGRICULTURE HLDGS INC|S|OTC|272|272||6|45.33||0.00|0|2025-04-15
20250415|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|607|607||581|1.04||0.00|0|2025-04-15
20250415|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|15231|11531||0|999.99||32.09|3700|2025-04-15
20250415|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1377909|6112530||235544|5.85||-77.46|-4734621|2025-04-15
20250415|AAIRF|AMERICAN AIRES INC COM NEW (Ca|S|OTC|2505|1||43203|1.00||250400.00|2504|2025-04-15
20250415|AAL|American Airlines Group Inc. C|R|NNM|68723838|51167897||79405581|1.00||34.31|17555941|2025-04-15
20250415|AALBF|Aalberts Industries NV Ordinar|S|OTC|122826|87262||1079|113.83||40.76|35564|2025-04-15
20250415|AAM|AA Mission Acquisition Corp.|A|NYSE|964|5171||112100|1.00||-81.36|-4207|2025-04-15
20250415|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|53999|53999||0|999.99||0.00|0|2025-04-15
20250415|AAMCF|Altisource Asset Mgmt Corp|S|OTC|15762|15762||2762|5.71||0.00|0|2025-04-15
20250415|AAME|Atlantic American Corporation|R|NNM|8628|8396||28534|1.00||2.76|232|2025-04-15
20250415|AAMI|Acadian Asset Management Inc.|A|NYSE|616681|501824||330622|1.87||22.89|114857|2025-04-15
20250415|AAMU|AA Mission Acquisition Corp. U|A|NYSE|627|627||0|999.99||0.00|0|2025-04-15
20250415|AAMWS|AA Mission Acquisition Corp. W|A|NYSE|3698|891||1115|3.32||315.04|2807|2025-04-15
20250415|AANNF|Aroundtown SA Ordinary Shares|S|OTC|2574275|3282409||9020|285.40||-21.57|-708134|2025-04-15
20250415|AAOI|Applied Optoelectronics, Inc.|R|NNM|9592476|9487486||4621498|2.08||1.11|104990|2025-04-15
20250415|AAON|AAON, Inc. Common Stock|R|NNM|3226186|2772622||871140|3.70||16.36|453564|2025-04-15
