accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210831|A|Agilent Technologies Inc.|A|NYSE|3748555|3890515||1829907|2.05||-3.65|-141960|2021-08-31
20210831|AA|Alcoa Corporation|A|NYSE|11076576|12320038||7162338|1.55||-10.09|-1243462|2021-08-31
20210831|AAA|AAF First Priority CLO Bond ET|E|ARCA|5531|5505||413|13.39||0.47|26|2021-08-31
20210831|AAALF|Aareal Bank AG AKT|S|OTC|427532|346818||0|999.99||23.27|80714|2021-08-31
20210831|AAALY|Aareal Bank AG Unsponsored Ame|S|OTC|3|3||51|1.00||0.00|0|2021-08-31
20210831|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|291458|330363||203891|1.43||-11.78|-38905|2021-08-31
20210831|AABB|Asia Broadband Inc Common Stoc|S|OTC|54453|787756||31869598|1.00||-93.09|-733303|2021-08-31
20210831|AAC|Ares Acquisition Corporation|A|NYSE|95707|90707||221290|1.00||5.51|5000|2021-08-31
20210831|AACAF|AAC Technologies Holdings Inc|S|OTC|1048255|1212550||139|999.99||-13.55|-164295|2021-08-31
20210831|AACAY|AAC Technologies Holdings Inc|S|OTC|23547|64550||137425|1.00||-63.52|-41003|2021-08-31
20210831|AACG|ATA Creativity Global American|R|NNM|49192|60466||65187|1.00||-18.65|-11274|2021-08-31
20210831|AACIU|Armada Acquisition Corp. I Uni|R|NNM|22004|0||183079|1.00||100.00|22004|2021-08-31
20210831|AACS|American Commerce Solutions, I|S|OTC|14851|29712||4518525|1.00||-50.02|-14861|2021-08-31
20210831|AACU|Ares Acquisition Corporation U|A|NYSE|7326|1670||61648|1.00||338.68|5656|2021-08-31
20210831|AACWS|Ares Acquisition Corporation R|A|NYSE|18997|16606||46939|1.00||14.40|2391|2021-08-31
20210831|AADI|Aadi Bioscience, Inc. Common S|R|SC|111401|2750509|S|195256|1.00||-95.95|-2639108|2021-08-31
20210831|AADR|AdvisorShares Dorsey Wright AD|R|NNM|59|59||1443|1.00||0.00|0|2021-08-31
20210831|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|487|20536||449336|1.00||-97.63|-20049|2021-08-31
20210831|AAGH|America Great Health Common St|S|OTC|8972|501||59202|1.00||1690.82|8471|2021-08-31
20210831|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|488957|502318||465435|1.05||-2.66|-13361|2021-08-31
20210831|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|612|612||1|612.00||0.00|0|2021-08-31
20210831|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|900|800||0|999.99||12.50|100|2021-08-31
20210831|AAIC|Arlington Asset Investment Cor|A|NYSE|256141|335277||116995|2.19||-23.60|-79136|2021-08-31
20210831|AAICPRB|Arlington Asset Investment Cor|A|NYSE|1109|183||815|1.36||506.01|926|2021-08-31
20210831|AAICPRC|Arlington Asset Investment Cor|A|NYSE|4256|1779||3338|1.28||139.24|2477|2021-08-31
20210831|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1212744|667043||61879|19.60||81.81|545701|2021-08-31
20210831|AAIN|Arlington Asset Investment Cor|A|NYSE|1324|4563||5152|1.00||-70.98|-3239|2021-08-31
20210831|AAIRF|American Aires Inc. Common Sha|S|OTC|5005|15418||41350|1.00||-67.54|-10413|2021-08-31
20210831|AAL|American Airlines Group Inc. C|R|NNM|102606597|90551765||26249420|3.91||13.31|12054832|2021-08-31
20210831|AALBF|Aalberts Industries NV Ordinar|S|OTC|87108|31705||831|104.82||174.75|55403|2021-08-31
20210831|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|167908|167908||5317|31.58||0.00|0|2021-08-31
20210831|AAMC|Altisource Asset Mgmt Corp|B|AMEX|2751|5452||109294|1.00||-49.54|-2701|2021-08-31
20210831|AAME|Atlantic American Corporation|R|NNM|272789|261415||48693|5.60||4.35|11374|2021-08-31
20210831|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|11|11||47495|1.00||0.00|0|2021-08-31
20210831|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|4410|1500||23587|1.00||194.00|2910|2021-08-31
20210831|AAN|The Aaron's Company, Inc.|A|NYSE|597977|719574||281777|2.12||-16.90|-121597|2021-08-31
20210831|AANNF|Aroundtown SA Ordinary Shares|S|OTC|143580|194979||0|999.99||-26.36|-51399|2021-08-31
20210831|AAOI|Applied Optoelectronics, Inc.|R|NNM|4502212|3950219||423808|10.62||13.97|551993|2021-08-31
20210831|AAON|AAON, Inc. Common Stock|R|NNM|1523389|1566876||110268|13.82||-2.78|-43487|2021-08-31
20210831|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3492266|3760667||716513|4.87||-7.14|-268401|2021-08-31
20210831|AAPL|Apple Inc. Common Stock|R|NNM|96838699|93105968||73166957|1.32||4.01|3732731|2021-08-31
20210831|AAPT|All American Pet Company, Inc.|S|OTC|23294|0||54550630|1.00||100.00|23294|2021-08-31
20210831|AAQC|Accelerate Acquisition Corp.|A|NYSE|24177|24986||74803|1.00||-3.24|-809|2021-08-31
20210831|AAQCU|Accelerate Acquisition Corp. U|A|NYSE|6412|1081||2219|2.89||493.15|5331|2021-08-31
20210831|AAQCWS|Accelerate Acquisition Corp. W|A|NYSE|7312|11191||7952|1.00||-34.66|-3879|2021-08-31
20210831|AASCF|ALL ACTIVE ASSET CAP LTD Ordin|S|OTC|462882|462882||0|999.99||0.00|0|2021-08-31
20210831|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|537245|536257||21940|24.49||0.18|988|2021-08-31
20210831|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|1257874|1135849||211897|5.94||10.74|122025|2021-08-31
20210831|AATC|Autoscope Technologies Corpora|R|SC|27429|21318||69406|1.00||28.67|6111|2021-08-31
20210831|AATGF|ATI Airtest Technologies Inc O|S|OTC|22441|23541||47268|1.00||-4.67|-1100|2021-08-31
20210831|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|1381|757||18785|1.00||82.43|624|2021-08-31
20210831|AAU|Almaden Minerals Ltd.|B|AMEX|1192047|1213853||470727|2.53||-1.80|-21806|2021-08-31
20210831|AAUKF|Anglo American plc Ordinary Sh|S|OTC|726438|673462||1319|550.75||7.87|52976|2021-08-31
20210831|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|14749|17124||12871|1.15||-13.87|-2375|2021-08-31
20210831|AAVVF|Advantage Energy Ltd. Ordinary|S|OTC|1747789|1481787||35175|49.69||17.95|266002|2021-08-31
20210831|AAWH|ASCEND WELLNESS HOLDINGS INC C|S|OTC|343427|335211||15154|22.66||2.45|8216|2021-08-31
20210831|AAWW|Atlas Air Worldwide Holdings N|R|NNM|3695975|3436489||377500|9.79||7.55|259486|2021-08-31
20210831|AAXJ|iShares MSCI All Country Asia|R|NNM|556623|1159397||1243759|1.00||-51.99|-602774|2021-08-31
20210831|AAZZD|A2Z SMART TECHNOLOGIES CORP Co|S|OTC|8687|12925|S|45012|1.00||-32.79|-4238|2021-08-31
20210831|AB|AllianceBernstein Holding, L.P|A|NYSE|1349280|1155261||281997|4.78||16.79|194019|2021-08-31
20210831|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|10373|9873||84|123.49||5.06|500|2021-08-31
20210831|ABB|ABB Ltd.|A|NYSE|2091913|2558903||1067209|1.96||-18.25|-466990|2021-08-31
20210831|ABBAF|Aberdeen Asian Income Fund Ord|S|OTC|45|45||0|999.99||0.00|0|2021-08-31
20210831|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|2|1||59|1.00||100.00|1|2021-08-31
