accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20190930|A|Agilent Technologies Inc.|A|NYSE|5805566|5992058||2457349|2.36||-3.11|-186492|2019-09-30
20190930|AA|Alcoa Corporation|A|NYSE|8685194|9092693||3456394|2.51||-4.48|-407499|2019-09-30
20190930|AAALF|Aareal Bank AG AKT|S|OTC|138345|152268||0|999.99||-9.14|-13923|2019-09-30
20190930|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|11668|24867||109417|1.00||-53.08|-13199|2019-09-30
20190930|AABA|Altaba Inc. Common Stock|R|NNM|4180986|9212545||17043673|1.00||-54.62|-5031559|2019-09-30
20190930|AAC|AAC Holdings, Inc.|A|NYSE|2948498|2999801||87853|33.56||-1.71|-51303|2019-09-30
20190930|AACAF|AAC Technologies Holdings Inc|S|OTC|15352200|13532869||102|999.99||13.44|1819331|2019-09-30
20190930|AACAY|AAC Technologies Holdings Inc|S|OTC|54060|11474||164167|1.00||371.15|42586|2019-09-30
20190930|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2019-09-30
20190930|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|617|18000||96577|1.00||-96.57|-17383|2019-09-30
20190930|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|404|3139||6695|1.00||-87.13|-2735|2019-09-30
20190930|AAGH|America Great Health Common St|S|OTC|160|0||10522|1.00||100.00|160|2019-09-30
20190930|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|520093|163650||472375|1.10||217.81|356443|2019-09-30
20190930|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|30117|23717||0|999.99||26.98|6400|2019-09-30
20190930|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|965529|1483210||21082|45.80||-34.90|-517681|2019-09-30
20190930|AAL|American Airlines Group Inc. C|R|NNM|26811937|25056900||7185690|3.73||7.00|1755037|2019-09-30
20190930|AALBF|Aalberts Industries NV Ordinar|S|OTC|66889|88062||2|999.99||-24.04|-21173|2019-09-30
20190930|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|12000|1850||129792|1.00||548.65|10150|2019-09-30
