accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20231031|A|Agilent Technologies Inc.|A|NYSE|4980259|3742406||2321230|2.15||33.08|1237853|2023-10-31
20231031|AA|Alcoa Corporation|A|NYSE|13272684|12783610||7286332|1.82||3.83|489074|2023-10-31
20231031|AAA|AXS First Priority CLO Bond ET|E|ARCA|5255|14418||2920|1.80||-63.55|-9163|2023-10-31
20231031|AAALF|Aareal Bank AG AKT|S|OTC|15|577||0|999.99||-97.40|-562|2023-10-31
20231031|AAAU|Goldman Sachs Physical Gold ET|H|BZX|359886|405303||1429132|1.00||-11.21|-45417|2023-10-31
20231031|AABB|Asia Broadband Inc Common Stoc|S|OTC|99360|1||22826552|1.00||9935900.00|99359|2023-10-31
20231031|AAC|Ares Acquisition Corporation|A|NYSE|339933|322524||184967|1.84||5.40|17409|2023-10-31
20231031|AACAF|AAC Technologies Holdings Inc|S|OTC|624295|128295||1917|325.66||386.61|496000|2023-10-31
20231031|AACG|ATA Creativity Global American|R|NNM|284|702||3772|1.00||-59.54|-418|2023-10-31
20231031|AACI|Armada Acquisition Corp. I Com|R|NNM|526|626||14998|1.00||-15.97|-100|2023-10-31
20231031|AACIU|Armada Acquisition Corp. I Uni|R|NNM|127|127||19|6.68||0.00|0|2023-10-31
20231031|AACIW|Armada Acquisition Corp. I War|R|NNM|1138|1228||108|10.54||-7.33|-90|2023-10-31
20231031|AACT|Ares Acquisition Corporation I|A|NYSE|1348|983||167710|1.00||37.13|365|2023-10-31
20231031|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|67|67||47407|1.00||0.00|0|2023-10-31
20231031|AACTWS|Ares Acquisition Corporation I|A|NYSE|96|9396||61454|1.00||-98.98|-9300|2023-10-31
20231031|AACWS|Ares Acquisition Corporation R|A|NYSE|5013|8129||67473|1.00||-38.33|-3116|2023-10-31
20231031|AADI|Aadi Bioscience, Inc. Common S|R|SC|756613|801276||100431|7.53||-5.57|-44663|2023-10-31
20231031|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|600|600||7498|1.00||0.00|0|2023-10-31
20231031|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|347|21050||212701|1.00||-98.35|-20703|2023-10-31
20231031|AAGH|America Great Health Common St|S|OTC|489|2989||130754|1.00||-83.64|-2500|2023-10-31
20231031|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|191645|56205||992942|1.00||240.98|135440|2023-10-31
20231031|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|78|328||27|2.89||-76.22|-250|2023-10-31
20231031|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|1900|1100||0|999.99||72.73|800|2023-10-31
20231031|AAIC|Arlington Asset Investment Cor|A|NYSE|48202|34580||210297|1.00||39.39|13622|2023-10-31
20231031|AAICPRB|Arlington Asset Investment Cor|A|NYSE|998|3808||726|1.37||-73.79|-2810|2023-10-31
20231031|AAICPRC|Arlington Asset Investment Cor|A|NYSE|202|1134||3598|1.00||-82.19|-932|2023-10-31
