accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20190228|A|Agilent Technologies Inc.|A|NYSE|4234902|3980340||2287141|1.85||6.40|254562|2019-02-28
20190228|AA|Alcoa Corporation|A|NYSE|4641238|5066644||3866597|1.20||-8.40|-425406|2019-02-28
20190228|AAALF|Aareal Bank AG AKT|S|OTC|141412|120251||0|999.99||17.60|21161|2019-02-28
20190228|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|8511|4663||11602|1.00||82.52|3848|2019-02-28
20190228|AABA|Altaba Inc. Common Stock|R|NNM|33949107|28227475||6517399|5.21||20.27|5721632|2019-02-28
20190228|AABVF|Aberdeen International Inc Ord|S|OTC|2500|2500||28175|1.00||0.00|0|2019-02-28
20190228|AAC|AAC Holdings, Inc.|A|NYSE|2711332|2657723||245945|11.02||2.02|53609|2019-02-28
20190228|AACAF|AAC Technologies Holdings Inc|S|OTC|6504788|5741816||12751|510.14||13.29|762972|2019-02-28
20190228|AACAY|AAC Technologies Holdings Inc|S|OTC|32897|27163||222346|1.00||21.11|5734|2019-02-28
20190228|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2019-02-28
20190228|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|11740|12040||15889|1.00||-2.49|-300|2019-02-28
20190228|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|8065|534||8839|1.00||1410.30|7531|2019-02-28
20190228|AAGH|America Great Health Common St|S|OTC|26767|1516||27192|1.00||1665.63|25251|2019-02-28
20190228|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|276517|209604||377473|1.00||31.92|66913|2019-02-28
20190228|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|100|100||0|999.99||0.00|0|2019-02-28
20190228|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|21300|11200||0|999.99||90.18|10100|2019-02-28
20190228|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1544053|4955043||59993|25.74||-68.84|-3410990|2019-02-28
20190228|AAIIQ|Alabama Aircraft Industries, I|S|OTC|1438|1438||238|6.04||0.00|0|2019-02-28
20190228|AAL|American Airlines Group Inc. C|R|NNM|20814028|25029379||7110730|2.93||-16.84|-4215351|2019-02-28
20190228|AALBF|Aalberts Industries NV Ordinar|S|OTC|60385|57914||0|999.99||4.27|2471|2019-02-28
20190228|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|200|0||27050|1.00||100.00|200|2019-02-28
20190228|AAMC|Altisource Asset Mgmt Corp|B|AMEX|30273|30885||4728|6.40||-1.98|-612|2019-02-28
20190228|AAME|Atlantic American Corporation|R|NNM|5444|4617||1856|2.93||17.91|827|2019-02-28
20190228|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|7429|7429||41159|1.00||0.00|0|2019-02-28
20190228|AAN|Aaron's, Inc.|A|NYSE|3628473|3938526||541773|6.70||-7.87|-310053|2019-02-28
20190228|AANNF|Aroundtown SA Ordinary Shares|S|OTC|3074701|3074701||0|999.99||0.00|0|2019-02-28
