accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20211231|A|Agilent Technologies Inc.|A|NYSE|4272231|4032168||1472061|2.90||5.95|240063|2021-12-31
20211231|AA|Alcoa Corporation|A|NYSE|14748699|11109105||9663619|1.53||32.76|3639594|2021-12-31
20211231|AAA|AAF First Priority CLO Bond ET|E|ARCA|19774|20521||631|31.34||-3.64|-747|2021-12-31
20211231|AAALF|Aareal Bank AG AKT|S|OTC|1002559|1002535||0|999.99||0.00|24|2021-12-31
20211231|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|75557|107122||160825|1.00||-29.47|-31565|2021-12-31
20211231|AABB|Asia Broadband Inc Common Stoc|S|OTC|33806|67336||131928840|1.00||-49.80|-33530|2021-12-31
20211231|AABVF|Aberdeen International Inc Ord|S|OTC|1551|0||22082|1.00||100.00|1551|2021-12-31
20211231|AAC|Ares Acquisition Corporation|A|NYSE|79063|98932||62704|1.26||-20.08|-19869|2021-12-31
20211231|AACAF|AAC Technologies Holdings Inc|S|OTC|1058249|1748249||32|999.99||-39.47|-690000|2021-12-31
20211231|AACAY|AAC Technologies Holdings Inc|S|OTC|5050|18130||311549|1.00||-72.15|-13080|2021-12-31
20211231|AACG|ATA Creativity Global American|R|NNM|3287|29737||45185|1.00||-88.95|-26450|2021-12-31
20211231|AACI|Armada Acquisition Corp. I Com|R|NNM|2837|1381||49080|1.00||105.43|1456|2021-12-31
20211231|AACIU|Armada Acquisition Corp. I Uni|R|NNM|847|1279||8071|1.00||-33.78|-432|2021-12-31
20211231|AACIW|Armada Acquisition Corp. I War|R|NNM|403|143||67862|1.00||181.82|260|2021-12-31
20211231|AACU|Ares Acquisition Corporation U|A|NYSE|2203|200||30058|1.00||1001.50|2003|2021-12-31
20211231|AACWS|Ares Acquisition Corporation R|A|NYSE|13532|13064||29538|1.00|R|3.58|468|2021-12-31
20211231|AADI|Aadi Bioscience, Inc. Common S|R|SC|632702|235694||291894|2.17||168.44|397008|2021-12-31
20211231|AADR|AdvisorShares Dorsey Wright AD|R|NNM|942|224||2737|1.00||320.54|718|2021-12-31
20211231|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|41224|41140||328462|1.00||0.20|84|2021-12-31
20211231|AAGH|America Great Health Common St|S|OTC|95|12113||131128|1.00||-99.22|-12018|2021-12-31
20211231|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|26218|72691||809104|1.00||-63.93|-46473|2021-12-31
20211231|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|2000|900||0|999.99||122.22|1100|2021-12-31
20211231|AAIC|Arlington Asset Investment Cor|A|NYSE|234626|248229||173524|1.35||-5.48|-13603|2021-12-31
20211231|AAICPRB|Arlington Asset Investment Cor|A|NYSE|2813|1726||1686|1.67|R|62.98|1087|2021-12-31
20211231|AAICPRC|Arlington Asset Investment Cor|A|NYSE|97|0||988|1.00||100.00|97|2021-12-31
20211231|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|3307602|1428369||239306|13.82||131.56|1879233|2021-12-31
20211231|AAIN|Arlington Asset Investment Cor|A|NYSE|422|1161||4435|1.00||-63.65|-739|2021-12-31
20211231|AAL|American Airlines Group Inc. C|R|NNM|94009375|102466793||32183749|2.92||-8.25|-8457418|2021-12-31
