accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20230615|A|Agilent Technologies Inc.|A|NYSE|4155261|4339039||2624344|1.58||-4.24|-183778|2023-06-15
20230615|AA|Alcoa Corporation|A|NYSE|6733808|6299886||4737423|1.42||6.89|433922|2023-06-15
20230615|AAA|AXS First Priority CLO Bond ET|E|ARCA|574|1128||1098|1.00||-49.11|-554|2023-06-15
20230615|AAALF|Aareal Bank AG AKT|S|OTC|115|17||0|999.99||576.47|98|2023-06-15
20230615|AAAU|Goldman Sachs Physical Gold ET|H|BZX|209107|176597||1524471|1.00||18.41|32510|2023-06-15
20230615|AABB|Asia Broadband Inc Common Stoc|S|OTC|174733|160394||12157748|1.00||8.94|14339|2023-06-15
20230615|AABVF|Aberdeen International Inc Ord|S|OTC|51|351||2595|1.00||-85.47|-300|2023-06-15
20230615|AAC|Ares Acquisition Corporation|A|NYSE|28949|10632||77409|1.00||172.28|18317|2023-06-15
20230615|AACAF|AAC Technologies Holdings Inc|S|OTC|373515|659817||25|999.99||-43.39|-286302|2023-06-15
20230615|AACG|ATA Creativity Global American|R|NNM|5588|1638||16139|1.00||241.15|3950|2023-06-15
20230615|AACI|Armada Acquisition Corp. I Com|R|NNM|1295|1401||2543|1.00||-7.57|-106|2023-06-15
20230615|AACIU|Armada Acquisition Corp. I Uni|R|NNM|163|0||73|2.23||100.00|163|2023-06-15
20230615|AACIW|Armada Acquisition Corp. I War|R|NNM|1931|1025||12234|1.00||88.39|906|2023-06-15
20230615|AACT|Ares Acquisition Corporation I|A|NYSE|101578|0||255782|1.00||100.00|101578|2023-06-15
20230615|AACTWS|Ares Acquisition Corporation I|A|NYSE|263986|0||144281|1.83||100.00|263986|2023-06-15
20230615|AACWS|Ares Acquisition Corporation R|A|NYSE|8454|5770||32427|1.00||46.52|2684|2023-06-15
20230615|AADI|Aadi Bioscience, Inc. Common S|R|SC|1210116|1086735||74465|16.25||11.35|123381|2023-06-15
20230615|AADR|AdvisorShares Dorsey Wright AD|R|NNM|31720|42156||4977|6.37||-24.76|-10436|2023-06-15
20230615|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|11242|11042||17998|1.00||1.81|200|2023-06-15
20230615|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|20110|45607||106534|1.00||-55.91|-25497|2023-06-15
20230615|AAGH|America Great Health Common St|S|OTC|2989|2989||344915|1.00||0.00|0|2023-06-15
20230615|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|54847|58730||615471|1.00||-6.61|-3883|2023-06-15
20230615|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|2116|303||1629|1.30||598.35|1813|2023-06-15
20230615|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|1600|2400||0|999.99||-33.33|-800|2023-06-15
20230615|AAIC|Arlington Asset Investment Cor|A|NYSE|41799|21248||516596|1.00||96.72|20551|2023-06-15
20230615|AAICPRB|Arlington Asset Investment Cor|A|NYSE|1|791||1197|1.00||-99.87|-790|2023-06-15
20230615|AAICPRC|Arlington Asset Investment Cor|A|NYSE|1786|300||2717|1.00||495.33|1486|2023-06-15
20230615|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|2004081|976802||130832|15.32||105.17|1027279|2023-06-15
20230615|AAIN|Arlington Asset Investment Cor|A|NYSE|48|243||649|1.00||-80.25|-195|2023-06-15
20230615|AAIRF|American Aires Inc. Common Sha|S|OTC|24|0||16570|1.00||100.00|24|2023-06-15
20230615|AAL|American Airlines Group Inc. C|R|NNM|63593527|64331669||21422948|2.97||-1.15|-738142|2023-06-15
