accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20190531|AAON|AAON, Inc. Common Stock|R|NNM|4233923|4266748||134521|31.47||-0.77|-32825|2019-05-31
20190531|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3392796|2867611||1793017|1.89||18.31|525185|2019-05-31
20190531|AAPJ|AAP, Inc. Common Stock|S|OTC|90|0||1459|1.00||100.00|90|2019-05-31
20190531|AAPL|Apple Inc. Common Stock|R|NNM|51257104|49550348||29778281|1.72||3.44|1706756|2019-05-31
20190531|AASP|All-American SportPark, Inc. C|S|OTC|150|1783||3523|1.00||-91.59|-1633|2019-05-31
20190531|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|6660|8185||4033|1.65||-18.63|-1525|2019-05-31
20190531|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|879744|613339||230446|3.82||43.44|266405|2019-05-31
20190531|AATAF|Arata Corp Tokyo (Japan)|S|OTC|2567|134||0|999.99||1815.67|2433|2019-05-31
20190531|AATDF|AA LTD Ordinary Shares (United|S|OTC|548475|582976||3080|178.08||-5.92|-34501|2019-05-31
20190531|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|15896|8197||15414|1.03||93.92|7699|2019-05-31
20190531|AAU|Almaden Minerals Ltd.|B|AMEX|1452917|1471299||96517|15.05||-1.25|-18382|2019-05-31
20190531|AAUKF|Anglo American plc Ordinary Sh|S|OTC|8450278|10206077||1106|999.99||-17.20|-1755799|2019-05-31
20190531|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|663290|646120||32014|20.72||2.66|17170|2019-05-31
20190531|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2065051|2054228||294877|7.00||0.53|10823|2019-05-31
20190531|AAXJ|iShares MSCI All Country Asia|R|NNM|402644|665849||1535187|1.00||-39.53|-263205|2019-05-31
20190531|AAXN|Axon Enterprise, Inc. Common S|R|NNM|4984926|4647811||703059|7.09||7.25|337115|2019-05-31
20190531|AB|AllianceBernstein Holding, L.P|A|NYSE|559635|574224||164129|3.41||-2.54|-14589|2019-05-31
20190531|ABAHF|Abacus Health Products Inc Com|S|OTC|1165|2045||5914|1.00||-43.03|-880|2019-05-31
20190531|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|85|85||0|999.99||0.00|0|2019-05-31
20190531|ABB|ABB Ltd.|A|NYSE|2652774|2740385||2795585|1.00||-3.20|-87611|2019-05-31
20190531|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|19|19||837|1.00||0.00|0|2019-05-31
20190531|ABBRF|Abraplata Resource Corp Ordina|S|OTC|7274|8124||42400|1.00||-10.46|-850|2019-05-31
20190531|ABBV|ABBVIE INC.|A|NYSE|19599383|21309313||4460657|4.39||-8.02|-1709930|2019-05-31
20190531|ABBY|Abby, Inc  Common Stock|S|OTC|17462|17462||3639|4.80||0.00|0|2019-05-31
20190531|ABC|AmerisourceBergen Corp.|A|NYSE|8233039|7081809||1396286|5.90||16.26|1151230|2019-05-31
20190531|ABCAF|Athabasca Minerals Inc Common|S|OTC|23250|25331||14172|1.64||-8.22|-2081|2019-05-31
20190531|ABCB|Ameris Bancorp Common Stock|R|NNM|2615390|1982492||244884|10.68||31.92|632898|2019-05-31
20190531|ABCE|ABCO Energy, Inc Common Stock|S|OTC|7500|39017||2065856|1.00||-80.78|-31517|2019-05-31
20190531|ABCFF|Abacus Mining & Exploration Co|S|OTC|8468|28384||42861|1.00||-70.17|-19916|2019-05-31
20190531|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11000||13494|1.00||0.00|0|2019-05-31
20190531|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|10606|8982||3584|2.96||18.08|1624|2019-05-31
20190531|ABCZY|Abcam PLC Unsponsored ADR (Uni|S|OTC|2555|2287||902|2.83||11.72|268|2019-05-31
20190531|ABDC|Alcentra Capital Corp. Common|R|NNM|9823|12093||33276|1.00||-18.77|-2270|2019-05-31
20190531|ABEO|Abeona Therapeutics Inc. Commo|R|SC|7576424|7704739||467719|16.20||-1.67|-128315|2019-05-31
20190531|ABEOW|Abeona Therapeutics Inc. Warra|R|SC|250|250||359|1.00||0.00|0|2019-05-31
20190531|ABEV|AMBEV S.A.|A|NYSE|30106788|45399273||26515699|1.14||-33.68|-15292485|2019-05-31
20190531|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2019-05-31
20190531|ABG|Asbury Automotive Group, Inc.|A|NYSE|2172613|1930416||99297|21.88||12.55|242197|2019-05-31
20190531|ABGLF|ACACIA MNG PLC Common Shares|S|OTC|74740|75040||35|999.99||-0.40|-300|2019-05-31
20190531|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|2420|720||491|4.93||236.11|1700|2019-05-31
20190531|ABGOY|Abengoa Sa Unsponsored ADR (Sp|S|OTC|15|15||0|999.99||0.00|0|2019-05-31
20190531|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|86|86||0|999.99||0.00|0|2019-05-31
20190531|ABIL|Ability Inc Ordinary Shares|R|SC|39580|43328||430209|1.00||-8.65|-3748|2019-05-31
20190531|ABIO|ARCA biopharma, Inc. Common St|R|SC|44419|158876||161584|1.00||-72.04|-114457|2019-05-31
20190531|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|55440|55432||0|999.99||0.01|8|2019-05-31
20190531|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|4229485|4042013||93040|45.46||4.64|187472|2019-05-31
20190531|ABM|ABM Industries, Inc.|A|NYSE|4055416|3930165||224121|18.09||3.19|125251|2019-05-31
20190531|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|35685|32685||4727|7.55||9.18|3000|2019-05-31
20190531|ABMD|ABIOMED, Inc. Common Stock|R|NNM|2519156|2689518||730251|3.45||-6.33|-170362|2019-05-31
20190531|ABML|American Battery Metals Corpor|S|OTC|10058|33444||613937|1.00||-69.93|-23386|2019-05-31
20190531|ABMRF|ABN Amro Group NV Depositary R|S|OTC|377432|363910||1271|296.96||3.72|13522|2019-05-31
20190531|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|132004|122000||178621|1.00||8.20|10004|2019-05-31
20190531|ABNRY|Abn Amro Group NV American Dep|S|OTC|19540|16954||146929|1.00||15.25|2586|2019-05-31
20190531|ABQQ|AB INTL GROUP CORP Common Stoc|S|OTC|223|223||1365|1.00||0.00|0|2019-05-31
20190531|ABR|Arbor Realty Trust, Inc.|A|NYSE|9527272|10211848||2145200|4.44||-6.70|-684576|2019-05-31
20190531|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|6352|2204||4007|1.59||188.20|4148|2019-05-31
20190531|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|7340|7587||1968|3.73||-3.26|-247|2019-05-31
20190531|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|5001|7533||2386|2.10||-33.61|-2532|2019-05-31
20190531|ABSSF|Airboss Of America Corp New Or|S|OTC|3154|2700||185|17.05||16.81|454|2019-05-31
20190531|ABT|Abbott Laboratories|A|NYSE|13532815|13613261||4783558|2.83||-0.59|-80446|2019-05-31
20190531|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|397667|349643||59006|6.74||13.74|48024|2019-05-31
20190531|ABTZY|Aboitiz Equity Ventures Inc. U|S|OTC|105|105||0|999.99||0.00|0|2019-05-31
20190531|ABUS|Arbutus Biopharma Corporation|R|NNM|1280932|1098129||231988|5.52||16.65|182803|2019-05-31
20190531|ABWN|Airborne Wireless Network Comm|S|OTC|247909|237909||19352796|1.00||4.20|10000|2019-05-31
20190531|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|2199|5499||39|56.38||-60.01|-3300|2019-05-31
20190531|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|2|2||0|999.99||0.00|0|2019-05-31
20190531|AC|Associated Capital Group, Inc.|A|NYSE|209575|208009||3525|59.45||0.75|1566|2019-05-31
20190531|ACA|Arcosa, Inc. Common Stock|A|NYSE|1231855|1218314||297007|4.15||1.11|13541|2019-05-31
20190531|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|12249628|11996741||858511|14.27||2.11|252887|2019-05-31
20190531|ACAMU|Acamar Partners Acquisition Co|R|SC|5317|5173||22|241.68||2.78|144|2019-05-31
20190531|ACAN|Americann, Inc. Common Stock|S|OTC|830|230||49925|1.00||260.87|600|2019-05-31
20190531|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2019-05-31
20190531|ACAZF|Acadian Timber Corporation Ord|S|OTC|72904|74075||1690|43.14||-1.58|-1171|2019-05-31
20190531|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|82219009|89456488||13085955|6.28||-8.09|-7237479|2019-05-31
20190531|ACBI|Atlantic Capital Bancshares, I|R|NNM|506244|405660||80829|6.26||24.80|100584|2019-05-31
20190531|ACBM|Acro Biomedical Co., Ltd. Comm|S|OTC|1337|1156||3057|1.00||15.66|181|2019-05-31
20190531|ACC|American Campus Communities, I|A|NYSE|2003598|1893951||818860|2.45||5.79|109647|2019-05-31
20190531|ACCA|Acacia Diversified Holdings, I|S|OTC|12418|13003||610821|1.00||-4.50|-585|2019-05-31
20190531|ACCO|Acco Brands Corporation|A|NYSE|2211246|2196363||687747|3.22||0.68|14883|2019-05-31
20190531|ACCR|Access-Power, Inc. (Florida) C|S|OTC|1832526|1834052||54620|33.55||-0.08|-1526|2019-05-31
20190531|ACCYY|Accor S A American Depositary|S|OTC|1071|6934||80446|1.00||-84.55|-5863|2019-05-31
20190531|ACDSF|Ascendas Real Estate Investmen|S|OTC|3731600|4654800||3845|970.51||-19.83|-923200|2019-05-31
20190531|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|422448|91121||11596|36.43||363.61|331327|2019-05-31
20190531|ACER|Acer Therapeutics Inc. Common|R|SC|222246|179916||64580|3.44||23.53|42330|2019-05-31
20190531|ACES|ALPS Clean Energy ETF|H|BZX|18515|5328||6204|2.98||247.50|13187|2019-05-31
20190531|ACETQ|Aceto Corporation Common Stock|S|OTC|80217|82306||785278|1.00||-2.54|-2089|2019-05-31
20190531|ACFL|AMC Financial Holdings, Inc. C|S|OTC|641|695||19|33.74||-7.77|-54|2019-05-31
20190531|ACFN|Acorn Energy, Inc.|S|OTC|255|199||160129|1.00||28.14|56|2019-05-31
20190531|ACGBF|Agricultural Bank of China Ord|S|OTC|92686345|91788558||115250|804.22||0.98|897787|2019-05-31
20190531|ACGBY|Agricultural Bank of China Uns|S|OTC|1061|7569||29251|1.00||-85.98|-6508|2019-05-31
20190531|ACGL|Arch Capital Group Ltd. Common|R|NNM|3875027|3702727||1365423|2.84||4.65|172300|2019-05-31
20190531|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|30076|32933||32703|1.00||-8.68|-2857|2019-05-31
20190531|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|19951|15681||42339|1.00||27.23|4270|2019-05-31
20190531|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|5307|7057||120|44.23||-24.80|-1750|2019-05-31
20190531|ACGX|Alliance Creative Group, Inc.|S|OTC|100000|0||11136474|1.00||100.00|100000|2019-05-31
20190531|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|3203829|2102431||0|999.99||52.39|1101398|2019-05-31
20190531|ACH|Alum Corp of China Limited|A|NYSE|138095|131101||35462|3.89||5.33|6994|2019-05-31
20190531|ACHC|Acadia Healthcare Company, Inc|R|NNM|13983061|14670061||780117|17.92||-4.68|-687000|2019-05-31
20190531|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|3853|3953||3827|1.01||-2.53|-100|2019-05-31
20190531|ACHN|Achillion Pharmaceuticals, Inc|R|NNM|8941908|8915778||1585914|5.64||0.29|26130|2019-05-31
20190531|ACHV|Achieve Life Sciences, Inc. Co|R|SC|542555|552874||160378|3.38||-1.87|-10319|2019-05-31
20190531|ACIA|Acacia Communications, Inc. Co|R|NNM|1119773|1163247||906745|1.23||-3.74|-43474|2019-05-31
20190531|ACIM|SPDR MSCI ACWI IMI ETF|E|ARCA|9215|7488||4725|1.95||23.06|1727|2019-05-31
20190531|ACIU|AC Immune SA Common Stock|R|NNM|345025|575503||147483|2.34||-40.05|-230478|2019-05-31
20190531|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|5287352|4964023||710441|7.44||6.51|323329|2019-05-31
20190531|ACJJF|Acom Co Ltd  Jpy Ordinary Shar|S|OTC|3554684|3975487||0|999.99||-10.58|-420803|2019-05-31
20190531|ACKAF|Arcelik A S Ordinary Shares (T|S|OTC|293568|293568||0|999.99||0.00|0|2019-05-31
20190531|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|1445|1186||966|1.50||21.84|259|2019-05-31
20190531|ACKDF|Auckland International Airport|S|OTC|88877|88877||213|417.26||0.00|0|2019-05-31
20190531|ACKRF|American Creek Resources Ltd C|S|OTC|966|20430||15818|1.00||-95.27|-19464|2019-05-31
20190531|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|60169|75299||448|134.31||-20.09|-15130|2019-05-31
20190531|ACLS|Axcelis Technologies, Inc. Com|R|NNM|826099|1088863||231333|3.57||-24.13|-262764|2019-05-31
20190531|ACLZ|Accelerize Inc.  Common Stock|S|OTC|2323|0||179738|1.00||100.00|2323|2019-05-31
20190531|ACM|Aecom|A|NYSE|6092141|5638233||802866|7.59||8.05|453908|2019-05-31
20190531|ACMR|ACM Research, Inc. Class A Com|R|NNM|310168|312811||93541|3.32||-0.84|-2643|2019-05-31
20190531|ACMTA|ACMAT Corporation Class A Comm|S|OTC|29|29||1764|1.00||0.00|0|2019-05-31
20190531|ACN|Accenture PLC|A|NYSE|6078707|6507155||1550568|3.92||-6.58|-428448|2019-05-31
20190531|ACNB|ACNB Corporation Common Stock|R|SC|18076|19893||5662|3.19||-9.13|-1817|2019-05-31
20190531|ACNDF|Ascendas India Trust Units (Si|S|OTC|1500|172||88755|1.00||772.09|1328|2019-05-31
20190531|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|313|213||18|17.39||46.95|100|2019-05-31
20190531|ACNI|American Community Newspapers|S|OTC|4761|5131||91|52.32||-7.21|-370|2019-05-31
20190531|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|751964|771550||14984|50.18||-2.54|-19586|2019-05-31
20190531|ACOPY|The A2 Milk Co Ltd Unsponsored|S|OTC|100|0||18|5.56||100.00|100|2019-05-31
20190531|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|12565023|12542052||743208|16.91||0.18|22971|2019-05-31
20190531|ACP|Aberdeen Income Credit Strateg|A|NYSE|51587|79556||113939|1.00||-35.16|-27969|2019-05-31
20190531|ACRE|Ares Commercial Real Estate Co|A|NYSE|979882|890624||133635|7.33||10.02|89258|2019-05-31
20190531|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|672154|830614||350|999.99||-19.08|-158460|2019-05-31
20190531|ACRGF|Acreage Holdings Inc Common Sh|S|OTC|103998|224626||288315|1.00||-53.70|-120628|2019-05-31
20190531|ACRL|Atacama Resources Internationa|S|OTC|89841|0||9048251|1.00||100.00|89841|2019-05-31
20190531|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|2891043|2883064||522895|5.53||0.28|7979|2019-05-31
20190531|ACRT|Advanced Credit Technologies I|S|OTC|1650|1650||70383|1.00||0.00|0|2019-05-31
20190531|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|13695634|13580558||1319197|10.38||0.85|115076|2019-05-31
20190531|ACSAF|Acs Actividades de Construccio|S|OTC|32341|22288||16|999.99||45.10|10053|2019-05-31
20190531|ACSAY|ACS Actividades De Construccio|S|OTC|15855|2473||166334|1.00||541.12|13382|2019-05-31
20190531|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2019-05-31
20190531|ACSG|Xtrackers MSCI ACWI ex USA ESG|E|ARCA|80|100||5|16.00||-20.00|-20|2019-05-31
20190531|ACSI|American Customer Satisfaction|H|BZX|2710|530||1502|1.80||411.32|2180|2019-05-31
20190531|ACSOF|Arcs Co Ltd Ordinary Shares (J|S|OTC|10400|11600||0|999.99||-10.34|-1200|2019-05-31
20190531|ACSSF|Acasta Enterprises Inc. Ordina|S|OTC|5292|5292||0|999.99||0.00|0|2019-05-31
20190531|ACST|Acasti Pharma, Inc. Class A Co|R|SC|273105|387227||175565|1.56||-29.47|-114122|2019-05-31
20190531|ACT|AdvisorShares Trust AdvisorSha|R|NNM|11023|10944||1686|6.54||0.72|79|2019-05-31
20190531|ACTG|Acacia Research Corporation (A|R|NNM|214103|221974||237454|1.00||-3.55|-7871|2019-05-31
20190531|ACTRF|Ascott Residence Trust Units R|S|OTC|16200|74200||0|999.99||-78.17|-58000|2019-05-31
20190531|ACTTU|Act II Global Acquisition Corp|R|SC|824|7038||29699|1.00||-88.29|-6214|2019-05-31
20190531|ACU|Acme United Corporation|B|AMEX|6350|6844||21971|1.00||-7.22|-494|2019-05-31
20190531|ACUIF|AcuityAds Hldgs Inc Ordinary S|S|OTC|11372|24812||9488|1.20||-54.17|-13440|2019-05-31
20190531|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|10450|10450||2838|3.68||0.00|0|2019-05-31
20190531|ACUS|Acusphere, Inc. (NEW) Common S|S|OTC|4623|3036||2559|1.81||52.27|1587|2019-05-31
20190531|ACV|AllianzGI Diversified Income &|A|NYSE|31805|49870||44922|1.00||-36.22|-18065|2019-05-31
20190531|ACWF|iShares Edge MSCI Multifactor|E|ARCA|1024|261||13536|1.00||292.34|763|2019-05-31
20190531|ACWI|iShares MSCI ACWI ETF|R|NNM|1769175|1651139||3088555|1.00||7.15|118036|2019-05-31
20190531|ACWRF|Acceleware Ltd.  Common Shares|S|OTC|1200|1200||0|999.99||0.00|0|2019-05-31
20190531|ACWV|iShares Edge MSCI Min Vol Glob|H|BZX|129230|513937||258321|1.00||-74.85|-384707|2019-05-31
20190531|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|323418|318833||683898|1.00||1.44|4585|2019-05-31
20190531|ACXIF|Acciona Sa Ordinary Shares|S|OTC|696|512||43|16.19||35.94|184|2019-05-31
20190531|ACY|AeroCentury Corporation|B|AMEX|303|771||7740|1.00||-60.70|-468|2019-05-31
20190531|ADAP|Adaptimmune Therapeutics plc A|R|NNM|3926032|3647878||292670|13.41||7.63|278154|2019-05-31
20190531|ADBCF|Adelaide Brighton Ltd (Austral|S|OTC|410289|410480||18|999.99||-0.05|-191|2019-05-31
20190531|ADBE|Adobe Inc. Common Stock|R|NNM|5344018|4930215||2216152|2.41||8.39|413803|2019-05-31
20190531|ADC|Agree Realty Corporation|A|NYSE|4596760|4200845||197780|23.24||9.42|395915|2019-05-31
20190531|ADDDF|adidas AG Ordinary Shares (Ger|S|OTC|1862236|2327608||879|999.99||-19.99|-465372|2019-05-31
20190531|ADDXF|Addex Pharmaceuticals Ltd. Ord|S|OTC|2420|4||909|2.66||60400.00|2416|2019-05-31
20190531|ADDYY|adidas AG Sponsored ADR (Germa|S|OTC|73133|75663||58821|1.24||-3.34|-2530|2019-05-31
20190531|ADES|Advanced Emissions Solutions,|R|NNM|2103266|2000245||203239|10.35||5.15|103021|2019-05-31
20190531|ADFT|Adfitech, Inc. Common Stock|S|OTC|35|35||5888|1.00||0.00|0|2019-05-31
20190531|ADHLF|Applied Development Holdings L|S|OTC|37715|37715||0|999.99||0.00|0|2019-05-31
20190531|ADHMY|Advanced Digital Health Medici|S|OTC|212|212||0|999.99||0.00|0|2019-05-31
20190531|ADI|Analog Devices, Inc. Common St|R|NNM|4879446|5461278||3706527|1.32||-10.65|-581832|2019-05-31
20190531|ADIL|Adial Pharmaceuticals, Inc Com|R|SC|121411|85779||52777|2.30||41.54|35632|2019-05-31
20190531|ADILW|Adial Pharmaceuticals, Inc War|R|SC|200|200||1382|1.00||0.00|0|2019-05-31
20190531|ADKCF|Adeka Corp Ordinary Shares (Ja|S|OTC|700|300||0|999.99||133.33|400|2019-05-31
20190531|ADLI|American Medical Technologies|S|OTC|1850|1850||5|370.00||0.00|0|2019-05-31
20190531|ADM|Archer Daniels Midland Company|A|NYSE|9080815|8180690||4281543|2.12||11.00|900125|2019-05-31
20190531|ADMA|ADMA Biologics Inc Common Stoc|R|SC|3987769|3698106||1397445|2.85||7.83|289663|2019-05-31
20190531|ADMG|Adamant DRI Processing and Min|S|OTC|1200|2900||1964|1.00||-58.62|-1700|2019-05-31
20190531|ADMP|Adamis Pharmaceuticals Corpora|R|SC|4246110|3912936||430189|9.87||8.51|333174|2019-05-31
20190531|ADMS|Adamas Pharmaceuticals, Inc. C|R|NNM|5314961|5751299||602504|8.82||-7.59|-436338|2019-05-31
20190531|ADMT|ADM Tronics Unlimited, Inc. Co|S|OTC|15101|20626||61772|1.00||-26.79|-5525|2019-05-31
20190531|ADNT|Adient plc Ordinary Shares|A|NYSE|8002423|8033709||1792413|4.46||-0.39|-31286|2019-05-31
20190531|ADNY|Adino Energy Corporation Commo|S|OTC|119230|120215||283254|1.00||-0.82|-985|2019-05-31
20190531|ADOM|ADOMANI, Inc. Common Stock|R|SC|813178|805500||320818|2.53||0.95|7678|2019-05-31
20190531|ADOOY|Adaro Energy PT Unsponsored AD|S|OTC|7|3||6|1.17||133.33|4|2019-05-31
20190531|ADP|Automatic Data Processing, Inc|R|NNM|3518363|3939955||1352556|2.60||-10.70|-421592|2019-05-31
20190531|ADPAK|Adelphia Recovery Tust Series|S|OTC|2|2||0|999.99||0.00|0|2019-05-31
20190531|ADPAS|Adelphia Recovery Trust  Serie|S|OTC|4489750|4489750||54103|82.99||0.00|0|2019-05-31
20190531|ADPPF|ADO PPTYS S A Ordinary Shares|S|OTC|82794|81671||86|962.72||1.38|1123|2019-05-31
20190531|ADPXY|Audio Pixels Holdings Ltd Spon|S|OTC|1259|1048||1035|1.22||20.13|211|2019-05-31
20190531|ADRA|Invesco BLDRS Asia 50 ADR Inde|R|NNM|85|0||1412|1.00||100.00|85|2019-05-31
20190531|ADRE|Invesco BLDRS Emerging Markets|R|NNM|1253|4100||4856|1.00||-69.44|-2847|2019-05-31
20190531|ADRNY|Koninklijke Ahold Delhaize N.V|S|OTC|15807|21957||147101|1.00||-28.01|-6150|2019-05-31
20190531|ADRO|Aduro Biotech, Inc. Common Sto|R|NNM|1905995|1393647||391164|4.87||36.76|512348|2019-05-31
20190531|ADRZF|Andritz Ag Graz Ordinary Share|S|OTC|1244219|1267843||103|999.99||-1.86|-23624|2019-05-31
20190531|ADS|Alliance Data Systems Corporat|A|NYSE|2276046|2288955||506031|4.50||-0.56|-12909|2019-05-31
20190531|ADSK|Autodesk, Inc. Common Stock|R|NNM|4225455|3703233||2186940|1.93||14.10|522222|2019-05-31
20190531|ADSV|Allied Security Innovations, I|S|OTC|84620|0||1552219|1.00||100.00|84620|2019-05-31
20190531|ADSW|Advanced Disposal Services, In|A|NYSE|4378039|4037380||956137|4.58||8.44|340659|2019-05-31
20190531|ADT|ADT Inc.|A|NYSE|35326446|29960757||2880808|12.26||17.91|5365689|2019-05-31
20190531|ADTN|ADTRAN, Inc. Common Stock|R|NNM|1216017|1515582||444115|2.74||-19.77|-299565|2019-05-31
20190531|ADTTF|Advantest Corp Ordinary Shares|S|OTC|850321|596798||0|999.99||42.48|253523|2019-05-31
20190531|ADUS|Addus HomeCare Corporation Com|R|NNM|741059|686150||84495|8.77||8.00|54909|2019-05-31
20190531|ADVM|Adverum Biotechnologies, Inc.|R|NNM|4590049|2417731||1347448|3.41||89.85|2172318|2019-05-31
20190531|ADVOF|Adva Optical Networking SE Ord|S|OTC|3657|3657||36|101.58||0.00|0|2019-05-31
20190531|ADVZF|Adventus Zinc Corporation Comm|S|OTC|3551|3551||5860|1.00||0.00|0|2019-05-31
20190531|ADWPF|Andrew Peller Ltd Class A Ordi|S|OTC|912|1412||241|3.78||-35.41|-500|2019-05-31
