accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20191231|A|Agilent Technologies Inc.|A|NYSE|4658821|5131416||1116485|4.17||-9.21|-472595|2019-12-31
20191231|AA|Alcoa Corporation|A|NYSE|7796438|8872250||3144765|2.48||-12.13|-1075812|2019-12-31
20191231|AAALF|Aareal Bank AG AKT|S|OTC|82920|81204||0|999.99||2.11|1716|2019-12-31
20191231|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|33215|26164||54925|1.00||26.95|7051|2019-12-31
20191231|AACAF|AAC Technologies Holdings Inc|S|OTC|11650680|14844022||91|999.99||-21.51|-3193342|2019-12-31
20191231|AACAY|AAC Technologies Holdings Inc|S|OTC|8676|11026||52137|1.00||-21.31|-2350|2019-12-31
20191231|AACG|ATA Creativity Global American|R|NNM|33653|26784||25819|1.30||25.65|6869|2019-12-31
20191231|AACH|AAC HLDGS INC Common Stock|S|OTC|1640175|1768060||110545|14.84||-7.23|-127885|2019-12-31
20191231|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2019-12-31
20191231|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|2511|3452||7054|1.00||-27.26|-941|2019-12-31
20191231|AAGH|America Great Health Common St|S|OTC|453|0||10000|1.00||100.00|453|2019-12-31
20191231|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|480492|158559||291042|1.65||203.04|321933|2019-12-31
20191231|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|1|1||9|1.00||0.00|0|2019-12-31
20191231|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|300|300||0|999.99||0.00|0|2019-12-31
20191231|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|288263|269717||12812|22.50||6.88|18546|2019-12-31
20191231|AAL|American Airlines Group Inc. C|R|NNM|41332800|42017662||5979443|6.91||-1.63|-684862|2019-12-31
20191231|AALBF|Aalberts Industries NV Ordinar|S|OTC|45227|54284||0|999.99||-16.68|-9057|2019-12-31
20191231|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|7940|8065||6769|1.17||-1.55|-125|2019-12-31
20191231|AAMC|Altisource Asset Mgmt Corp|B|AMEX|22566|22696||4914|4.59||-0.57|-130|2019-12-31
20191231|AAME|Atlantic American Corporation|R|NNM|1998|582||3935|1.00||243.30|1416|2019-12-31
20191231|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|11|11||75509|1.00||0.00|0|2019-12-31
20191231|AAN|Aaron's, Inc.|A|NYSE|3666185|3995933||542610|6.76||-8.25|-329748|2019-12-31
20191231|AANNF|Aroundtown SA Ordinary Shares|S|OTC|2133836|2420886||114|999.99||-11.86|-287050|2019-12-31
20191231|AAOI|Applied Optoelectronics, Inc.|R|NNM|7215485|7716423||453872|15.90||-6.49|-500938|2019-12-31
20191231|AAON|AAON, Inc. Common Stock|R|NNM|4689731|4961451||155853|30.09||-5.48|-271720|2019-12-31
20191231|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2414459|2491946||610054|3.96||-3.11|-77487|2019-12-31
20191231|AAPL|Apple Inc. Common Stock|R|NNM|45514898|50745596||28719633|1.58||-10.31|-5230698|2019-12-31
20191231|AASP|All-American SportPark, Inc. C|S|OTC|25|25||726|1.00||0.00|0|2019-12-31
20191231|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|18635|17779||5221|3.57||4.81|856|2019-12-31
20191231|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|650188|711406||296774|2.19||-8.61|-61218|2019-12-31
20191231|AATDF|AA LTD Ordinary Shares (United|S|OTC|258240|431473||3273|78.90||-40.15|-173233|2019-12-31
20191231|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|9419|9908||4049|2.33||-4.94|-489|2019-12-31
20191231|AAU|Almaden Minerals Ltd.|B|AMEX|1603331|1659574||270921|5.92||-3.39|-56243|2019-12-31
20191231|AAUKF|Anglo American plc Ordinary Sh|S|OTC|9802363|9787206||1492|999.99||0.15|15157|2019-12-31
20191231|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|107247|885||66612|1.61||12018.31|106362|2019-12-31
20191231|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|5169145|5778127||37995|136.05||-10.54|-608982|2019-12-31
20191231|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|100|100||1849|1.00||0.00|0|2019-12-31
20191231|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2089507|2209897||289014|7.23||-5.45|-120390|2019-12-31
20191231|AAXJ|iShares MSCI All Country Asia|R|NNM|1002287|609983||758112|1.32||64.31|392304|2019-12-31
20191231|AAXN|Axon Enterprise, Inc. Common S|R|NNM|8628793|8822462||452059|19.09||-2.20|-193669|2019-12-31
20191231|AB|AllianceBernstein Holding, L.P|A|NYSE|1497562|1070625||217390|6.89||39.88|426937|2019-12-31
20191231|ABAHF|Abacus Health Products Inc Com|S|OTC|192|7842||5368|1.00||-97.55|-7650|2019-12-31
20191231|ABB|ABB Ltd.|A|NYSE|5283559|5005923||1945095|2.72||5.55|277636|2019-12-31
20191231|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|19|19||55|1.00||0.00|0|2019-12-31
20191231|ABBRF|Abraplata Resource Corp Ordina|S|OTC|28699|0||79155|1.00||100.00|28699|2019-12-31
