accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20200930|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|4514608|4230559||37690|119.78||6.71|284049|2020-09-30
20200930|AAIRF|American Aires Inc. Common Sha|S|OTC|2977|0||1321|2.25||100.00|2977|2020-09-30
20200930|AAL|American Airlines Group Inc. C|R|NNM|156636015|150933609||47601007|3.29||3.78|5702406|2020-09-30
20200930|AALBF|Aalberts Industries NV Ordinar|S|OTC|12624|14303||0|999.99||-11.74|-1679|2020-09-30
20200930|AAMC|Altisource Asset Mgmt Corp|B|AMEX|7455|7513||6348|1.17||-0.77|-58|2020-09-30
20200930|AAME|Atlantic American Corporation|R|NNM|4195|8788||3007|1.40||-52.26|-4593|2020-09-30
20200930|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|71|1571||38616|1.00||-95.48|-1500|2020-09-30
20200930|AAN|Aaron's, Inc.|A|NYSE|2109591|2132826||547424|3.85||-1.09|-23235|2020-09-30
20200930|AANNF|Aroundtown SA Ordinary Shares|S|OTC|7150498|7717467||8329|858.51||-7.35|-566969|2020-09-30
20200930|AAOI|Applied Optoelectronics, Inc.|R|NNM|4497698|4645134||488353|9.21||-3.17|-147436|2020-09-30
20200930|AAON|AAON, Inc. Common Stock|R|NNM|3967373|3978237||197496|20.09||-0.27|-10864|2020-09-30
20200930|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2287298|1881114||710054|3.22||21.59|406184|2020-09-30
20200930|AAPL|Apple Inc. Common Stock|R|NNM|88087882|90218872||154855302|1.00||-2.36|-2130990|2020-09-30
20200930|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|169082|152777||1423|118.82||10.67|16305|2020-09-30
20200930|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|661778|593153||341651|1.94||11.57|68625|2020-09-30
20200930|AATDF|AA LTD Ordinary Shares (United|S|OTC|44800|45200||11881|3.77||-0.88|-400|2020-09-30
20200930|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|13969|14190||15707|1.00||-1.56|-221|2020-09-30
20200930|AATV|Adaptive Ad Systems, Inc. NEW|S|OTC|2144|2144||10570|1.00||0.00|0|2020-09-30
20200930|AAU|Almaden Minerals Ltd.|B|AMEX|655754|786126||920188|1.00||-16.58|-130372|2020-09-30
20200930|AAUKF|Anglo American plc Ordinary Sh|S|OTC|1631109|1625413||1186|999.99||0.35|5696|2020-09-30
20200930|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|523|1994||29997|1.00||-73.77|-1471|2020-09-30
20200930|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|1032443|1076775||38911|26.53||-4.12|-44332|2020-09-30
20200930|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2515294|2237908||466987|5.39||12.39|277386|2020-09-30
20200930|AAXJ|iShares MSCI All Country Asia|R|NNM|1287511|2047972||889656|1.45||-37.13|-760461|2020-09-30
20200930|AAXN|Axon Enterprise, Inc. Common S|R|NNM|5805972|5935281||480043|12.09||-2.18|-129309|2020-09-30
20200930|AB|AllianceBernstein Holding, L.P|A|NYSE|311968|266477||393092|1.00||17.07|45491|2020-09-30
20200930|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|9000|9000||0|999.99||0.00|0|2020-09-30
20200930|ABB|ABB Ltd.|A|NYSE|1765153|2506353||1370639|1.29||-29.57|-741200|2020-09-30
20200930|ABBAF|Aberdeen Asian Income Fund Ord|S|OTC|49|49||0|999.99||0.00|0|2020-09-30
20200930|ABBRF|Abraplata Resource Corp Ordina|S|OTC|38777|107143||932979|1.00||-63.81|-68366|2020-09-30
20200930|ABBV|ABBVIE INC.|A|NYSE|12944987|13283560||6600888|1.96||-2.55|-338573|2020-09-30
20200930|ABBY|Abby, Inc  Common Stock|S|OTC|44554|22500||621769|1.00||98.02|22054|2020-09-30
20200930|ABC|AmerisourceBergen Corp.|A|NYSE|3199080|3273952||777693|4.11||-2.29|-74872|2020-09-30
20200930|ABCB|Ameris Bancorp Common Stock|R|NNM|1635159|1467945||491336|3.33||11.39|167214|2020-09-30
20200930|ABCFF|Abacus Mining & Exploration Co|S|OTC|19924|730||87150|1.00||2629.32|19194|2020-09-30
20200930|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|11000||10816|1.02||0.00|0|2020-09-30
20200930|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|17943|24535||1044|17.19||-26.87|-6592|2020-09-30
20200930|ABCZY|Abcam PLC Unsponsored ADR (Uni|S|OTC|7947|4369||6504|1.22||81.90|3578|2020-09-30
20200930|ABDR|Ambassador Food Services Corpo|S|OTC|206|2746||2148|1.00||-92.50|-2540|2020-09-30
20200930|ABEO|Abeona Therapeutics Inc. Commo|R|SC|2223919|2229286||2793083|1.00||-0.24|-5367|2020-09-30
20200930|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|5966|16717||189992|1.00||-64.31|-10751|2020-09-30
20200930|ABEQ|Absolute Core Strategy ETF|E|ARCA|27100|25905||9515|2.85||4.61|1195|2020-09-30
20200930|ABETF|Supernova Metals Corp Common S|S|OTC|3861|0||732|5.27||100.00|3861|2020-09-30
20200930|ABEV|AMBEV S.A.|A|NYSE|27854611|23029292||21431360|1.30||20.95|4825319|2020-09-30
20200930|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2020-09-30
20200930|ABG|Asbury Automotive Group, Inc.|A|NYSE|2041026|2168403||206730|9.87||-5.87|-127377|2020-09-30
20200930|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|35137|35137||0|999.99||0.00|0|2020-09-30
20200930|ABILF|Ability Inc.  Ordinary Shares|S|OTC|5341|5341||3932|1.36||0.00|0|2020-09-30
20200930|ABIO|ARCA biopharma, Inc. Common St|R|SC|145800|54244||886713|1.00||168.79|91556|2020-09-30
20200930|ABKB|American Basketball Associatio|S|OTC|2426|2426||0|999.99||0.00|0|2020-09-30
20200930|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|26|130||0|999.99||-80.00|-104|2020-09-30
20200930|ABLT|American Biltrite Inc. Common|S|OTC|1|6||10|1.00||-83.33|-5|2020-09-30
20200930|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|4175476|4079002||1684|999.99||2.37|96474|2020-09-30
20200930|ABM|ABM Industries, Inc.|A|NYSE|1227298|1228358||449289|2.73||-0.09|-1060|2020-09-30
20200930|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|27872|20549||176502|1.00||35.64|7323|2020-09-30
20200930|ABMC|American Bio Medica Corp. Comm|S|OTC|8341|11937||700631|1.00||-30.12|-3596|2020-09-30
20200930|ABMD|ABIOMED, Inc. Common Stock|R|NNM|2569077|2166337||277839|9.25||18.59|402740|2020-09-30
20200930|ABML|American Battery Metals Corpor|S|OTC|242636|33966||12251549|1.00||614.35|208670|2020-09-30
20200930|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|789415|800028||612|999.99||-1.33|-10613|2020-09-30
20200930|ABOIF|Aboitiz Equity Ventures Inc Or|S|OTC|165|110||0|999.99||50.00|55|2020-09-30
20200930|ABPGF|ALIBABA PICTURES GROUP Ltd SHS|S|OTC|111853721|116072490||0|999.99||-3.63|-4218769|2020-09-30
20200930|ABPPF|Abacus Property Group Fully Pa|S|OTC|10008|214053||0|999.99||-95.32|-204045|2020-09-30
20200930|ABPR|Airborne Security & Protective|S|OTC|22877|22877||556994|1.00||0.00|0|2020-09-30
20200930|ABQQ|AB INTL GROUP CORP Common Stoc|S|OTC|73880|25373||7774267|1.00||191.18|48507|2020-09-30
20200930|ABR|Arbor Realty Trust, Inc.|A|NYSE|5179503|5242586||1104143|4.69||-1.20|-63083|2020-09-30
20200930|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|1915|2042||4034|1.00||-6.22|-127|2020-09-30
20200930|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|1526|2089||3040|1.00||-26.95|-563|2020-09-30
20200930|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|659|885||2771|1.00||-25.54|-226|2020-09-30
20200930|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|955|3661||173|5.52||-73.91|-2706|2020-09-30
20200930|ABSSF|Airboss Of America Corp New Or|S|OTC|1209|2350||6044|1.00||-48.55|-1141|2020-09-30
20200930|ABT|Abbott Laboratories|A|NYSE|9437987|8680120||4689219|2.01||8.73|757867|2020-09-30
20200930|ABTI|Alterola Biotech, Inc. Common|S|OTC|2135|2125||374|5.71||0.47|10|2020-09-30
20200930|ABTO|AB&T Financial Corporation (NC|S|OTC|636|636||1945|1.00||0.00|0|2020-09-30
20200930|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|476083|542310||71813|6.63||-12.21|-66227|2020-09-30
20200930|ABUS|Arbutus Biopharma Corporation|R|NNM|3152110|3013701||1694655|1.86||4.59|138409|2020-09-30
20200930|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|114|114||0|999.99||0.00|0|2020-09-30
20200930|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|8|0||1|8.00||100.00|8|2020-09-30
20200930|ABZT|Ablaze Technologies, Inc. Comm|S|OTC|65066|65066||47591|1.37||0.00|0|2020-09-30
20200930|AC|Associated Capital Group, Inc.|A|NYSE|62142|63085||12003|5.18||-1.49|-943|2020-09-30
20200930|ACA|Arcosa, Inc. Common Stock|A|NYSE|768144|686676||298936|2.57||11.86|81468|2020-09-30
20200930|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|9211075|8970623||1079574|8.53||2.68|240452|2020-09-30
20200930|ACAM|Acamar Partners Acquisition Co|R|SC|63402|59570||110689|1.00||6.43|3832|2020-09-30
20200930|ACAMW|Acamar Partners Acquisition Co|R|SC|4028|5327||29046|1.00||-24.39|-1299|2020-09-30
20200930|ACAN|Americann, Inc. Common Stock|S|OTC|581|1292||23770|1.00||-55.03|-711|2020-09-30
20200930|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2020-09-30
20200930|ACAZF|Acadian Timber Corporation Ord|S|OTC|36761|37384||5983|6.14||-1.67|-623|2020-09-30
20200930|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|28336947|23378127||11666506|2.43||21.21|4958820|2020-09-30
20200930|ACBI|Atlantic Capital Bancshares, I|R|NNM|270280|230002||79082|3.42||17.51|40278|2020-09-30
20200930|ACC|American Campus Communities, I|A|NYSE|4484235|4351920||1025005|4.37||3.04|132315|2020-09-30
20200930|ACCA|Acacia Diversified Holdings, I|S|OTC|2562|31444||3301881|1.00||-91.85|-28882|2020-09-30
20200930|ACCD|Accolade, Inc. Common Stock|R|NNM|2747733|1861504||382413|7.19||47.61|886229|2020-09-30
20200930|ACCMF|AAC CLYDE SPACE Common Stock|S|OTC|1601|1||3967|1.00||160000.00|1600|2020-09-30
20200930|ACCO|Acco Brands Corporation|A|NYSE|4990854|4798200||846762|5.89||4.02|192654|2020-09-30
20200930|ACCYY|Accor S A American Depositary|S|OTC|46281|40072||157016|1.00||15.49|6209|2020-09-30
20200930|ACDSF|Ascendas Real Estate Investmen|S|OTC|4206|4920402||3808|1.10||-99.91|-4916196|2020-09-30
20200930|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|10582561|8816263||219655|48.18||20.03|1766298|2020-09-30
20200930|ACEHF|Ace Hardware Indonesia Tbk Ord|S|OTC|300|300||0|999.99||0.00|0|2020-09-30
20200930|ACEJF|ACEA S.P.A. SHS (Italy)|S|OTC|197187|157990||0|999.99||24.81|39197|2020-09-30
20200930|ACEL|Accel Entertainment, Inc.|A|NYSE|2057989|2453779||578575|3.56||-16.13|-395790|2020-09-30
20200930|ACER|Acer Therapeutics Inc. Common|R|SC|501523|424755||196932|2.55||18.07|76768|2020-09-30
20200930|ACES|ALPS Clean Energy ETF|H|BZX|35601|23284||40796|1.00||52.90|12317|2020-09-30
20200930|ACET|Adicet Bio, Inc. Common Stock|R|NNM|134556|452048|S|404206|1.00|R|-70.23|-317492|2020-09-30
20200930|ACEV|ACE Convergence Acquisition Co|R|SC|1|0||13273|1.00||100.00|1|2020-09-30
20200930|ACEVU|ACE Convergence Acquisition Co|R|SC|843|1576||54842|1.00||-46.51|-733|2020-09-30
20200930|ACEVW|ACE Convergence Acquisition Co|R|SC|3139|0||26209|1.00||100.00|3139|2020-09-30
20200930|ACEZ|Ariel Clean Energy, Inc. Commo|S|OTC|3097|0||127800|1.00||100.00|3097|2020-09-30
20200930|ACFN|Acorn Energy, Inc.|S|OTC|5539|205||109070|1.00||2601.95|5334|2020-09-30
20200930|ACGBF|Agricultural Bank of China Ord|S|OTC|28713257|29819803||2594|999.99||-3.71|-1106546|2020-09-30
20200930|ACGBY|Agricultural Bank of China Uns|S|OTC|16419|1278||103335|1.00||1184.74|15141|2020-09-30
20200930|ACGL|Arch Capital Group Ltd. Common|R|NNM|2939282|2941555||1811565|1.62||-0.08|-2273|2020-09-30
20200930|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|4474|4365||16303|1.00||2.50|109|2020-09-30
20200930|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|11030|9928||25675|1.00||11.10|1102|2020-09-30
20200930|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|5304|5500||51|104.00||-3.56|-196|2020-09-30
20200930|ACGX|Alliance Creative Group, Inc.|S|OTC|3948|3131||16431|1.00||26.09|817|2020-09-30
20200930|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|699200|920743||17698|39.51||-24.06|-221543|2020-09-30
20200930|ACH|Alum Corp of China Limited|A|NYSE|57666|38496||60393|1.00||49.80|19170|2020-09-30
20200930|ACHC|Acadia Healthcare Company, Inc|R|NNM|8041177|7829002||486095|16.54||2.71|212175|2020-09-30
20200930|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|11470|18681||13159|1.00||-38.60|-7211|2020-09-30
20200930|ACHV|Achieve Life Sciences, Inc. Co|R|SC|563910|527116||330967|1.70||6.98|36794|2020-09-30
20200930|ACI|Albertsons Companies, Inc.|A|NYSE|13059198|8701114||3335853|3.91||50.09|4358084|2020-09-30
20200930|ACIA|Acacia Communications, Inc. Co|R|NNM|4631542|4154017||545813|8.49||11.50|477525|2020-09-30
20200930|ACIO|Aptus Collared Income Opportun|H|BZX|30775|47414||17822|1.73||-35.09|-16639|2020-09-30
20200930|ACITF|Asian Citrus Holdings Ltd Ordi|S|OTC|2|0||0|999.99||100.00|2|2020-09-30
20200930|ACIU|AC Immune SA Common Stock|R|NNM|1989622|1654783||944888|2.11||20.23|334839|2020-09-30
20200930|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|5140706|5854048||1005303|5.11||-12.19|-713342|2020-09-30
20200930|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|911|0||382|2.38||100.00|911|2020-09-30
20200930|ACKDF|Auckland International Airport|S|OTC|126488|137080||690|183.32||-7.73|-10592|2020-09-30
20200930|ACKRF|American Creek Resources Ltd C|S|OTC|20545|4496||474097|1.00||356.96|16049|2020-09-30
20200930|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|315287|342020||4047|77.91||-7.82|-26733|2020-09-30
20200930|ACLS|Axcelis Technologies, Inc. Com|R|NNM|684521|722876||312480|2.19||-5.31|-38355|2020-09-30
20200930|ACM|Aecom|A|NYSE|3435607|2508720||1421224|2.42||36.95|926887|2020-09-30
20200930|ACMDY|Atlas Consolidated Mining & De|S|OTC|260|260||0|999.99||0.00|0|2020-09-30
20200930|ACMLF|Ascom Holdings A G Bearer Shs|S|OTC|879|717||0|999.99||22.59|162|2020-09-30
20200930|ACMR|ACM Research, Inc. Class A Com|R|NNM|1096539|1128861||246176|4.45||-2.86|-32322|2020-09-30
20200930|ACN|Accenture PLC|A|NYSE|5182378|5306676||2541497|2.04||-2.34|-124298|2020-09-30
20200930|ACNB|ACNB Corporation Common Stock|R|SC|53790|51905||12873|4.18||3.63|1885|2020-09-30
20200930|ACND|Ascendant Digital Acquisition|A|NYSE|2699|0||68298|1.00||100.00|2699|2020-09-30
20200930|ACNDF|Ascendas India Trust Units (Si|S|OTC|119000|412036||1821|65.35||-71.12|-293036|2020-09-30
20200930|ACNDU|Ascendant Digital Acquisition|A|NYSE|345|3021||44132|1.00||-88.58|-2676|2020-09-30
20200930|ACNDWS|Ascendant Digital Acquisition|A|NYSE|5983|0||33674|1.00||100.00|5983|2020-09-30
20200930|ACNE|Alice Cons Mines Inc Common St|S|OTC|219|219||795|1.00||0.00|0|2020-09-30
20200930|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|36|36||4|9.00||0.00|0|2020-09-30
20200930|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|3866637|3843041||4078|948.17||0.61|23596|2020-09-30
20200930|ACOPY|The A2 Milk Co Ltd Unsponsored|S|OTC|1936|13548||10389|1.00||-85.71|-11612|2020-09-30
20200930|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|12602890|10089637||11661769|1.08||24.91|2513253|2020-09-30
20200930|ACP|Aberdeen Income Credit Strateg|A|NYSE|57646|120626||89890|1.00||-52.21|-62980|2020-09-30
20200930|ACPGF|ACACIA PHARMA GROUP PLC ORD GB|S|OTC|1221|921||327|3.73||32.57|300|2020-09-30
20200930|ACRB|Asia Carbon Industries, Inc. C|S|OTC|2029|2029||145|13.99||0.00|0|2020-09-30
20200930|ACRDF|Acreage Holdings, Inc. Class D|S|OTC|252734|0||170|999.99||100.00|252734|2020-09-30
20200930|ACRE|Ares Commercial Real Estate Co|A|NYSE|647791|595833||306009|2.12||8.72|51958|2020-09-30
20200930|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|1271641|1064292||1101|999.99||19.48|207349|2020-09-30
20200930|ACRHF|Acreage Holdings, Inc. Class E|S|OTC|589691|0||1711|344.65||100.00|589691|2020-09-30
20200930|ACRL|Atacama Resources Internationa|S|OTC|6833|0||1650135|1.00||100.00|6833|2020-09-30
20200930|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|691504|591093||213756|3.24||16.99|100411|2020-09-30
20200930|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|8275754|8279080||3200410|2.59||-0.04|-3326|2020-09-30
20200930|ACSAF|Acs Actividades de Construccio|S|OTC|295269|288788||16|999.99||2.24|6481|2020-09-30
20200930|ACSAY|ACS Actividades De Construccio|S|OTC|4225|29136||306162|1.00||-85.50|-24911|2020-09-30
20200930|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2020-09-30
20200930|ACSG|Xtrackers MSCI ACWI ex USA ESG|E|ARCA|1054|1262||156|6.76||-16.48|-208|2020-09-30
20200930|ACSI|American Customer Satisfaction|H|BZX|4534|4582||158|28.70||-1.05|-48|2020-09-30
20200930|ACSSF|APOLLO HEALTHCARE CORP Ordinar|S|OTC|1992|6492||109|18.28||-69.32|-4500|2020-09-30
20200930|ACST|Acasti Pharma, Inc. Class A Co|R|SC|1369167|1090455||9581865|1.00||25.56|278712|2020-09-30
20200930|ACT|AdvisorShares Trust AdvisorSha|R|NNM|29|0||2316|1.00||100.00|29|2020-09-30
20200930|ACTCU|ArcLight Clean Transition Corp|R|SC|3732|0||615576|1.00||100.00|3732|2020-09-30
20200930|ACTG|Acacia Research Corporation (A|R|NNM|1229890|1176510||193731|6.35||4.54|53380|2020-09-30
20200930|ACU|Acme United Corporation|B|AMEX|5064|3207||8237|1.00||57.90|1857|2020-09-30
20200930|ACUIF|AcuityAds Hldgs Inc Ordinary S|S|OTC|2319|14853||57122|1.00||-84.39|-12534|2020-09-30
20200930|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|10445|10445||11606|1.00||0.00|0|2020-09-30
20200930|ACUS|Acusphere, Inc. (NEW) Common S|S|OTC|305|305||80|3.81||0.00|0|2020-09-30
20200930|ACV|AllianzGI Diversified Income &|A|NYSE|4244|2048||43914|1.00||107.23|2196|2020-09-30
20200930|ACWF|iShares MSCI Global Multifacto|E|ARCA|164|1735||3876|1.00||-90.55|-1571|2020-09-30
20200930|ACWI|iShares MSCI ACWI ETF|R|NNM|13232503|10666315||3103421|4.26||24.06|2566188|2020-09-30
20200930|ACWRF|Acceleware Ltd.  Common Shares|S|OTC|80|80||15252|1.00||0.00|0|2020-09-30
20200930|ACWV|iShares MSCI Global Min Vol Fa|H|BZX|203307|251721||286534|1.00||-19.23|-48414|2020-09-30
20200930|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|1769306|1461779||970361|1.82||21.04|307527|2020-09-30
20200930|ACXIF|Acciona Sa Ordinary Shares|S|OTC|34549|9260||4|999.99||273.10|25289|2020-09-30
20200930|ACY|AeroCentury Corporation|B|AMEX|1492|3729||10752|1.00||-59.99|-2237|2020-09-30
20200930|ADAP|Adaptimmune Therapeutics plc A|R|NNM|5321925|4896167||562443|9.46||8.70|425758|2020-09-30
20200930|ADBCF|ADBRI Limited Ordinary Shares|S|OTC|12637|10234||18|702.06||23.48|2403|2020-09-30
20200930|ADBE|Adobe Inc. Common Stock|R|NNM|4366911|3971726||3593821|1.22||9.95|395185|2020-09-30
20200930|ADBKF|ADDIKO BK AG Common Shares  Au|S|OTC|440|440||0|999.99||0.00|0|2020-09-30
20200930|ADBRF|ALDEBARAN RES INC Ordinary Sha|S|OTC|1040|1300||12418|1.00||-20.00|-260|2020-09-30
20200930|ADC|Agree Realty Corporation|A|NYSE|6399240|7869855||484467|13.21||-18.69|-1470615|2020-09-30
20200930|ADCT|ADC Therapeutics SA|A|NYSE|1295465|1174166||329887|3.93||10.33|121299|2020-09-30
20200930|ADCUF|ADS CRUDE CARRIERS LTD Ordinar|S|OTC|30|30||0|999.99||0.00|0|2020-09-30
20200930|ADDDF|adidas AG Ordinary Shares (Ger|S|OTC|846373|752314||3869|218.76||12.50|94059|2020-09-30
20200930|ADDXF|Addex Pharmaceuticals Ltd. Ord|S|OTC|252|343||0|999.99||-26.53|-91|2020-09-30
20200930|ADDYY|adidas AG Sponsored ADR (Germa|S|OTC|12609|12880||32415|1.00||-2.10|-271|2020-09-30
20200930|ADERY|Aida Engineering Ltd ADR|S|OTC|3|3||0|999.99||0.00|0|2020-09-30
20200930|ADES|Advanced Emissions Solutions,|R|NNM|1007724|1128559||153609|6.56||-10.71|-120835|2020-09-30
20200930|ADEVF|ADEVINTA ASA Ordinary Shares (|S|OTC|2121592|2118667||0|999.99||0.14|2925|2020-09-30
20200930|ADFS|American Defense Systems, Inc|S|OTC|1583|0||5516|1.00||100.00|1583|2020-09-30
20200930|ADGO|Advantego Corporation Common S|S|OTC|6500|861||12103775|1.00||654.94|5639|2020-09-30
20200930|ADGS|ADGS Advisory, Inc. Common Sto|S|OTC|1047|1277||3504|1.00||-18.01|-230|2020-09-30
20200930|ADHC|American Diversified Holdings|S|OTC|52935|52935||5170086|1.00||0.00|0|2020-09-30
20200930|ADI|Analog Devices, Inc. Common St|R|NNM|20141096|18863206||2579853|7.81||6.77|1277890|2020-09-30
20200930|ADIL|Adial Pharmaceuticals, Inc Com|R|SC|615457|561005||8947118|1.00||9.71|54452|2020-09-30
20200930|ADILW|Adial Pharmaceuticals, Inc War|R|SC|1539|1539||45265|1.00||0.00|0|2020-09-30
20200930|ADKCF|Adeka Corp Ordinary Shares (Ja|S|OTC|9600|21100||0|999.99||-54.50|-11500|2020-09-30
20200930|ADLI|American Medical Technologies|S|OTC|1850|1850||3019|1.00||0.00|0|2020-09-30
20200930|ADM|Archer Daniels Midland Company|A|NYSE|9361973|10164813||3456157|2.71||-7.90|-802840|2020-09-30
20200930|ADMA|ADMA Biologics Inc Common Stoc|R|NNM|13909361|13363249||1897374|7.33||4.09|546112|2020-09-30
20200930|ADME|Aptus Behavioral Momentum ETF|H|BZX|8221|7590||21956|1.00||8.31|631|2020-09-30
20200930|ADMG|Adamant DRI Processing and Min|S|OTC|131|1131||15855|1.00||-88.42|-1000|2020-09-30
20200930|ADMLF|Adriatic Metals PLC CHESS Depo|S|OTC|1227|2997||21412|1.00||-59.06|-1770|2020-09-30
20200930|ADMP|Adamis Pharmaceuticals Corpora|R|SC|3850108|5539104||3735046|1.03||-30.49|-1688996|2020-09-30
20200930|ADMQ|ADM Endeavors Inc Common Share|S|OTC|6837|2180||598392|1.00||213.62|4657|2020-09-30
20200930|ADMS|Adamas Pharmaceuticals, Inc. C|R|NNM|737276|787163||272166|2.71||-6.34|-49887|2020-09-30
20200930|ADMT|ADM Tronics Unlimited, Inc. Co|S|OTC|5299|4655||28521|1.00||13.83|644|2020-09-30
20200930|ADNT|Adient plc Ordinary Shares|A|NYSE|3467276|3506331||970684|3.57||-1.11|-39055|2020-09-30
20200930|ADOCY|Adocia Sponsored ADR|S|OTC|100|50||44|2.27||100.00|50|2020-09-30
