accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210915|A|Agilent Technologies Inc.|A|NYSE|3431531|3748555||1326498|2.59||-8.46|-317024|2021-09-15
20210915|AA|Alcoa Corporation|A|NYSE|12203174|11076576||8004019|1.52||10.17|1126598|2021-09-15
20210915|AAA|AAF First Priority CLO Bond ET|E|ARCA|5355|5531||317|16.89||-3.18|-176|2021-09-15
20210915|AAALF|Aareal Bank AG AKT|S|OTC|492359|427532||0|999.99||15.16|64827|2021-09-15
20210915|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|90142|291458||183932|1.00||-69.07|-201316|2021-09-15
20210915|AABB|Asia Broadband Inc Common Stoc|S|OTC|36489|54453||35508720|1.00||-32.99|-17964|2021-09-15
20210915|AABVF|Aberdeen International Inc Ord|S|OTC|20999|0||30420|1.00||100.00|20999|2021-09-15
20210915|AAC|Ares Acquisition Corporation|A|NYSE|196148|95707||894797|1.00||104.95|100441|2021-09-15
20210915|AACAF|AAC Technologies Holdings Inc|S|OTC|1177484|1048255||1094|999.99||12.33|129229|2021-09-15
20210915|AACAY|AAC Technologies Holdings Inc|S|OTC|4523|23547||226722|1.00||-80.79|-19024|2021-09-15
20210915|AACG|ATA Creativity Global American|R|NNM|38148|49192||50371|1.00||-22.45|-11044|2021-09-15
20210915|AACIU|Armada Acquisition Corp. I Uni|R|NNM|5474|22004||88260|1.00||-75.12|-16530|2021-09-15
20210915|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|1697|0||217701|1.00||100.00|1697|2021-09-15
20210915|AACU|Ares Acquisition Corporation U|A|NYSE|3671|7326||27064|1.00||-49.89|-3655|2021-09-15
20210915|AACWS|Ares Acquisition Corporation R|A|NYSE|14437|18997||147306|1.00||-24.00|-4560|2021-09-15
20210915|AADI|Aadi Bioscience, Inc. Common S|R|SC|116924|111401||69807|1.67||4.96|5523|2021-09-15
20210915|AADR|AdvisorShares Dorsey Wright AD|R|NNM|59|59||1311|1.00||0.00|0|2021-09-15
20210915|AAGC|All American Gold Corp. Common|S|OTC|172106|0||374032755|1.00||100.00|172106|2021-09-15
20210915|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|1896|487||520437|1.00||289.32|1409|2021-09-15
