accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20200630|A|Agilent Technologies Inc.|A|NYSE|3880721|4394870||1301564|2.98||-11.70|-514149|2020-06-30
20200630|AA|Alcoa Corporation|A|NYSE|16587014|11479165||8495074|1.95||44.50|5107849|2020-06-30
20200630|AAALF|Aareal Bank AG AKT|S|OTC|181761|233662||1|999.99||-22.21|-51901|2020-06-30
20200630|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|458498|209219||232268|1.97||119.15|249279|2020-06-30
20200630|AABB|Asia Broadband Inc Common Stoc|S|OTC|55731|65930||6185984|1.00||-15.47|-10199|2020-06-30
20200630|AABVF|Aberdeen International Inc Ord|S|OTC|1|0||24118|1.00||100.00|1|2020-06-30
20200630|AACAF|AAC Technologies Holdings Inc|S|OTC|18769555|19372349||31|999.99||-3.11|-602794|2020-06-30
20200630|AACAY|AAC Technologies Holdings Inc|S|OTC|867|5851||50463|1.00||-85.18|-4984|2020-06-30
20200630|AACG|ATA Creativity Global American|R|NNM|16805|53091||213491|1.00||-68.35|-36286|2020-06-30
20200630|AACH|AAC HLDGS INC Common Stock|S|OTC|73809|122841||531353|1.00||-39.92|-49032|2020-06-30
20200630|AACMZ|Asia Cement Corp Global Deposi|S|OTC|5645|5645||0|999.99||0.00|0|2020-06-30
20200630|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|2311|401||2354|1.00||476.31|1910|2020-06-30
20200630|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|1873|1370||3975|1.00||36.72|503|2020-06-30
20200630|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|67316|40724||466016|1.00||65.30|26592|2020-06-30
20200630|AAGH|America Great Health Common St|S|OTC|2811|0||22990|1.00||100.00|2811|2020-06-30
20200630|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|68113|176501||294578|1.00||-61.41|-108388|2020-06-30
20200630|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|44800|42300||0|999.99||5.91|2500|2020-06-30
20200630|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|4970812|5187028||34423|144.40||-4.17|-216216|2020-06-30
20200630|AAIRF|American Aires Inc. Common Sha|S|OTC|2245|2245||7538|1.00||0.00|0|2020-06-30
20200630|AAL|American Airlines Group Inc. C|R|NNM|143689854|129264325||105363307|1.36||11.16|14425529|2020-06-30
20200630|AALBF|Aalberts Industries NV Ordinar|S|OTC|47690|66610||0|999.99||-28.40|-18920|2020-06-30
20200630|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|4863|1167||16646|1.00||316.71|3696|2020-06-30
20200630|AAMC|Altisource Asset Mgmt Corp|B|AMEX|11116|11807||4980|2.23||-5.85|-691|2020-06-30
20200630|AAME|Atlantic American Corporation|R|NNM|9519|5283||49302|1.00||80.18|4236|2020-06-30
20200630|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|2826|1246||16672|1.00||126.81|1580|2020-06-30
20200630|AAMTF|Armada Mercantile Ltd Ordinary|S|OTC|1450|1500||9|161.11||-3.33|-50|2020-06-30
20200630|AAN|Aaron's, Inc.|A|NYSE|2757774|2769791||834698|3.30||-0.43|-12017|2020-06-30
20200630|AANNF|Aroundtown SA Ordinary Shares|S|OTC|7669773|7691131||629|999.99||-0.28|-21358|2020-06-30
20200630|AAOI|Applied Optoelectronics, Inc.|R|NNM|5287420|5409105||571758|9.25||-2.25|-121685|2020-06-30
20200630|AAON|AAON, Inc. Common Stock|R|NNM|3357961|3330943||183394|18.31||0.81|27018|2020-06-30
20200630|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2425717|1937330||980308|2.47||25.21|488387|2020-06-30
20200630|AAPL|Apple Inc. Common Stock|R|NNM|33962851|34828293||37558270|1.00||-2.48|-865442|2020-06-30
20200630|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|102142|95515||9736|10.49||6.94|6627|2020-06-30
20200630|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|622209|567956||505392|1.23||9.55|54253|2020-06-30
20200630|AATDF|AA LTD Ordinary Shares (United|S|OTC|1358300|1365700||18|999.99||-0.54|-7400|2020-06-30
20200630|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|3103|3306||42248|1.00||-6.14|-203|2020-06-30
20200630|AAU|Almaden Minerals Ltd.|B|AMEX|1216166|1191971||228352|5.33||2.03|24195|2020-06-30
20200630|AAUKF|Anglo American plc Ordinary Sh|S|OTC|4234251|5618892||1095|999.99||-24.64|-1384641|2020-06-30
20200630|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|5939|2226||18913|1.00||166.80|3713|2020-06-30
20200630|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|1071672|964584||42354|25.30||11.10|107088|2020-06-30
20200630|AAWC|Alexandria Advantage Warranty|S|OTC|384|4516||964513|1.00||-91.50|-4132|2020-06-30
20200630|AAWW|Atlas Air Worldwide Holdings N|R|NNM|3153184|2890661||404792|7.79||9.08|262523|2020-06-30
