accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20251015|A|Agilent Technologies Inc.|A|NYSE|3385497|3140864||1911281|1.77||7.79|244633|2025-10-15
20251015|AA|Alcoa Corporation|A|NYSE|11421881|9153261||7344286|1.56||24.78|2268620|2025-10-15
20251015|AAA|Alternative Access First Prior|E|ARCA|20675|17088||11658|1.77||20.99|3587|2025-10-15
20251015|AAAA|Amplius Aggressive Asset Alloc|H|BZX|8299|337||2506|3.31||2362.61|7962|2025-10-15
20251015|AAAU|Goldman Sachs Physical Gold ET|H|BZX|1015199|1699213||3037258|1.00||-40.25|-684014|2025-10-15
20251015|AABB|Asia Broadband Inc Common Stoc|S|OTC|47805|319113||20405602|1.00||-85.02|-271308|2025-10-15
20251015|AACAF|AAC Technologies Holdings Inc|S|OTC|1465726|1427668||23|999.99||2.67|38058|2025-10-15
20251015|AACAY|AAC Technologies Holdings Inc|S|OTC|1292|388||16809|1.00||232.99|904|2025-10-15
20251015|AACB|Artius II Acquisition Inc. Cla|R|NNM|5430|5626||121541|1.00||-3.48|-196|2025-10-15
20251015|AACBR|Artius II Acquisition Inc. Rig|R|NNM|14814|13913||36587|1.00||6.48|901|2025-10-15
20251015|AACG|ATA Creativity Global American|R|SC|42696|63470||55881|1.00||-32.73|-20774|2025-10-15
20251015|AACI|Armada Acquisition Corp. II Cl|R|NNM|4288|3755||48661|1.00||14.19|533|2025-10-15
20251015|AACIU|Armada Acquisition Corp. II Un|R|NNM|1109|1172||18|61.61||-5.38|-63|2025-10-15
20251015|AACIW|Armada Acquisition Corp. II Wa|R|NNM|12833|14895||36132|1.00||-13.84|-2062|2025-10-15
20251015|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|5000|21867||59374|1.00||-77.13|-16867|2025-10-15
20251015|AADR|AdvisorShares Dorsey Wright AD|R|NNM|6030|5791||3417|1.76||4.13|239|2025-10-15
20251015|AAFRF|Airtel Africa Plc Ordinary Sha|S|OTC|25420|45646||1876|13.55||-44.31|-20226|2025-10-15
20251015|AAGAF|SILVER47 EXPL CORP COM (Canada|S|OTC|529185|765277||1689638|1.00||-30.85|-236092|2025-10-15
