accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20190715|A|Agilent Technologies Inc.|A|NYSE|4007572|4130628||2643434|1.52||-2.98|-123056|2019-07-15
20190715|AA|Alcoa Corporation|A|NYSE|5702385|5961889||3262084|1.75||-4.35|-259504|2019-07-15
20190715|AAALF|Aareal Bank AG AKT|S|OTC|53398|85322||0|999.99||-37.42|-31924|2019-07-15
20190715|AAAU|Perth Mint Physical Gold ETF (|E|ARCA|8290|17437||26023|1.00||-52.46|-9147|2019-07-15
20190715|AABA|Altaba Inc. Common Stock|R|NNM|15832880|15261342||3256465|4.86||3.75|571538|2019-07-15
20190715|AABB|Asia Broadband Inc Common Stoc|S|OTC|18975|27227||1791685|1.00||-30.31|-8252|2019-07-15
20190715|AAC|AAC Holdings, Inc.|A|NYSE|3280147|4529401||334085|9.82||-27.58|-1249254|2019-07-15
20190715|AACAF|AAC Technologies Holdings Inc|S|OTC|14824609|12648232||82|999.99||17.21|2176377|2019-07-15
20190715|AACAY|AAC Technologies Holdings Inc|S|OTC|28967|1129||174981|1.00||2465.72|27838|2019-07-15
20190715|AACMZ|Asia Cement Corp Global Deposi|S|OTC|1|1||0|999.99||0.00|0|2019-07-15
20190715|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|771|1958||9716|1.00||-60.62|-1187|2019-07-15
20190715|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|196533|186490||225121|1.00||5.39|10043|2019-07-15
20190715|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|50400|48500||0|999.99||3.92|1900|2019-07-15
20190715|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|1678379|1619067||51385|32.66||3.66|59312|2019-07-15
20190715|AAL|American Airlines Group Inc. C|R|NNM|20312568|22353620||5377304|3.78||-9.13|-2041052|2019-07-15
20190715|AALBF|Aalberts Industries NV Ordinar|S|OTC|97560|89646||5|999.99||8.83|7914|2019-07-15
20190715|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|2721|4092||5152|1.00||-33.50|-1371|2019-07-15
20190715|AAMC|Altisource Asset Mgmt Corp|B|AMEX|26397|26810||6050|4.36||-1.54|-413|2019-07-15
20190715|AAME|Atlantic American Corporation|R|NNM|252|325||1421|1.00||-22.46|-73|2019-07-15
20190715|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|806|1806||55314|1.00||-55.37|-1000|2019-07-15
20190715|AAN|Aaron's, Inc.|A|NYSE|2839915|3123633||569994|4.98||-9.08|-283718|2019-07-15
20190715|AANNF|Aroundtown SA Ordinary Shares|S|OTC|1222956|1385903||0|999.99||-11.76|-162947|2019-07-15
20190715|AAOI|Applied Optoelectronics, Inc.|R|NNM|8041525|8000811||726371|11.07||0.51|40714|2019-07-15
20190715|AAON|AAON, Inc. Common Stock|R|NNM|4637427|4571200||106647|43.48||1.45|66227|2019-07-15
20190715|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3380493|3649913||931031|3.63||-7.38|-269420|2019-07-15
20190715|AAPJ|AAP, Inc. Common Stock|S|OTC|165|165||20|8.25||0.00|0|2019-07-15
20190715|AAPL|Apple Inc. Common Stock|R|NNM|42428971|43448528||19134090|2.22||-2.35|-1019557|2019-07-15
20190715|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|7836|8043||696|11.26||-2.57|-207|2019-07-15
20190715|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|1267697|917693||356930|3.55||38.14|350004|2019-07-15
20190715|AATAF|Arata Corp Tokyo (Japan)|S|OTC|338|2559||0|999.99||-86.79|-2221|2019-07-15
20190715|AATDF|AA LTD Ordinary Shares (United|S|OTC|148695|71103||4070|36.53||109.13|77592|2019-07-15
20190715|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|23442|23275||5034|4.66||0.72|167|2019-07-15
20190715|AAU|Almaden Minerals Ltd.|B|AMEX|1628557|1657839||149451|10.90||-1.77|-29282|2019-07-15
20190715|AAUKF|Anglo American plc Ordinary Sh|S|OTC|8345157|8215520||6083|999.99||1.58|129637|2019-07-15
20190715|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|1034464|923376||32875|31.47||12.03|111088|2019-07-15
20190715|AAWW|Atlas Air Worldwide Holdings N|R|NNM|1899422|1933824||202103|9.40||-1.78|-34402|2019-07-15
20190715|AAXJ|iShares MSCI All Country Asia|R|NNM|1101632|435905||1570692|1.00||152.72|665727|2019-07-15
20190715|AAXN|Axon Enterprise, Inc. Common S|R|NNM|4991617|5384289||868733|5.75||-7.29|-392672|2019-07-15
20190715|AB|AllianceBernstein Holding, L.P|A|NYSE|671125|589340||200594|3.35||13.88|81785|2019-07-15
20190715|ABAHF|Abacus Health Products Inc Com|S|OTC|1182|7969||5319|1.00||-85.17|-6787|2019-07-15
20190715|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|83|83||180|1.00||0.00|0|2019-07-15
20190715|ABB|ABB Ltd.|A|NYSE|3662774|3147765||2696042|1.36||16.36|515009|2019-07-15
20190715|ABBB|Auburn Bancorp, Inc. Common St|S|OTC|19|19||135|1.00||0.00|0|2019-07-15
20190715|ABBV|ABBVIE INC.|A|NYSE|44168480|28212850||11990723|3.68||56.55|15955630|2019-07-15
20190715|ABBY|Abby, Inc  Common Stock|S|OTC|11942|11442||67953|1.00||4.37|500|2019-07-15
20190715|ABC|AmerisourceBergen Corp.|A|NYSE|8108853|8393771||1214327|6.68||-3.39|-284918|2019-07-15
20190715|ABCAF|Athabasca Minerals Inc Common|S|OTC|3500|0||6260|1.00||100.00|3500|2019-07-15
20190715|ABCB|Ameris Bancorp Common Stock|R|NNM|2168610|2778641||735274|2.95||-21.95|-610031|2019-07-15
20190715|ABCE|ABCO Energy, Inc Common Stock|S|OTC|2413|0||423463|1.00||100.00|2413|2019-07-15
20190715|ABCP|AmBase Corporation Common Stoc|S|OTC|11422|11000||1677|6.81||3.84|422|2019-07-15
20190715|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|9023|9264||395|22.84||-2.60|-241|2019-07-15
20190715|ABCZY|Abcam PLC Unsponsored ADR (Uni|S|OTC|867|5533||1804|1.00||-84.33|-4666|2019-07-15
20190715|ABDC|Alcentra Capital Corp. Common|R|NNM|23646|21731||18239|1.30||8.81|1915|2019-07-15
20190715|ABDR|Ambassador Food Services Corpo|S|OTC|200|200||0|999.99||0.00|0|2019-07-15
20190715|ABEO|Abeona Therapeutics Inc. Commo|R|SC|5923267|6613813||618934|9.57||-10.44|-690546|2019-07-15
20190715|ABEOW|Abeona Therapeutics Inc. Warra|R|SC|602|602||656|1.00||0.00|0|2019-07-15
20190715|ABEV|AMBEV S.A.|A|NYSE|21273635|29353192||30334477|1.00||-27.53|-8079557|2019-07-15
20190715|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||0|999.99||0.00|0|2019-07-15
20190715|ABG|Asbury Automotive Group, Inc.|A|NYSE|2065986|2069834||102560|20.14||-0.19|-3848|2019-07-15
20190715|ABGLF|ACACIA MNG PLC Common Shares|S|OTC|74540|74540||0|999.99||0.00|0|2019-07-15
20190715|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|5357|10420||6615|1.00||-48.59|-5063|2019-07-15
20190715|ABGOY|Abengoa Sa Unsponsored ADR (Sp|S|OTC|15|15||200|1.00||0.00|0|2019-07-15
20190715|ABGSF|ABG Sundal Collier ASA Ordinar|S|OTC|161|2382||627|1.00||-93.24|-2221|2019-07-15
20190715|ABIL|Ability Inc Ordinary Shares|R|SC|28377|30933||34218|1.00||-8.26|-2556|2019-07-15
20190715|ABIO|ARCA biopharma, Inc. Common St|R|SC|40108|52374||52506|1.00||-23.42|-12266|2019-07-15
20190715|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|4486503|4123935||112674|39.82||8.79|362568|2019-07-15
20190715|ABM|ABM Industries, Inc.|A|NYSE|3575105|3976364||247197|14.46||-10.09|-401259|2019-07-15
20190715|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|54331|85331||17856|3.04||-36.33|-31000|2019-07-15
20190715|ABMD|ABIOMED, Inc. Common Stock|R|NNM|2287512|2254859||397479|5.76||1.45|32653|2019-07-15
20190715|ABML|American Battery Metals Corpor|S|OTC|10650|77970||285333|1.00||-86.34|-67320|2019-07-15
20190715|ABMRF|ABN Amro Group NV Depositary R|S|OTC|410103|463055||0|999.99||-11.44|-52952|2019-07-15
20190715|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|120000|128250||97488|1.23||-6.43|-8250|2019-07-15
20190715|ABNRY|Abn Amro Group NV American Dep|S|OTC|8471|1493||178268|1.00||467.38|6978|2019-07-15
20190715|ABR|Arbor Realty Trust, Inc.|A|NYSE|9338447|10556221||1039412|8.98||-11.54|-1217774|2019-07-15
20190715|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|6210|9617||1728|3.59||-35.43|-3407|2019-07-15
20190715|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|7815|5790||1741|4.49||34.97|2025|2019-07-15
20190715|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|27459|0||0|999.99||100.00|27459|2019-07-15
20190715|ABSSF|Airboss Of America Corp New Or|S|OTC|4413|505||2890|1.53||773.86|3908|2019-07-15
20190715|ABT|Abbott Laboratories|A|NYSE|16825851|14148218||4031078|4.17||18.93|2677633|2019-07-15
20190715|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|530044|395101||58729|9.03||34.15|134943|2019-07-15
20190715|ABUS|Arbutus Biopharma Corporation|R|NNM|1176532|1933348||317431|3.71||-39.15|-756816|2019-07-15
20190715|ABWN|Airborne Wireless Network Comm|S|OTC|237909|237909||11531207|1.00||0.00|0|2019-07-15
20190715|ABZPF|Aboitiz Power Corp. Ordinary S|S|OTC|2099|2099||0|999.99||0.00|0|2019-07-15
20190715|ABZPY|Aboitiz Power Corp. Unsponsore|S|OTC|2|2||0|999.99||0.00|0|2019-07-15
20190715|AC|Associated Capital Group, Inc.|A|NYSE|208025|221569||4525|45.97||-6.11|-13544|2019-07-15
20190715|ACA|Arcosa, Inc. Common Stock|A|NYSE|1170946|1262751||421205|2.78||-7.27|-91805|2019-07-15
20190715|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|13253612|13810347||776634|17.07||-4.03|-556735|2019-07-15
20190715|ACAMU|Acamar Partners Acquisition Co|R|SC|3042|3042||129684|1.00||0.00|0|2019-07-15
20190715|ACAMW|Acamar Partners Acquisition Co|R|SC|500|500||950|1.00||0.00|0|2019-07-15
20190715|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2019-07-15
20190715|ACAZF|Acadian Timber Corporation Ord|S|OTC|74128|77379||1605|46.19||-4.20|-3251|2019-07-15
20190715|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|87203578|85929108||9281447|9.40||1.48|1274470|2019-07-15
20190715|ACBD|Annabidiol Corp. Common Stock|S|OTC|261|0||221|1.18||100.00|261|2019-07-15
20190715|ACBI|Atlantic Capital Bancshares, I|R|NNM|440566|521997||114096|3.86||-15.60|-81431|2019-07-15
20190715|ACBM|Acro Biomedical Co., Ltd. Comm|S|OTC|900|928||2962|1.00||-3.02|-28|2019-07-15
20190715|ACC|American Campus Communities, I|A|NYSE|1523142|1790739||533613|2.85||-14.94|-267597|2019-07-15
20190715|ACCA|Acacia Diversified Holdings, I|S|OTC|9667|6185||949540|1.00||56.30|3482|2019-07-15
20190715|ACCO|Acco Brands Corporation|A|NYSE|2373706|2296354||439797|5.40||3.37|77352|2019-07-15
20190715|ACCR|Access-Power, Inc. (Florida) C|S|OTC|1829526|1832526||49845|36.70||-0.16|-3000|2019-07-15
20190715|ACCYY|Accor S A American Depositary|S|OTC|3032|10814||21436|1.00||-71.96|-7782|2019-07-15
20190715|ACDSF|Ascendas Real Estate Investmen|S|OTC|2784471|2988164||3336|834.67||-6.82|-203693|2019-07-15
20190715|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|451345|445950||44169|10.22||1.21|5395|2019-07-15
20190715|ACER|Acer Therapeutics Inc. Common|R|SC|1115373|603340||346467|3.22||84.87|512033|2019-07-15
