accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20181130|AAXN|Axon Enterprise, Inc. Common S|R|NNM|4611542|3936201||756872|6.09||17.16|675341|2018-11-30
20181130|AB|AllianceBernstein Holding, L.P|A|NYSE|1127766|1120191||252147|4.47||0.68|7575|2018-11-30
20181130|ABAC|Renmin Tianli Group, Inc. Comm|R|SC|21030|20464||9767|2.15||2.77|566|2018-11-30
20181130|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|83|83||320|1.00||0.00|0|2018-11-30
20181130|ABB|ABB Ltd.|A|NYSE|1084067|2386262||2268844|1.00||-54.57|-1302195|2018-11-30
20181130|ABBV|ABBVIE INC.|A|NYSE|30954510|30381530||5757067|5.38||1.89|572980|2018-11-30
20181130|ABC|AmerisourceBergen Corp.|A|NYSE|4595598|4764395||1293588|3.55||-3.54|-168797|2018-11-30
20181130|ABCAF|Athabasca Minerals Inc Common|S|OTC|3500|3500||1434|2.44||0.00|0|2018-11-30
20181130|ABCB|Ameris Bancorp Common Stock|R|NNM|1198321|1276731||227502|5.27||-6.14|-78410|2018-11-30
20181130|ABCD|Cambium Learning Group, Inc. C|R|SC|150288|139408||301082|1.00||7.80|10880|2018-11-30
20181130|ABCE|ABCO Energy, Inc Common Stock|S|OTC|104695|0||8905623|1.00||100.00|104695|2018-11-30
20181130|ABCFF|Abacus Mining & Exploration Co|S|OTC|2647|2265||62134|1.00||16.87|382|2018-11-30
20181130|ABCP|AmBase Corporation Common Stoc|S|OTC|11000|12800||12903|1.00||-14.06|-1800|2018-11-30
20181130|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|57|116||4574|1.00||-50.86|-59|2018-11-30
20181130|ABCZY|Abcam PLC Unsponsored ADR (Uni|S|OTC|572|900||1718|1.00||-36.44|-328|2018-11-30
20181130|ABDC|Alcentra Capital Corp. Common|R|NNM|12967|13525||61213|1.00||-4.13|-558|2018-11-30
20181130|ABEO|Abeona Therapeutics Inc. Commo|R|SC|9937985|10068121||556744|17.85||-1.29|-130136|2018-11-30
20181130|ABEOW|Abeona Therapeutics Inc. Warra|R|SC|1775|1954||4915|1.00||-9.16|-179|2018-11-30
20181130|ABEV|AMBEV S.A.|A|NYSE|16369905|18748329||22362000|1.00||-12.69|-2378424|2018-11-30
20181130|ABFOF|Abertis Infraestructuras SA Or|S|OTC|610|610||0|999.99||0.00|0|2018-11-30
20181130|ABFXF|ABF Pan Asia Bond Index Fund U|S|OTC|2|2||0|999.99||0.00|0|2018-11-30
20181130|ABG|Asbury Automotive Group, Inc.|A|NYSE|2063206|2112557||300241|6.87||-2.34|-49351|2018-11-30
20181130|ABGLF|ACACIA MNG PLC Common Shares|S|OTC|110671|245161||80|999.99||-54.86|-134490|2018-11-30
20181130|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|7|10007||8000|1.00||-99.93|-10000|2018-11-30
20181130|ABGOY|Abengoa Sa Unsponsored ADR (Sp|S|OTC|15|15||0|999.99||0.00|0|2018-11-30
20181130|ABIL|Ability Inc Ordinary Shares|R|SC|162956|174787||4108694|1.00||-6.77|-11831|2018-11-30
20181130|ABIO|ARCA biopharma, Inc. Common St|R|SC|316296|321789||136741|2.31||-1.71|-5493|2018-11-30
20181130|ABIWF|Ability Inc. Warrants Warrant|S|OTC|14200|0||3040|4.67||100.00|14200|2018-11-30
20181130|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|42047|42047||0|999.99||0.00|0|2018-11-30
20181130|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|1229180|1862441||152873|8.04||-34.00|-633261|2018-11-30
20181130|ABM|ABM Industries, Inc.|A|NYSE|6795479|6853165||490724|13.85||-0.84|-57686|2018-11-30
20181130|ABMD|ABIOMED, Inc. Common Stock|R|NNM|899181|1065251||699235|1.29||-15.59|-166070|2018-11-30
20181130|ABMRF|ABN Amro Group NV Depositary R|S|OTC|2660771|1733963||0|999.99||53.45|926808|2018-11-30
20181130|ABMT|Advanced BioMedical Technologi|S|OTC|48|125||1215|1.00||-61.60|-77|2018-11-30
20181130|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|155099|125407||395348|1.00||23.68|29692|2018-11-30
20181130|ABNRY|Abn Amro Group NV American Dep|S|OTC|5988|12708||166262|1.00||-52.88|-6720|2018-11-30
20181130|ABR|Arbor Realty Trust, Inc.|A|NYSE|10454611|11487724||1492316|7.01||-8.99|-1033113|2018-11-30
20181130|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|5579|6251||1329|4.20||-10.75|-672|2018-11-30
20181130|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|2072|2212||1380|1.50||-6.33|-140|2018-11-30
20181130|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|1822|3408||1893|1.00||-46.54|-1586|2018-11-30
20181130|ABRTY|Abertis Infraestructuras S.A.|S|OTC|230|555||298|1.00||-58.56|-325|2018-11-30
20181130|ABSSF|Airboss Of America Corp New Or|S|OTC|48563|46942||2207|22.00||3.45|1621|2018-11-30
20181130|ABT|Abbott Laboratories|A|NYSE|14797972|14677180||6964175|2.12||0.82|120792|2018-11-30
20181130|ABTX|Allegiance Bancshares, Inc. Co|R|NNM|386584|397882||52906|7.31||-2.84|-11298|2018-11-30
20181130|ABUS|Arbutus Biopharma Corporation|R|NNM|1170955|1413427||201852|5.80||-17.15|-242472|2018-11-30
20181130|ABX|Barrick Gold Corp.|A|NYSE|38983304|37038985||13210466|2.95||5.25|1944319|2018-11-30
20181130|AC|Associated Capital Group, Inc.|A|NYSE|274150|255701||6723|40.78||7.22|18449|2018-11-30
20181130|ACA|Arcosa, Inc. Common Stock|A|NYSE|1084299|1059204||370724|2.92|R|2.37|25095|2018-11-30
20181130|ACAD|ACADIA Pharmaceuticals Inc. Co|R|NNM|14021024|16062827||2826413|4.96||-12.71|-2041803|2018-11-30
20181130|ACAN|Americann, Inc. Common Stock|S|OTC|32539|32164||86255|1.00||1.17|375|2018-11-30
20181130|ACARQ|ACTIVECARE INC Common Stock|S|OTC|10|10||209|1.00||0.00|0|2018-11-30
20181130|ACAVF|ACE Aviation Holdings Inc Comm|S|OTC|6|6||0|999.99||0.00|0|2018-11-30
20181130|ACAZF|Acadian Timber Corporation Ord|S|OTC|79529|78697||3934|20.22||1.06|832|2018-11-30
20181130|ACB|Aurora Cannabis Inc. Common Sh|A|NYSE|91979462|90258188||10736161|8.57||1.91|1721274|2018-11-30
20181130|ACBD|Annabidiol Corp. Common Stock|S|OTC|500|500||1296|1.00||0.00|0|2018-11-30
20181130|ACBI|Atlantic Capital Bancshares, I|R|NNM|297594|289592||139432|2.13||2.76|8002|2018-11-30
20181130|ACC|American Campus Communities, I|A|NYSE|2126375|1704950||736018|2.89||24.72|421425|2018-11-30
20181130|ACCA|Acacia Diversified Holdings, I|S|OTC|4000|4000||5025|1.00||0.00|0|2018-11-30
20181130|ACCO|Acco Brands Corporation|A|NYSE|2347043|2431389||698607|3.36||-3.47|-84346|2018-11-30
20181130|ACCR|Access-Power, Inc. (Florida) C|S|OTC|1831208|1831208||835|999.99||0.00|0|2018-11-30
20181130|ACCYY|Accor S A American Depositary|S|OTC|8448|10642||71488|1.00||-20.62|-2194|2018-11-30
20181130|ACDSF|Ascendas Real Estate Investmen|S|OTC|987546|1159394||3340|295.67||-14.82|-171848|2018-11-30
20181130|ACDVF|Air Canada Inc Vtg & Var Vtg S|S|OTC|149163|188801||44010|3.39||-20.99|-39638|2018-11-30
20181130|ACER|Acer Therapeutics Inc. Common|R|SC|127913|136703||30184|4.24||-6.43|-8790|2018-11-30
20181130|ACES|ALPS Clean Energy ETF|H|BZX|11928|13506||2663|4.48||-11.68|-1578|2018-11-30
20181130|ACET|Aceto Corporation Common Stock|R|NNM|376501|367943||149439|2.52||2.33|8558|2018-11-30
20181130|ACFL|AMC Financial Holdings, Inc. C|S|OTC|4|4||0|999.99||0.00|0|2018-11-30
20181130|ACFN|Acorn Energy, Inc.|S|OTC|199|199||77599|1.00||0.00|0|2018-11-30
20181130|ACGBF|Agricultural Bank of China Ord|S|OTC|92038368|91304852||100|999.99||0.80|733516|2018-11-30
20181130|ACGI|Amacore Group, Inc. (The) Clas|S|OTC|10000|2500||17720|1.00||300.00|7500|2018-11-30
20181130|ACGL|Arch Capital Group Ltd. Common|R|NNM|3899273|3897851||1027140|3.80||0.04|1422|2018-11-30
20181130|ACGLO|Arch Capital Group Ltd. Deposi|R|NNM|4951|2664||43012|1.00||85.85|2287|2018-11-30
20181130|ACGLP|Arch Capital Group Ltd. Deposi|R|NNM|10326|15954||33077|1.00||-35.28|-5628|2018-11-30
20181130|ACGPF|Accell Group NV Heerenveen Ord|S|OTC|85119|105415||62|999.99||-19.25|-20296|2018-11-30
20181130|ACGYF|Subsea 7 SA Ordinary Shares (L|S|OTC|2574071|4575072||0|999.99||-43.74|-2001001|2018-11-30
20181130|ACH|Alum Corp of China Limited|A|NYSE|320864|368532||33964|9.45||-12.93|-47668|2018-11-30
20181130|ACHC|Acadia Healthcare Company, Inc|R|NNM|10173030|11011242||2740294|3.71||-7.61|-838212|2018-11-30
20181130|ACHFF|ARch Biopartners Inc. Ordinary|S|OTC|169|1794||1400|1.00||-90.58|-1625|2018-11-30
20181130|ACHN|Achillion Pharmaceuticals, Inc|R|NNM|5270392|5561629||1576261|3.34||-5.24|-291237|2018-11-30
20181130|ACHV|Achieve Life Sciences, Inc. Co|R|SC|349511|367196||55267|6.32||-4.82|-17685|2018-11-30
20181130|ACIA|Acacia Communications, Inc. Co|R|NNM|2670384|2872479||509287|5.24||-7.04|-202095|2018-11-30
20181130|ACIM|SPDR MSCI ACWI IMI ETF|E|ARCA|2452|5662||15139|1.00||-56.69|-3210|2018-11-30
20181130|ACIU|AC Immune SA Common Stock|R|NNM|1426461|1438365||120342|11.85||-0.83|-11904|2018-11-30
20181130|ACIW|ACI Worldwide, Inc. Common Sto|R|NNM|6662201|7086866||685892|9.71||-5.99|-424665|2018-11-30
20181130|ACJJF|Acom Co Ltd  Jpy Ordinary Shar|S|OTC|5014764|4752086||0|999.99||5.53|262678|2018-11-30
20181130|ACKAF|Arcelik A S Ordinary Shares (T|S|OTC|631524|544593||0|999.99||15.96|86931|2018-11-30
20181130|ACKAY|Arcelik A S Unsponsored ADR (T|S|OTC|1964|365||1153|1.70||438.08|1599|2018-11-30
20181130|ACKDF|Auckland International Airport|S|OTC|125055|121645||577|216.73||2.80|3410|2018-11-30
20181130|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary|S|OTC|345235|642183||2136|161.63||-46.24|-296948|2018-11-30
20181130|ACLS|Axcelis Technologies, Inc. Com|R|NNM|1734786|1559435||231653|7.49||11.24|175351|2018-11-30
20181130|ACLZ|Accelerize Inc.  Common Stock|S|OTC|2700|6100||15972|1.00||-55.74|-3400|2018-11-30
20181130|ACM|Aecom|A|NYSE|7619188|7609220||1371475|5.56||0.13|9968|2018-11-30
20181130|ACMB|Agro Capital Management Corp C|S|OTC|136|136||20|6.80||0.00|0|2018-11-30
20181130|ACMR|ACM Research, Inc. Class A Com|R|NNM|247067|411506||20858|11.85||-39.96|-164439|2018-11-30
20181130|ACN|Accenture PLC|A|NYSE|5945225|6145201||2619109|2.27||-3.25|-199976|2018-11-30
20181130|ACNB|ACNB Corporation Common Stock|R|SC|22548|19227||10913|2.07||17.27|3321|2018-11-30
20181130|ACNDF|Ascendas India Trust Units (Si|S|OTC|9000|10503||29281|1.00||-14.31|-1503|2018-11-30
20181130|ACNFF|Amsterdam Commodities NV Ordin|S|OTC|60410|60410||1610|37.52||0.00|0|2018-11-30
20181130|ACOPF|A2 Milk Co Ltd. Shs (New Zeala|S|OTC|931913|578336||7584|122.88||61.14|353577|2018-11-30
20181130|ACOR|Acorda Therapeutics, Inc. Comm|R|NNM|8101963|8031889||426513|19.00||0.87|70074|2018-11-30
20181130|ACP|Aberdeen Income Credit Strateg|A|NYSE|4640|25188||91312|1.00||-81.58|-20548|2018-11-30
20181130|ACRE|Ares Commercial Real Estate Co|A|NYSE|168512|157907||101087|1.67||6.72|10605|2018-11-30
20181130|ACRFF|Accor S A (F) Ordinary Shares|S|OTC|702131|712405||975|720.13||-1.44|-10274|2018-11-30
20181130|ACRS|Aclaris Therapeutics, Inc. Com|R|NNM|2343833|2853504||597213|3.92||-17.86|-509671|2018-11-30
20181130|ACRVF|Agellan Coml Real Estate Invt|S|OTC|13391|759||4|999.99||1664.30|12632|2018-11-30
20181130|ACRX|AcelRx Pharmaceuticals, Inc. C|R|NNM|7962032|8091700||2474104|3.22||-1.60|-129668|2018-11-30
20181130|ACRZF|Acreage Holdings Inc Common Sh|S|OTC|38130|0||251275|1.00||100.00|38130|2018-11-30
20181130|ACSAF|Acs Actividades de Construccio|S|OTC|95711|90712||933|102.58||5.51|4999|2018-11-30
20181130|ACSAY|ACS Actividades De Construccio|S|OTC|8589|3229||230356|1.00||166.00|5360|2018-11-30
20181130|ACSEF|ACS Motion Control Ltd. Common|S|OTC|100|100||0|999.99||0.00|0|2018-11-30
20181130|ACSI|American Customer Satisfaction|H|BZX|8797|5249||2496|3.52||67.59|3548|2018-11-30
20181130|ACSOF|Arcs Co Ltd Ordinary Shares (J|S|OTC|200|200||0|999.99||0.00|0|2018-11-30
20181130|ACSSF|Acasta Enterprises Inc. Ordina|S|OTC|12292|8700||0|999.99||41.29|3592|2018-11-30
20181130|ACST|Acasti Pharma, Inc. Class A Co|R|SC|498771|769852||649480|1.00||-35.21|-271081|2018-11-30
20181130|ACT|AdvisorShares Trust AdvisorSha|R|NNM|9505|8042||2706|3.51||18.19|1463|2018-11-30
20181130|ACTG|Acacia Research Corporation (A|R|NNM|864628|1326840||100442|8.61||-34.84|-462212|2018-11-30
20181130|ACTRF|Ascott Residence Trust Units R|S|OTC|692500|448800||0|999.99||54.30|243700|2018-11-30
20181130|ACU|Acme United Corporation|B|AMEX|47562|43815||11224|4.24||8.55|3747|2018-11-30
20181130|ACUIF|AcuityAds Hldgs Inc Ordinary S|S|OTC|383|383||3870|1.00||0.00|0|2018-11-30
20181130|ACUR|ACURA PHARMACEUTICALS INC Comm|S|OTC|22658|19801||39661|1.00||14.43|2857|2018-11-30
20181130|ACV|AllianzGI Diversified Income &|A|NYSE|63690|96498||32604|1.95||-34.00|-32808|2018-11-30
20181130|ACWF|iShares Edge MSCI Multifactor|E|ARCA|18998|4164||9591|1.98||356.24|14834|2018-11-30
20181130|ACWI|iShares MSCI ACWI ETF|R|NNM|2959053|6776469||4432135|1.00||-56.33|-3817416|2018-11-30
20181130|ACWRF|Acceleware Ltd.  Common Shares|S|OTC|1200|1200||2200|1.00||0.00|0|2018-11-30
20181130|ACWV|iShares Edge MSCI Min Vol Glob|H|BZX|400230|116858||359139|1.11||242.49|283372|2018-11-30
20181130|ACWX|iShares MSCI ACWI ex US ETF|R|NNM|2444805|4245008||2645070|1.00||-42.41|-1800203|2018-11-30
20181130|ACXIF|Acciona Sa Ordinary Shares|S|OTC|100|0||34|2.94||100.00|100|2018-11-30
20181130|ACY|AeroCentury Corporation|B|AMEX|2661|1466||1275|2.09||81.51|1195|2018-11-30
20181130|ADAC|Adama Technologies Corporation|S|OTC|1123|1957||177319|1.00||-42.62|-834|2018-11-30
20181130|ADAP|Adaptimmune Therapeutics plc A|R|NNM|3256769|3617663||570289|5.71||-9.98|-360894|2018-11-30
20181130|ADBCF|Adelaide Brighton Ltd (Austral|S|OTC|218607|254379||0|999.99||-14.06|-35772|2018-11-30
20181130|ADBE|Adobe Inc. Common Stock|R|NNM|5555814|4733505||4507049|1.23||17.37|822309|2018-11-30
20181130|ADC|Agree Realty Corporation|A|NYSE|4304204|4425176||213077|20.20||-2.73|-120972|2018-11-30
20181130|ADDDF|adidas AG Ordinary Shares (Ger|S|OTC|3449083|2884005||192|999.99||19.59|565078|2018-11-30
20181130|ADDXF|Addex Pharmaceuticals Ltd. Ord|S|OTC|4|4||134|1.00||0.00|0|2018-11-30
20181130|ADDYY|adidas AG Sponsored ADR (Germa|S|OTC|2642|56270||51857|1.00||-95.30|-53628|2018-11-30
20181130|ADERY|Aida Engineering Ltd ADR|S|OTC|50|110||76|1.00||-54.55|-60|2018-11-30
20181130|ADES|Advanced Emissions Solutions,|R|NNM|2056279|2047559||105583|19.48||0.43|8720|2018-11-30
20181130|ADFS|American Defense Systems, Inc|S|OTC|1552|6035||196925|1.00||-74.28|-4483|2018-11-30
20181130|ADFT|Adfitech, Inc. Common Stock|S|OTC|35|35||12540|1.00||0.00|0|2018-11-30
20181130|ADGO|Advantego Corporation Common S|S|OTC|134|7717||35901|1.00||-98.26|-7583|2018-11-30
20181130|ADGRF|Albert Technologies Ltd.  Ordi|S|OTC|8200|8200||8400|1.00||0.00|0|2018-11-30
20181130|ADHC|American Diversified Holdings|S|OTC|35700|1605||4137506|1.00||2124.30|34095|2018-11-30
20181130|ADHLF|Applied Development Holdings L|S|OTC|270049|265049||0|999.99||1.89|5000|2018-11-30
20181130|ADI|Analog Devices, Inc. Common St|R|NNM|11367112|11987702||3647460|3.12||-5.18|-620590|2018-11-30
20181130|ADIL|Adial Pharmaceuticals, Inc Com|R|SC|3938|7767||2515853|1.00||-49.30|-3829|2018-11-30
20181130|ADILW|Adial Pharmaceuticals, Inc War|R|SC|496|496||21335|1.00||0.00|0|2018-11-30
20181130|ADKCF|Adeka Corp Ordinary Shares (Ja|S|OTC|29130|10317||0|999.99||182.35|18813|2018-11-30
20181130|ADLI|American Medical Technologies|S|OTC|1850|1850||880|2.10||0.00|0|2018-11-30
20181130|ADM|Archer Daniels Midland Company|A|NYSE|10029832|9310636||3173412|3.16||7.72|719196|2018-11-30
20181130|ADMA|ADMA Biologics Inc Common Stoc|R|SC|1926210|1945981||86207|22.34||-1.02|-19771|2018-11-30
20181130|ADMP|Adamis Pharmaceuticals Corpora|R|SC|3793237|4275521||251075|15.11||-11.28|-482284|2018-11-30
20181130|ADMS|Adamas Pharmaceuticals, Inc. C|R|NNM|7342620|7420979||451581|16.26||-1.06|-78359|2018-11-30
20181130|ADMT|ADM Tronics Unlimited, Inc. Co|S|OTC|10503|3003||5782|1.82||249.75|7500|2018-11-30
20181130|ADNT|Adient plc Ordinary Shares|A|NYSE|9401401|8911387||1520433|6.18||5.50|490014|2018-11-30
20181130|ADOCY|Adocia Sponsored ADR|S|OTC|950|950||0|999.99||0.00|0|2018-11-30
20181130|ADOM|ADOMANI, Inc. Common Stock|R|SC|1066773|1227824||270521|3.94||-13.12|-161051|2018-11-30
20181130|ADOOY|Adaro Energy PT Unsponsored AD|S|OTC|2483|0||2007|1.24||100.00|2483|2018-11-30
20181130|ADP|Automatic Data Processing, Inc|R|NNM|4717326|4712405||2500040|1.89||0.10|4921|2018-11-30
20181130|ADPAK|Adelphia Recovery Tust Series|S|OTC|2|2||0|999.99||0.00|0|2018-11-30
20181130|ADPAS|Adelphia Recovery Trust  Serie|S|OTC|4489750|4489750||5960|753.31||0.00|0|2018-11-30
20181130|ADPPF|ADO PPTYS S A Ordinary Shares|S|OTC|159236|184390||0|999.99||-13.64|-25154|2018-11-30
20181130|ADPXY|Audio Pixels Holdings Ltd Spon|S|OTC|2640|2909||467|5.65||-9.25|-269|2018-11-30
20181130|ADRA|Invesco BLDRS Asia 50 ADR Inde|R|NNM|5|13||445|1.00||-61.54|-8|2018-11-30
20181130|ADRD|Invesco BLDRS Developed Market|R|NNM|15754|1983||26041|1.00||694.45|13771|2018-11-30
20181130|ADRE|Invesco BLDRS Emerging Markets|R|NNM|9339|6630||6754|1.38||40.86|2709|2018-11-30
20181130|ADRNY|Koninklijke Ahold Delhaize N.V|S|OTC|22322|47323||123781|1.00||-52.83|-25001|2018-11-30
20181130|ADRO|Aduro Biotech, Inc. Common Sto|R|NNM|4475255|4760714||1166728|3.84||-6.00|-285459|2018-11-30
20181130|ADRZF|Andritz Ag Graz Ordinary Share|S|OTC|744790|765751||119|999.99||-2.74|-20961|2018-11-30
20181130|ADS|Alliance Data Systems Corporat|A|NYSE|1422699|1556303||491804|2.89||-8.58|-133604|2018-11-30
20181130|ADSK|Autodesk, Inc. Common Stock|R|NNM|6213607|6902306||3238127|1.92||-9.98|-688699|2018-11-30
20181130|ADSW|Advanced Disposal Services, In|A|NYSE|1251760|1152467||497320|2.52||8.62|99293|2018-11-30
20181130|ADT|ADT Inc.|A|NYSE|30771425|29791125||1200465|25.63||3.29|980300|2018-11-30
20181130|ADTN|ADTRAN, Inc. Common Stock|R|NNM|943499|1006059||206167|4.58||-6.22|-62560|2018-11-30
20181130|ADTR|Alliance Media Holdings Inc. C|S|OTC|1235|7485||3058|1.00||-83.50|-6250|2018-11-30
20181130|ADTTF|Advantest Corp Ordinary Shares|S|OTC|1528918|1696953||0|999.99||-9.90|-168035|2018-11-30
20181130|ADUS|Addus HomeCare Corporation Com|R|NNM|352967|338424||529822|1.00||4.30|14543|2018-11-30
20181130|ADVM|Adverum Biotechnologies, Inc.|R|NNM|1892029|1966306||430810|4.39||-3.78|-74277|2018-11-30
20181130|ADVOF|Adva Optical Networking SE Ord|S|OTC|147489|153333||740|199.31||-3.81|-5844|2018-11-30
20181130|ADVZF|Adventus Zinc Corporation Comm|S|OTC|860|4187||14094|1.00||-79.46|-3327|2018-11-30
20181130|ADWPF|Andrew Peller Ltd Class A Ordi|S|OTC|110043|109529||60|999.99||0.47|514|2018-11-30
20181130|ADX|Adams Diversified Equity Fund,|A|NYSE|857886|716794||385958|2.22||19.68|141092|2018-11-30
20181130|ADXS|Advaxis, Inc. Common Stock|R|NNM|2471946|2494731||452107|5.47||-0.91|-22785|2018-11-30
20181130|ADYNF|ALGAE DYNAMICS CORP Ordinary S|S|OTC|50|50||7927|1.00||0.00|0|2018-11-30
20181130|ADYYF|Adyen N.V. Ordinary Shares (Ne|S|OTC|131397|45732||607|216.47||187.32|85665|2018-11-30
20181130|ADZZF|Advance Residence Investment C|S|OTC|1282|907||1|999.99||41.35|375|2018-11-30
20181130|AE|Adams Resources & Energy Inc.|B|AMEX|11758|10322||10088|1.17||13.91|1436|2018-11-30
20181130|AEB|AEGON N.V. 5.29964% Floating R|A|NYSE|6506|12210||19742|1.00||-46.72|-5704|2018-11-30
